gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930937654	277	2	271	9.7e-55	179.6	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2930937655	466	2	466	0.0e+00	564.8	TIGR01886	dipeptidase PepV
2930937657	369	1	368	0.0e+00	497.9	TIGR00518	alanine dehydrogenase
2930937663	443	6	435	9.7e-130	427.3	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2930937664	242	43	234	1.1e-30	100.8	TIGR01528	nicotinamide mononucleotide transporter PnuC
2930937666	449	15	434	1.3e-67	222.3	TIGR00801	uracil-xanthine permease
2930937667	448	16	437	3.1e-115	379.1	TIGR02967	guanine deaminase
2930937668	886	6	886	0.0e+00	1046.6	TIGR00593	DNA polymerase I
2930937669	286	1	273	1.4e-97	320	TIGR00577	DNA-formamidopyrimidine glycosylase
2930937670	209	4	191	1.5e-56	185	TIGR00152	dephospho-CoA kinase
2930937671	166	1	147	6.7e-63	204.9	TIGR00244	transcriptional regulator NrdR
2930937674	647	74	639	0.0e+00	647	TIGR00418	threonyl-tRNA synthetase
2930937676	155	1	153	9.0e-65	211.1	TIGR00168	translation initiation factor IF-3
2930937677	64	2	64	2.0e-21	69.9	TIGR00001	ribosomal protein L35
2930937678	119	1	114	3.4e-50	162.9	TIGR01032	ribosomal protein L20
2930937680	180	3	169	2.3e-37	121.9	TIGR01668	HAD superfamily (subfamily IIIA) phosphatase, TIGR01668
2930937681	380	17	380	0.0e+00	507.3	TIGR03597	ribosome biogenesis GTPase YqeH
2930937682	102	2	98	2.2e-23	76.5	TIGR00253	putative RNA-binding protein, YhbY family
2930937683	210	27	208	3.5e-51	167.7	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2930937684	197	22	194	2.5e-52	171	TIGR00488	putative HD superfamily hydrolase of NAD metabolism
2930937685	118	6	104	7.4e-38	122.6	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2930937689	62	2	56	2.5e-28	91.9	TIGR01031	ribosomal protein L32
2930937690	271	5	264	8.1e-43	140.6	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930937696	134	2	131	3.4e-10	34.4	TIGR01655	conserved hypothetical protein TIGR01655
2930937697	300	57	247	8.6e-48	156.7	TIGR03592	membrane protein insertase, YidC/Oxa1 family, C-terminal domain
2930937702	348	40	346	2.6e-105	345.9	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2930937703	802	1	802	0.0e+00	869.4	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2930937704	377	21	374	1.3e-73	241.8	TIGR00247	conserved hypothetical protein, YceG family
2930937705	223	2	208	8.0e-91	297	TIGR00235	uridine kinase
2930937706	157	8	157	5.7e-56	182.6	TIGR01462	transcription elongation factor GreA
2930937711	49	1	49	3.9e-22	72.2	TIGR01023	ribosomal protein L33, bacterial type
2930937712	182	4	180	1.5e-41	136.1	TIGR02727	5,10-methenyltetrahydrofolate synthetase
2930937715	323	6	322	4.5e-99	325.4	TIGR00744	ROK family protein (putative glucokinase)
2930937719	307	4	288	2.6e-88	289.7	TIGR00174	tRNA dimethylallyltransferase
2930937721	446	9	444	0.0e+00	574.6	TIGR00653	glutamine synthetase, type I
2930937727	102	2	101	1.9e-36	118.4	TIGR00061	ribosomal protein L21
2930937729	99	10	93	3.2e-35	113.9	TIGR00062	ribosomal protein L27
2930937731	186	3	186	3.1e-81	265.2	TIGR00038	translation elongation factor P
2930937733	142	4	137	2.3e-40	131.7	TIGR01951	transcription antitermination factor NusB
2930937735	451	8	367	0.0e+00	460.5	TIGR00237	exodeoxyribonuclease VII, large subunit
2930937736	81	7	63	1.2e-23	76.7	TIGR01280	exodeoxyribonuclease VII, small subunit
2930937738	271	5	238	9.9e-80	260.9	TIGR00478	TlyA family rRNA methyltransferase/putative hemolysin
2930937739	151	4	149	3.8e-37	121.3	TIGR01529	arginine repressor
2930937740	566	1	556	0.0e+00	600.8	TIGR00634	DNA repair protein RecN
2930937741	648	613	645	3.2e-05	18.3	TIGR01167	LPXTG-motif cell wall anchor domain
2930937744	204	5	185	4.2e-74	241.8	TIGR03263	guanylate kinase
2930937745	71	2	61	3.4e-16	52.9	TIGR00690	DNA-directed RNA polymerase, omega subunit
2930937746	403	2	397	1.0e-126	416.9	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
2930937747	805	293	802	0.0e+00	683	TIGR00595	primosomal protein N'
2930937748	314	2	313	1.6e-91	300.4	TIGR00460	methionyl-tRNA formyltransferase
2930937749	447	8	447	1.0e-120	397.5	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2930937752	298	38	285	4.8e-72	236.2	TIGR00157	ribosome small subunit-dependent GTPase A
2930937753	217	3	213	3.4e-83	271.9	TIGR01163	ribulose-phosphate 3-epimerase
2930937754	224	7	213	8.8e-53	172.5	TIGR01378	thiamine pyrophosphokinase
2930937755	61	1	55	4.8e-20	65.7	TIGR00009	ribosomal protein L28
2930937757	565	11	565	0.0e+00	666	TIGR03599	DAK2 domain fusion protein YloV
2930937758	677	25	644	0.0e+00	768.7	TIGR00643	ATP-dependent DNA helicase RecG
2930937759	345	1	337	4.9e-110	361.5	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2930937760	83	3	79	6.0e-25	80.8	TIGR00517	acyl carrier protein
2930937761	229	9	228	2.4e-75	246.6	TIGR02191	ribonuclease III, bacterial
2930937762	1183	2	1173	0.0e+00	1100.2	TIGR02168	chromosome segregation protein SMC, common bacterial type
2930937763	486	199	474	5.1e-115	377.2	TIGR00064	signal recognition particle-docking protein FtsY
2930937765	481	3	429	0.0e+00	619.9	TIGR00959	signal recognition particle protein
2930937766	882	6	878	0.0e+00	477.2	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930937770	91	3	80	1.9e-38	124.2	TIGR00002	ribosomal protein S16
2930937772	172	3	171	5.5e-47	153	TIGR02273	16S rRNA processing protein RimM
2930937773	254	1	238	1.2e-90	296.6	TIGR00088	tRNA (guanine-N1)-methyltransferase
2930937774	118	4	116	7.6e-52	168.1	TIGR01024	ribosomal protein L19, bacterial type
2930937775	530	12	506	0.0e+00	504.4	TIGR03766	conserved hypothetical integral membrane protein
2930937776	148	4	141	1.7e-52	170.8	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2930937778	327	4	327	5.6e-96	315.1	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2930937779	82	4	80	2.5e-20	66	TIGR00517	acyl carrier protein
2930937782	408	3	406	0.0e+00	556.1	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2930937783	141	1	140	5.4e-32	105.2	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2930937785	466	1	450	0.0e+00	620.3	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2930937786	277	3	277	1.3e-92	303.9	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2930937787	255	2	255	2.3e-84	277.2	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2930937789	263	24	254	4.7e-35	115	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2930937796	477	9	466	2.7e-59	194.9	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930937801	479	13	448	2.4e-104	343.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930937816	62	1	62	8.0e-17	54.9	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2930937817	500	5	497	0.0e+00	721.3	TIGR01311	glycerol kinase
2930937820	406	351	395	4.1e-23	74.9	TIGR04145	Firmicu-CTERM domain
2930937821	199	3	189	8.6e-80	260.7	TIGR03110	exosortase family protein XrtG
2930937822	454	6	443	0.0e+00	687.6	TIGR03111	putative glycosyltransferase, exosortase G-associated
2930937823	142	6	117	1.5e-39	128.5	TIGR03112	6-pyruvoyl tetrahydropterin synthase-related domain
2930937824	528	12	506	0.0e+00	515.4	TIGR03766	conserved hypothetical integral membrane protein
2930937827	132	4	132	1.3e-65	213.2	TIGR02691	arsenate reductase (thioredoxin)
2930937833	392	177	390	5.9e-32	104.8	TIGR00025	ABC transporter efflux protein, DrrB family
2930937835	367	6	367	0.0e+00	450.2	TIGR02708	L-lactate oxidase
2930937850	386	10	371	2.6e-107	352.9	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
2930937851	270	5	262	2.2e-50	165.3	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930937852	452	54	293	2.9e-62	204	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2930937853	345	8	332	5.8e-114	374.2	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
2930937854	357	2	355	0.0e+00	473.5	TIGR01220	phosphomevalonate kinase, ERG8-type, Gram-positive branch
2930937855	324	4	307	3.4e-99	325.4	TIGR01240	diphosphomevalonate decarboxylase
2930937856	315	9	281	2.8e-80	263.4	TIGR00549	mevalonate kinase
2930937857	946	6	933	0.0e+00	770.1	TIGR01407	DnaQ family exonuclease/DinG family helicase, putative
2930937860	231	128	200	1.4e-24	79.9	TIGR01446	DnaD and phage-associated domain
2930937864	201	31	199	4.8e-68	222	TIGR00648	recombination protein U
2930937866	117	6	39	4.4e-18	58.5	TIGR03544	DivIVA domain
2930937870	449	6	406	2.5e-122	402.4	TIGR00836	ammonium transporter
2930937881	154	2	154	2.9e-40	131.6	TIGR00077	lipoprotein signal peptidase
2930937882	307	7	296	1.3e-98	323.6	TIGR00005	pseudouridine synthase, RluA family
2930937884	358	4	355	1.2e-99	327.4	TIGR01368	carbamoyl-phosphate synthase, small subunit
2930937885	858	2	650	0.0e+00	527.2	TIGR01369	carbamoyl-phosphate synthase, large subunit
2930937890	288	3	282	1.1e-97	320.2	TIGR00762	EDD domain protein, DegV family
2930937891	177	11	168	1.1e-35	116.5	TIGR04518	ECF transporter S component, folate family
2930937895	216	5	195	2.6e-58	190.6	TIGR01083	endonuclease III
2930937902	181	19	176	7.8e-24	77.9	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2930937915	163	16	162	2.4e-29	95.7	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2930937930	177	5	157	4.8e-61	199.4	TIGR00401	methionine-S-sulfoxide reductase
2930937931	147	4	138	3.6e-61	198.8	TIGR00357	methionine-R-sulfoxide reductase
2930937935	815	7	749	0.0e+00	1033.2	TIGR01061	DNA topoisomerase IV, A subunit, Gram-positive
2930937936	655	1	645	0.0e+00	1055.4	TIGR01058	DNA topoisomerase IV, B subunit, Gram-positive
2930937937	207	2	197	1.4e-53	175.3	TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
2930937939	470	6	470	0.0e+00	601.1	TIGR00390	ATP-dependent protease HslVU, ATPase subunit
2930937940	180	8	180	1.1e-80	263.1	TIGR03692	ATP-dependent protease HslVU, peptidase subunit
2930937941	311	6	302	2.5e-109	358.9	TIGR02224	tyrosine recombinase XerC
2930937942	703	21	624	0.0e+00	808.4	TIGR01051	DNA topoisomerase I, bacterial
2930937943	296	72	290	9.3e-72	234.5	TIGR00732	DNA protecting protein DprA
2930937945	286	4	276	2.8e-102	335.5	TIGR03596	ribosome biogenesis GTP-binding protein YlqF
2930937969	283	4	278	3.5e-89	292.4	TIGR00762	EDD domain protein, DegV family
2930937970	139	13	138	2.6e-37	122	TIGR01065	channel protein, hemolysin III family
2930937972	112	17	112	9.6e-23	74.5	TIGR01065	channel protein, hemolysin III family
2930937974	316	4	316	0.0e+00	530.8	TIGR03284	thymidylate synthase
2930937980	435	4	432	0.0e+00	581.8	TIGR03594	ribosome-associated GTPase EngA
2930937981	433	14	377	1.2e-87	288.3	TIGR00717	ribosomal protein S1
2930937982	226	4	220	4.7e-78	255.5	TIGR00017	cytidylate kinase
2930937984	473	7	351	3.6e-96	316.4	TIGR00614	ATP-dependent DNA helicase, RecQ family
2930937987	240	66	227	1.3e-54	178.1	TIGR00093	pseudouridine synthase
2930937988	200	4	195	7.5e-49	159.6	TIGR00281	segregation and condensation protein B
2930937991	298	9	298	1.5e-115	379.2	TIGR02225	tyrosine recombinase XerD
2930937993	585	2	472	0.0e+00	570.5	TIGR01064	pyruvate kinase
2930937994	242	1	235	1.4e-92	303.4	TIGR02134	transaldolase
2930937995	1121	2	986	0.0e+00	983.7	TIGR00594	DNA-directed DNA polymerase III (polc)
2930937996	869	6	860	0.0e+00	1285.6	TIGR03346	ATP-dependent chaperone ClpB
2930937997	413	3	413	0.0e+00	663.5	TIGR01882	peptidase T
2930937998	268	1	264	3.2e-64	210.7	TIGR00486	dinuclear metal center protein, YbgI/SA1388 family
2930938000	1096	515	549	2.2e-06	21.5	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930938001	168	2	101	1.6e-20	67.1	TIGR00738	Rrf2 family protein
2930938002	374	137	374	2.8e-127	416.9	TIGR02393	RNA polymerase sigma factor RpoD, C-terminal domain
2930938003	612	3	420	0.0e+00	463.7	TIGR01391	DNA primase, catalytic core
2930938004	691	1	689	0.0e+00	725.8	TIGR00211	glycyl-tRNA synthetase, tetrameric type, beta subunit
2930938005	307	5	293	0.0e+00	511	TIGR00388	glycyl-tRNA synthetase, tetrameric type, alpha subunit
2930938006	260	6	247	5.3e-68	222.7	TIGR00613	DNA repair protein RecO
2930938007	301	9	279	3.5e-106	348.2	TIGR00436	GTP-binding protein Era
2930938009	162	38	159	1.6e-39	128.2	TIGR00043	rRNA maturation RNase YbeY
2930938013	342	5	341	4.8e-122	401.2	TIGR02817	zinc-binding alcohol dehydrogenase family protein
2930938014	62	2	59	3.7e-22	71.7	TIGR00030	ribosomal protein S21
2930938016	309	4	288	1.0e-88	290.9	TIGR00587	apurinic endonuclease (APN1)
2930938021	175	5	157	2.0e-58	190.8	TIGR00401	methionine-S-sulfoxide reductase
2930938022	600	5	594	0.0e+00	767.6	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2930938023	431	4	413	0.0e+00	497.9	TIGR00442	histidyl-tRNA synthetase
2930938027	213	34	179	3.0e-10	34.4	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2930938028	147	1	146	2.1e-58	190.7	TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase
2930938029	744	31	741	0.0e+00	812.7	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2930938031	250	1	246	1.5e-45	149.1	TIGR00046	RNA methyltransferase, RsmE family
2930938032	316	3	305	1.6e-75	247.9	TIGR00406	ribosomal protein L11 methyltransferase
2930938034	127	1	124	6.5e-43	139.7	TIGR00220	large conductance mechanosensitive channel protein
2930938041	610	11	605	0.0e+00	1002.2	TIGR01393	elongation factor 4
2930938042	429	9	393	0.0e+00	500.8	TIGR04092	D-alanyl-lipoteichoic acid biosynthesis protein DltD
2930938043	77	4	75	7.0e-29	93.7	TIGR01688	D-alanine--poly(phosphoribitol) ligase, subunit 2
2930938044	402	5	396	0.0e+00	556.5	TIGR04091	D-alanyl-lipoteichoic acid biosynthesis protein DltB
2930938045	508	4	508	0.0e+00	716.6	TIGR01734	D-alanine--poly(phosphoribitol) ligase, subunit 1
2930938047	382	5	359	0.0e+00	442	TIGR02349	chaperone protein DnaJ
2930938048	619	5	577	0.0e+00	919.4	TIGR02350	chaperone protein DnaK
2930938050	345	3	336	1.4e-97	321.1	TIGR00331	heat shock gene repressor HrcA
2930938051	315	21	311	2.6e-76	250.6	TIGR00083	riboflavin kinase/FMN adenylyltransferase
2930938052	303	1	218	1.0e-75	247.9	TIGR00431	tRNA pseudouridine(55) synthase
2930938053	116	1	115	1.9e-34	112.6	TIGR00082	ribosome-binding factor A
2930938054	780	194	779	0.0e+00	838.5	TIGR00487	translation initiation factor IF-2
2930938057	401	4	343	0.0e+00	430.7	TIGR01953	transcription termination factor NusA
2930938060	1445	233	1441	0.0e+00	1820.3	TIGR01405	DNA polymerase III, alpha chain, Gram-positive type
2930938061	569	1	564	0.0e+00	718	TIGR00409	prolyl-tRNA synthetase, family II
2930938062	425	1	424	1.8e-93	307.5	TIGR00054	RIP metalloprotease RseP
2930938064	262	24	254	6.0e-83	271.6	TIGR00055	undecaprenyl diphosphate synthase
2930938066	185	10	185	1.2e-68	224	TIGR00496	ribosome recycling factor
2930938067	240	6	238	9.6e-100	326.8	TIGR02075	uridylate kinase
2930938068	294	2	294	1.9e-98	323.1	TIGR00116	translation elongation factor Ts
2930938069	267	3	227	3.4e-109	357.2	TIGR01011	ribosomal protein S2, bacterial type
2930938070	239	2	208	2.1e-22	73.9	TIGR01428	2-haloalkanoic acid dehalogenase, type II
2930938074	213	20	142	1.8e-24	79.9	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2930938079	209	1	207	6.2e-67	219	TIGR00498	SOS regulatory protein LexA
2930938082	389	5	386	0.0e+00	494.2	TIGR01835	3-hydroxy-3-methylglutaryl CoA synthase, prokaryotic clade
2930938083	293	4	281	1.5e-107	352.5	TIGR03709	polyphosphate:nucleotide phosphotransferase, PPK2 family
2930938113	1613	281	355	9.0e-09	29.5	TIGR02675	tape measure domain
2930938126	574	54	522	2.6e-74	244.5	TIGR01538	phage portal protein, SPP1 family
2930938129	429	23	415	1.3e-46	153.6	TIGR01547	phage terminase, large subunit, PBSX family
2930938141	155	14	145	2.6e-25	83.1	TIGR01637	phage transcriptional regulator, ArpU family
2930938146	136	2	134	4.6e-16	52.9	TIGR01671	phage uncharacterized protein TIGR01671
2930938147	131	2	131	2.2e-19	63.7	TIGR01671	phage uncharacterized protein TIGR01671
2930938155	317	1	244	1.1e-71	235.3	TIGR00616	recombinase, phage RecT family
2930938156	295	15	167	3.5e-37	121.7	TIGR03033	putative phage-type endonuclease
2930938193	317	1	244	1.1e-71	235.3	TIGR00616	recombinase, phage RecT family
2930938194	295	15	167	3.5e-37	121.7	TIGR03033	putative phage-type endonuclease
2930938211	296	1	296	9.0e-43	140.1	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930938215	172	5	172	1.4e-67	220.8	TIGR01090	adenine phosphoribosyltransferase
2930938216	773	29	562	0.0e+00	578.8	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2930938218	317	2	305	3.1e-115	378.2	TIGR02651	ribonuclease Z
2930938221	431	2	335	0.0e+00	465.3	TIGR02729	Obg family GTPase CgtA
2930938221	431	361	430	2.4e-25	82.1	TIGR03595	Obg family GTPase CgtA, C-terminal extension
2930938222	605	6	571	0.0e+00	588.8	TIGR00194	excinuclease ABC, C subunit
2930938225	197	6	190	1.1e-72	237.6	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2930938226	418	3	411	0.0e+00	648.9	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2930938227	436	11	421	0.0e+00	446.1	TIGR00115	trigger factor
2930938228	396	1	396	0.0e+00	718.6	TIGR00485	translation elongation factor TU
2930938230	610	5	550	0.0e+00	524.3	TIGR00649	beta-CASP ribonuclease, RNase J family
2930938231	89	4	89	3.3e-37	120.6	TIGR00952	ribosomal protein S15, bacterial/organelle
2930938232	84	1	84	6.1e-20	65.5	TIGR00029	ribosomal protein S20
2930938235	342	16	338	7.8e-81	265.6	TIGR01128	DNA polymerase III, delta subunit
2930938236	755	98	732	8.2e-63	206.4	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2930938237	159	4	154	1.3e-81	265.8	TIGR02571	ComE operon protein 2
2930938238	231	100	231	1.5e-33	109.2	TIGR01259	comEA protein
2930938240	161	3	157	4.6e-60	196	TIGR01510	pantetheine-phosphate adenylyltransferase, bacterial
2930938241	187	1	182	1.0e-52	172.5	TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
2930938244	614	7	603	0.0e+00	919.7	TIGR01394	GTP-binding protein TypA/BipA
2930938248	475	6	475	0.0e+00	496.9	TIGR01350	dihydrolipoamide dehydrogenase
2930938251	371	24	365	7.0e-128	420.1	TIGR03181	pyruvate dehydrogenase E1 component, alpha subunit
2930938252	186	4	184	3.0e-39	128.1	TIGR00079	peptide deformylase
2930938255	559	11	556	0.0e+00	669.2	TIGR00649	beta-CASP ribonuclease, RNase J family
2930938256	319	2	309	3.7e-41	134.8	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930938261	674	18	674	0.0e+00	863.8	TIGR00232	transketolase, bacterial and yeast
2930938262	306	5	302	1.5e-109	359.8	TIGR02152	ribokinase
2930938265	302	6	296	1.8e-106	349.3	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2930938269	229	19	112	3.9e-23	75.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930938271	328	10	320	5.6e-108	354.3	TIGR01251	ribose-phosphate pyrophosphokinase
2930938272	838	20	758	0.0e+00	802.6	TIGR01448	helicase, putative, RecD/TraA family
2930938275	375	7	362	0.0e+00	462.5	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2930938278	230	2	228	1.7e-72	237.5	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2930938282	937	13	841	0.0e+00	942.1	TIGR00392	isoleucyl-tRNA synthetase
2930938283	236	3	36	7.6e-18	57.9	TIGR03544	DivIVA domain
2930938288	419	2	350	0.0e+00	441.6	TIGR00065	cell division protein FtsZ
2930938289	442	6	370	8.2e-96	315.1	TIGR01174	cell division protein FtsA
2930938291	364	1	358	8.0e-90	295.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2930938292	459	11	451	3.8e-129	425.4	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2930938293	327	19	326	1.8e-93	307.3	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2930938295	131	48	131	5.3e-13	42.7	TIGR02209	cell division protein FtsL
2930938296	314	1	313	2.8e-122	401.8	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2930938297	143	1	143	9.7e-54	175.1	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2930938301	170	2	159	1.6e-53	174.6	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2930938314	299	22	296	2.0e-65	214.7	TIGR00005	pseudouridine synthase, RluA family
2930938318	287	3	280	7.6e-84	274.8	TIGR00762	EDD domain protein, DegV family
2930938319	601	7	596	0.0e+00	604.3	TIGR00181	oligoendopeptidase F
2930938321	215	24	211	1.8e-54	177.7	TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
2930938332	698	83	636	0.0e+00	596.2	TIGR02074	penicillin-binding protein, 1A family
2930938333	155	4	149	2.1e-40	131.9	TIGR01529	arginine repressor
2930938334	563	3	563	0.0e+00	487.7	TIGR00456	arginyl-tRNA synthetase
2930938341	574	5	569	0.0e+00	735.1	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2930938342	674	18	671	0.0e+00	835.3	TIGR00232	transketolase, bacterial and yeast
2930938346	237	1	237	3.3e-72	236.6	TIGR00035	aspartate racemase
2930938348	627	2	544	0.0e+00	498.4	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
2930938357	836	132	814	0.0e+00	646.7	TIGR00630	excinuclease ABC, A subunit
2930938366	223	7	195	6.1e-75	245	TIGR01990	beta-phosphoglucomutase
2930938367	256	5	249	1.4e-44	146.2	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930938370	491	10	480	1.1e-75	248.9	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930938371	395	6	394	0.0e+00	611.8	TIGR01034	S-adenosylmethionine synthetase
2930938396	344	7	341	5.9e-22	72.2	TIGR00374	conserved hypothetical protein
2930938399	578	5	568	0.0e+00	654.7	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2930938400	88	1	82	1.4e-33	108.5	TIGR01003	Phosphotransferase System HPr (HPr) Family
2930938404	868	3	854	4.2e-122	402.6	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930938408	525	3	524	0.0e+00	670.1	TIGR00503	peptide chain release factor 3
2930938412	138	4	126	1.7e-61	199.6	TIGR01518	glycerol-3-phosphate cytidylyltransferase
2930938418	149	4	144	2.1e-33	109.5	TIGR01753	flavodoxin, short chain
2930938419	303	15	277	1.5e-35	117	TIGR00765	YihY family inner membrane protein
2930938421	376	4	369	0.0e+00	514.8	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2930938423	451	1	450	0.0e+00	524.3	TIGR00791	gluconate transporter
2930938432	515	3	507	0.0e+00	754.7	TIGR01314	gluconate kinase, FGGY type
2930938433	452	1	451	0.0e+00	563.1	TIGR00791	gluconate transporter
2930938435	449	23	434	1.9e-93	307.5	TIGR00885	L-fucose:H+ symporter permease
2930938438	432	3	418	0.0e+00	579	TIGR02644	pyrimidine-nucleoside phosphorylase
2930938440	235	4	235	1.4e-90	296.5	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
2930938441	395	5	389	0.0e+00	524.1	TIGR01696	phosphopentomutase
2930938442	229	7	219	9.2e-82	267.2	TIGR00126	deoxyribose-phosphate aldolase
2930938448	395	1	393	0.0e+00	483.8	TIGR00016	acetate kinase
2930938452	191	4	180	3.1e-53	173.7	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2930938454	173	8	161	3.5e-44	144.1	TIGR04493	microcompartment protein PduM
2930938459	616	3	602	0.0e+00	996.1	TIGR04491	diol dehydratase reactivase alpha subunit
2930938463	238	12	237	6.1e-113	369.5	TIGR04501	microcompartment protein PduB
2930938466	235	6	230	1.7e-55	182	TIGR00861	MIP family channel proteins
2930938467	143	2	143	7.0e-52	169.2	TIGR02528	ethanolamine utilization protein, EutP
2930938468	455	20	447	0.0e+00	475.4	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2930938469	339	2	298	3.4e-83	272.7	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930938470	473	1	472	0.0e+00	556.2	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2930938471	489	11	478	0.0e+00	614.8	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2930938472	103	5	97	4.1e-29	94.5	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2930938474	676	21	668	0.0e+00	823.3	TIGR00575	DNA ligase, NAD-dependent
2930938475	750	6	747	0.0e+00	1075.6	TIGR01073	ATP-dependent DNA helicase PcrA
2930938477	192	2	192	4.9e-83	271.2	TIGR01744	xanthine phosphoribosyltransferase
2930938480	579	11	536	0.0e+00	499.7	TIGR02868	thiol reductant ABC exporter, CydC subunit
2930938481	577	12	543	0.0e+00	537.5	TIGR02857	thiol reductant ABC exporter, CydD subunit
2930938485	336	3	323	0.0e+00	456	TIGR01181	dTDP-glucose 4,6-dehydratase
2930938486	372	4	369	0.0e+00	510.2	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2930938487	352	79	227	2.7e-43	141.6	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930938499	226	7	226	1.1e-89	295.3	TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
2930938501	253	34	239	4.6e-71	232.3	TIGR01007	capsular exopolysaccharide family
2930938503	351	89	237	7.1e-43	140.2	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930938504	339	1	328	1.9e-92	303.6	TIGR00545	lipoyltransferase and lipoate-protein ligase
2930938505	470	23	457	0.0e+00	433.6	TIGR00909	amino acid transporter
