gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2930942731	142	6	135	2	132	1.8e-37	122.3	pfam01029	NusB	134
2930942732	288	4	119	1	116	1.6e-39	128.6	pfam00763	THF_DHG_CYH	116
2930942732	288	122	283	1	157	3.2e-64	208.9	pfam02882	THF_DHG_CYH_C	160
2930942733	451	7	102	1	95	4.4e-30	97.6	pfam13742	tRNA_anti_2	95
2930942733	451	125	437	6	303	3.2e-97	319.5	pfam02601	Exonuc_VII_L	304
2930942734	81	8	59	1	51	5.8e-21	68.2	pfam02609	Exonuc_VII_S	52
2930942735	300	32	275	3	225	2.1e-49	161.6	pfam00348	polyprenyl_synt	257
2930942736	271	61	245	1	176	8.6e-20	65.3	pfam01728	FtsJ	177
2930942737	151	1	70	1	68	1.4e-25	82.7	pfam01316	Arg_repressor	70
2930942737	151	80	147	1	66	8.9e-15	48.2	pfam02863	Arg_repressor_C	68
2930942738	564	1	514	2	213	4.8e-18	59.2	pfam02463	SMC_N	220
2930942741	204	4	186	4	181	1.3e-55	181.7	pfam00625	Guanylate_kin	182
2930942742	71	9	62	1	47	3.9e-14	46.2	pfam01192	RNA_pol_Rpb6	49
2930942743	452	44	290	44	220	6.8e-25	81.7	pfam13546	DDE_5	272
2930942744	403	5	179	1	156	2.1e-42	138.4	pfam02441	Flavoprotein	158
2930942744	403	186	371	1	186	1.9e-73	240	pfam04127	DFP	186
2930942745	805	270	438	4	170	1.8e-17	57.4	pfam00270	DEAD	176
2930942745	805	554	664	46	110	9.7e-11	35.9	pfam00271	Helicase_C	111
2930942746	314	1	181	5	180	1.7e-39	129.2	pfam00551	Formyl_trans_N	181
2930942746	314	204	303	2	98	2.3e-26	85.8	pfam02911	Formyl_trans_C	100
2930942747	447	5	128	2	133	9.8e-27	87.6	pfam01029	NusB	134
2930942747	447	150	241	2	90	4.2e-09	30.7	pfam17125	Methyltr_RsmF_N	90
2930942747	447	244	444	3	200	2.0e-59	194.4	pfam01189	Methyltr_RsmB-F	200
2930942748	248	7	228	7	200	4.6e-22	72.5	pfam13672	PP2C_2	210
2930942749	669	11	267	1	254	9.6e-57	186.1	pfam00069	Pkinase	264
2930942749	669	367	430	3	63	2.0e-09	31	pfam03793	PASTA	63
2930942749	669	435	498	3	63	3.4e-13	43.1	pfam03793	PASTA	63
2930942749	669	503	565	1	62	5.3e-14	45.7	pfam03793	PASTA	63
2930942750	298	3	56	1	54	2.5e-24	78.6	pfam16745	RsgA_N	54
2930942750	298	59	227	1	165	5.1e-57	186.2	pfam03193	DUF258	167
2930942751	217	3	200	1	198	5.0e-75	245	pfam00834	Ribul_P_3_epim	198
2930942752	224	24	131	11	114	2.0e-18	60.4	pfam04263	TPK_catalytic	120
2930942752	224	148	210	1	70	6.5e-12	38.9	pfam04265	TPK_B1_binding	70
2930942753	61	2	58	5	58	2.2e-20	66.5	pfam00830	Ribosomal_L28	60
2930942754	120	8	116	2	108	8.4e-37	119.8	pfam03780	Asp23	108
2930942755	565	36	201	1	172	8.1e-40	130.3	pfam02734	Dak2	174
2930942755	565	242	565	1	313	1.1e-117	386.3	pfam13684	Dak1_2	313
2930942756	677	7	163	5	113	5.9e-13	42.6	pfam17191	RecG_wedge	164
2930942756	677	254	417	2	170	1.0e-19	64.7	pfam00270	DEAD	176
2930942756	677	447	569	8	110	4.5e-22	72.4	pfam00271	Helicase_C	111
2930942757	345	1	323	1	317	2.3e-108	355.8	pfam02504	FA_synthesis	323
2930942758	83	8	75	1	67	1.1e-15	51.6	pfam00550	PP-binding	67
2930942759	229	19	151	1	127	4.1e-34	111.3	pfam14622	Ribonucleas_3_3	128
2930942759	229	162	228	2	67	1.8e-19	64	pfam00035	dsrm	67
2930942760	1183	2	344	2	138	1.2e-40	133.1	pfam02463	SMC_N	220
2930942760	1183	518	638	2	116	8.2e-27	87.7	pfam06470	SMC_hinge	117
2930942760	1183	659	1167	61	219	2.4e-35	115.7	pfam02463	SMC_N	220
2930942761	484	184	250	1	75	5.5e-15	49.2	pfam02881	SRP54_N	75
2930942761	484	272	473	1	195	2.4e-82	269.1	pfam00448	SRP54	196
2930942762	113	3	103	1	88	3.7e-38	123.7	pfam04297	UPF0122	101
2930942763	482	6	83	1	75	3.6e-24	78.7	pfam02881	SRP54_N	75
2930942763	482	101	297	1	196	1.3e-76	250.4	pfam00448	SRP54	196
2930942763	482	328	427	2	99	1.1e-35	116	pfam02978	SRP_SPB	99
2930942764	882	6	73	2	69	4.4e-20	65	pfam00690	Cation_ATPase_N	69
2930942764	882	83	318	1	221	1.4e-72	237.3	pfam00122	E1-E2_ATPase	221
2930942764	882	323	629	2	210	2.0e-25	84.1	pfam00702	Hydrolase	210
2930942764	882	698	876	3	182	3.1e-50	164.2	pfam00689	Cation_ATPase_C	182
2930942766	437	12	292	40	259	3.6e-11	36.9	pfam13203	DUF2201_N	273
2930942766	437	295	417	1	108	4.0e-15	49.9	pfam09967	DUF2201	123
2930942768	91	9	67	1	60	4.5e-29	94.1	pfam00886	Ribosomal_S16	60
2930942769	86	5	77	3	73	9.2e-22	70.6	pfam13083	KH_4	73
2930942770	172	5	90	2	82	2.3e-23	76.1	pfam01782	RimM	84
2930942770	172	98	172	2	77	3.6e-12	40.1	pfam05239	PRC	79
2930942771	254	22	224	2	195	7.2e-66	215.4	pfam01746	tRNA_m1G_MT	195
2930942772	118	5	115	1	110	8.1e-54	174.1	pfam01245	Ribosomal_L19	111
2930942774	148	13	136	1	137	1.0e-34	112.9	pfam07977	FabA	138
2930942775	155	40	99	2	61	1.5e-12	41.1	pfam12802	MarR_2	62
2930942776	327	108	187	1	78	1.0e-27	89.6	pfam08545	ACP_syn_III	80
2930942776	327	238	327	1	90	1.4e-29	95.9	pfam08541	ACP_syn_III_C	90
2930942777	82	9	76	1	67	6.7e-14	45.9	pfam00550	PP-binding	67
2930942778	304	4	294	2	279	2.7e-23	76.7	pfam00698	Acyl_transf_1	319
2930942779	241	11	240	1	234	2.0e-61	201.3	pfam13561	adh_short_C2	234
2930942780	408	2	244	2	253	1.2e-50	166.2	pfam00109	ketoacyl-synt	253
2930942780	408	252	366	1	117	2.0e-38	124.9	pfam02801	Ketoacyl-synt_C	118
2930942781	141	64	138	2	73	6.5e-22	71	pfam00364	Biotin_lipoyl	73
2930942782	136	7	130	1	138	1.9e-19	63.5	pfam07977	FabA	138
2930942783	466	1	110	1	109	1.3e-45	148.4	pfam00289	Biotin_carb_N	110
2930942783	466	115	324	1	208	2.6e-72	236.5	pfam02786	CPSase_L_D2	211
2930942783	466	336	444	1	107	1.3e-38	125.2	pfam02785	Biotin_carb_C	108
2930942784	277	55	259	27	179	9.2e-21	67.8	pfam01039	Carboxyl_trans	494
2930942785	255	2	96	52	144	1.7e-34	112.6	pfam03255	ACCA	144
2930942786	252	14	250	1	234	3.2e-74	243.2	pfam13561	adh_short_C2	234
2930942787	263	27	151	24	131	3.9e-07	23.9	pfam03099	BPL_LplA_LipB	131
2930942787	263	207	254	1	46	2.0e-09	31.1	pfam02237	BPL_C	48
2930942788	173	30	167	1	135	3.5e-31	101.9	pfam02632	BioY	135
2930942789	106	23	106	7	71	4.3e-13	43.2	pfam03819	MazG	74
2930942790	171	3	163	2	173	1.6e-29	97.1	pfam00857	Isochorismatase	175
2930942791	152	2	145	5	130	6.5e-35	114.2	pfam11457	DUF3021	130
2930942792	146	50	144	5	95	3.6e-16	53.1	pfam04397	LytTR	98
2930942793	104	9	97	1	89	4.2e-08	27.2	pfam15919	HicB_lk_antitox	123
2930942794	196	2	164	2	164	2.2e-24	79.9	pfam01965	DJ-1_PfpI	165
2930942795	117	11	114	4	86	1.1e-16	55.1	pfam04237	YjbR	86
2930942796	309	2	42	5	43	1.5e-10	34.6	pfam13936	HTH_38	44
2930942796	309	154	260	10	116	1.1e-17	58.2	pfam00665	rve	119
2930942797	126	1	68	2	66	8.3e-14	45.4	pfam13411	MerR_1	69
2930942798	340	20	317	1	290	9.7e-68	222.2	pfam00248	Aldo_ket_red	292
2930942799	354	88	262	2	167	1.3e-44	145.9	pfam03193	DUF258	167
2930942800	130	6	129	2	122	1.3e-57	189.4	pfam00199	Catalase	382
2930942801	452	44	290	44	220	7.0e-25	81.7	pfam13546	DDE_5	272
2930942802	365	1	264	119	380	1.4e-125	413.1	pfam00199	Catalase	382
2930942802	365	287	349	7	65	3.1e-15	50.1	pfam06628	Catalase-rel	65
2930942803	177	9	144	8	136	1.6e-17	58.3	pfam13302	Acetyltransf_3	138
2930942805	86	4	82	41	100	1.1e-07	25.9	pfam02852	Pyr_redox_dim	110
2930942808	174	9	62	1	55	5.9e-12	39.4	pfam01381	HTH_3	55
2930942809	502	7	485	1	410	3.6e-37	121.9	pfam13520	AA_permease_2	425
2930942810	471	5	403	1	401	0.0e+00	487.6	pfam03577	Peptidase_C69	402
2930942811	297	15	222	2	205	5.1e-58	189.7	pfam02588	YitT_membrane	207
2930942811	297	227	281	1	55	8.8e-19	60.9	pfam10035	DUF2179	55
2930942812	62	2	61	1	59	8.0e-21	67.7	pfam01361	Tautomerase	60
2930942813	500	6	253	1	245	2.8e-88	289.4	pfam00370	FGGY_N	245
2930942813	500	262	452	2	197	6.4e-62	202.6	pfam02782	FGGY_C	198
2930942814	328	2	44	1	43	1.6e-17	56.9	pfam13936	HTH_38	44
2930942814	328	171	282	8	118	8.0e-12	39.3	pfam00665	rve	119
2930942817	67	5	67	2	62	4.6e-25	81.7	pfam13443	HTH_26	63
2930942819	199	2	178	86	250	1.9e-09	31.2	pfam09721	Exosortase_EpsH	256
2930942820	372	57	236	2	169	1.9e-22	73.7	pfam00535	Glycos_transf_2	170
2930942823	667	23	172	1	136	2.9e-35	115.6	pfam00005	ABC_tran	137
2930942823	667	264	509	2	163	3.0e-13	44.4	pfam12704	MacB_PCD	194
2930942823	667	541	660	3	121	2.2e-23	76.4	pfam02687	FtsX	121
2930942824	194	14	60	1	47	8.0e-15	48.3	pfam00440	TetR_N	47
2930942825	132	4	132	2	139	1.6e-22	74.3	pfam01451	LMWPc	142
2930942826	83	2	83	24	94	9.8e-09	29.1	pfam08765	Mor	108
2930942827	86	2	86	25	98	1.9e-07	24.9	pfam08765	Mor	108
2930942828	226	51	222	3	174	7.9e-25	81.8	pfam01520	Amidase_3	175
2930942830	241	21	163	1	136	6.7e-30	98.2	pfam00005	ABC_tran	137
2930942831	392	18	384	1	344	2.4e-47	155.5	pfam12698	ABC2_membrane_3	345
2930942832	212	25	71	2	47	1.8e-19	63.2	pfam00440	TetR_N	47
2930942833	367	28	366	1	345	8.0e-114	374	pfam01070	FMN_dh	348
2930942834	117	1	112	2	111	5.8e-26	84.8	pfam01521	Fe-S_biosyn	111
2930942835	574	4	401	2	379	3.9e-43	141.4	pfam00999	Na_H_Exchanger	381
2930942837	269	1	183	105	301	1.5e-13	44.1	pfam07690	MFS_1	353
2930942838	675	14	556	2	533	0.0e+00	553.8	pfam02705	K_trans	534
2930942839	322	30	93	2	60	1.5e-07	25.1	pfam08240	ADH_N	109
2930942839	322	191	318	2	134	5.9e-19	63.3	pfam13602	ADH_zinc_N_2	134
2930942841	235	7	190	1	158	1.1e-19	64.2	pfam01073	3Beta_HSD	282
2930942842	148	3	71	1	66	2.5e-20	66.3	pfam13411	MerR_1	69
2930942843	144	33	99	1	68	2.1e-08	28.4	pfam13463	HTH_27	68
2930942844	100	1	89	1	89	3.3e-39	127	pfam10078	DUF2316	89
2930942845	347	26	133	1	103	4.3e-22	71.9	pfam08240	ADH_N	109
2930942845	347	180	295	1	99	1.2e-19	64.4	pfam00107	ADH_zinc_N	130
2930942847	127	5	63	4	59	3.8e-16	52.7	pfam00126	HTH_1	60
2930942848	291	16	261	17	290	3.7e-48	157.9	pfam00248	Aldo_ket_red	292
2930942849	287	16	261	2	290	9.8e-43	140.1	pfam00248	Aldo_ket_red	292
2930942851	386	68	378	2	204	1.3e-35	116.8	pfam01546	Peptidase_M20	207
2930942851	386	173	282	1	107	3.3e-23	75.6	pfam07687	M20_dimer	109
2930942852	270	6	262	1	255	5.7e-55	180.6	pfam08282	Hydrolase_3	255
2930942853	452	3	84	1	90	9.6e-18	58.4	pfam17125	Methyltr_RsmF_N	90
2930942853	452	88	292	5	199	3.7e-49	160.9	pfam01189	Methyltr_RsmB-F	200
2930942853	452	321	381	1	60	2.0e-19	63.3	pfam17126	RsmF_methylt_CI	61
2930942853	452	398	447	2	50	3.2e-17	56.1	pfam13636	Methyltranf_PUA	50
2930942854	345	124	330	190	345	8.8e-22	71.3	pfam01070	FMN_dh	348
2930942855	357	100	171	2	66	3.3e-19	62.8	pfam00288	GHMP_kinases_N	66
2930942855	357	237	346	14	81	7.1e-09	29.8	pfam08544	GHMP_kinases_C	85
2930942856	324	90	148	1	66	3.4e-07	24.3	pfam00288	GHMP_kinases_N	66
2930942857	315	88	154	1	62	1.4e-15	51.1	pfam00288	GHMP_kinases_N	66
2930942857	315	219	301	1	80	4.4e-15	49.7	pfam08544	GHMP_kinases_C	85
2930942858	948	8	164	2	165	1.9e-28	93.9	pfam00929	RNase_T	165
2930942858	948	258	408	2	110	9.7e-08	25.8	pfam00270	DEAD	176
2930942858	948	749	914	2	169	2.0e-38	126	pfam13307	Helicase_C_2	171
2930942860	393	30	386	2	363	5.4e-71	233.4	pfam00155	Aminotran_1_2	363
2930942861	231	129	202	1	73	8.7e-28	89.8	pfam07261	DnaB_2	74
2930942862	173	53	114	1	62	5.7e-12	39.3	pfam12802	MarR_2	62
2930942863	120	20	113	9	105	4.5e-09	30.7	pfam00581	Rhodanese	107
2930942864	768	81	261	2	177	3.6e-62	202.8	pfam00912	Transgly	178
2930942864	768	356	638	4	305	2.5e-35	115.9	pfam00905	Transpeptidase	306
2930942865	201	32	197	1	160	1.8e-66	216.9	pfam03838	RecU	160
2930942866	189	4	171	1	168	4.5e-71	232.1	pfam06908	DUF1273	168
2930942867	117	6	73	2	59	2.6e-21	69.9	pfam05103	DivIVA	131
2930942869	380	12	155	16	141	1.1e-08	29.1	pfam02926	THUMP	144
2930942869	380	163	369	1	193	1.7e-57	188.2	pfam01170	UPF0020	197
2930942870	126	9	104	5	97	3.1e-22	73	pfam01230	HIT	98
2930942871	449	8	405	1	398	3.2e-113	372.2	pfam00909	Ammonium_transp	399
2930942873	153	8	133	7	129	9.3e-17	55.2	pfam00293	NUDIX	131
2930942875	223	12	218	10	91	5.9e-14	46.2	pfam02517	Abi	92
2930942876	174	15	61	3	45	3.5e-12	39.8	pfam00440	TetR_N	47
2930942877	200	9	179	2	163	1.9e-13	44.6	pfam00881	Nitroreductase	170
2930942878	374	4	348	2	334	1.9e-49	162.9	pfam01266	DAO	336
2930942879	136	1	131	5	83	6.4e-09	30	pfam00075	RNase_H	143
2930942881	551	1	551	2	555	0.0e+00	847.9	pfam01268	FTHFS	555
2930942882	174	28	167	2	127	1.7e-36	119.4	pfam01252	Peptidase_A8	130
2930942883	307	12	58	1	48	1.3e-10	34.7	pfam01479	S4	48
2930942883	307	85	238	1	160	1.5e-36	119.8	pfam00849	PseudoU_synth_2	161
2930942884	177	1	165	5	138	5.6e-26	84.8	pfam00156	Pribosyltran	159
2930942885	358	3	132	2	127	9.4e-41	132.5	pfam00988	CPSase_sm_chain	127
2930942885	358	173	352	1	189	3.5e-25	82.7	pfam00117	GATase	190
2930942886	858	130	334	6	208	1.4e-37	123	pfam02786	CPSase_L_D2	211
2930942886	858	422	540	2	123	2.2e-28	92.9	pfam02787	CPSase_L_D3	123
2930942887	568	4	442	1	454	0.0e+00	497.8	pfam05833	FbpA	455
2930942887	568	452	537	4	90	4.0e-27	88	pfam05670	DUF814	90
2930942888	142	26	84	2	61	3.4e-10	33.6	pfam12802	MarR_2	62
2930942889	337	1	273	101	357	5.6e-25	82.4	pfam01663	Phosphodiest	357
2930942890	415	131	412	188	469	2.6e-47	155.3	pfam11700	ATG22	478
2930942891	288	2	284	1	279	6.3e-89	291.8	pfam02645	DegV	280
2930942892	177	15	163	3	172	2.9e-17	57.1	pfam12822	ECF_trnsprt	173
2930942893	145	16	134	2	117	1.2e-27	90.3	pfam04138	GtrA	117
2930942894	169	6	155	34	123	7.8e-14	46.3	pfam04892	VanZ	125
2930942895	168	7	155	3	123	3.3e-17	57.2	pfam04892	VanZ	125
2930942896	216	35	171	1	104	1.4e-24	80.5	pfam00730	HhH-GPD	108
2930942897	267	2	71	2	67	9.6e-17	54.8	pfam13411	MerR_1	69
2930942898	314	27	131	5	106	4.2e-08	26.9	pfam08240	ADH_N	109
2930942898	314	186	311	1	134	6.5e-18	59.9	pfam13602	ADH_zinc_N_2	134
2930942899	260	1	224	1	173	2.5e-12	41.5	pfam00149	Metallophos	204
2930942900	236	80	189	1	95	1.4e-20	67.6	pfam08241	Methyltransf_11	95
2930942902	306	152	261	6	116	2.2e-18	60.4	pfam00665	rve	119
2930942903	420	40	86	4	47	3.5e-12	40.6	pfam14690	zf-ISL3	47
2930942903	420	92	143	1	49	2.6e-10	33.5	pfam13542	HTH_Tnp_ISL3	52
2930942903	420	157	404	1	240	6.3e-65	213	pfam01610	DDE_Tnp_ISL3	240
2930942904	284	129	240	6	117	2.8e-12	40.7	pfam00665	rve	119
2930942906	354	171	345	18	169	5.1e-23	75.5	pfam00589	Phage_integrase	172
2930942907	146	16	143	5	129	5.2e-20	65.7	pfam00293	NUDIX	131
2930942908	177	6	158	1	152	3.2e-60	196.6	pfam01625	PMSR	153
2930942909	147	9	129	2	121	5.3e-51	165.6	pfam01641	SelR	121
2930942910	191	39	183	6	157	9.2e-12	38.9	pfam00413	Peptidase_M10	158
2930942911	309	3	146	2	103	2.2e-27	89.2	pfam01368	DHH	103
2930942911	309	182	306	2	140	1.0e-20	68.2	pfam02833	DHHA2	140
2930942912	321	11	70	3	59	3.2e-18	59.3	pfam00126	HTH_1	60
2930942912	321	94	304	4	204	1.3e-18	60.9	pfam03466	LysR_substrate	209
2930942913	815	31	471	1	426	0.0e+00	492.4	pfam00521	DNA_topoisoIV	427
2930942913	815	549	599	2	45	2.7e-07	23.9	pfam03989	DNA_gyraseA_C	48
2930942913	815	606	650	4	20	1.0e-01	6	pfam03989	DNA_gyraseA_C	48
2930942913	815	661	706	3	47	1.4e-13	44	pfam03989	DNA_gyraseA_C	48
2930942913	815	709	758	3	47	1.9e-05	18	pfam03989	DNA_gyraseA_C	48
2930942914	655	33	178	2	109	6.9e-23	75.2	pfam02518	HATPase_c	111
2930942914	655	225	396	1	174	5.8e-59	192.3	pfam00204	DNA_gyraseB	175
2930942914	655	426	538	1	101	1.4e-19	64.1	pfam01751	Toprim	103
2930942914	655	570	632	2	63	4.3e-31	100.8	pfam00986	DNA_gyraseB_C	63
2930942915	207	9	187	1	163	6.6e-50	163.2	pfam02660	G3P_acyltransf	163
2930942916	290	1	272	3	284	2.2e-34	112.9	pfam01263	Aldose_epim	301
2930942917	470	55	166	1	66	4.1e-08	27.6	pfam00004	AAA	132
2930942917	470	198	356	3	171	6.4e-41	134.1	pfam07724	AAA_2	171
2930942917	470	362	445	1	66	5.1e-09	30	pfam10431	ClpB_D2-small	81
2930942918	180	5	179	4	185	3.6e-27	88.9	pfam00227	Proteasome	190
2930942919	311	5	89	1	83	8.9e-23	74.3	pfam02899	Phage_int_SAM_1	84
2930942919	311	110	287	3	170	5.1e-51	166.7	pfam00589	Phage_integrase	172
2930942920	703	20	129	2	103	4.6e-31	101	pfam01751	Toprim	103
2930942920	703	143	560	2	412	0.0e+00	434	pfam01131	Topoisom_bac	412
2930942920	703	588	626	3	38	1.7e-16	53.6	pfam01396	zf-C4_Topoisom	39
2930942920	703	628	668	2	38	7.4e-15	48.4	pfam01396	zf-C4_Topoisom	39
2930942921	293	74	282	4	208	2.2e-79	259.4	pfam02481	DNA_processg_A	210
2930942922	257	75	251	1	197	3.6e-35	115.4	pfam01351	RNase_HII	198
2930942923	286	123	259	2	85	7.4e-18	58.6	pfam01926	MMR_HSR1	114
2930942926	452	44	290	44	220	7.0e-25	81.7	pfam13546	DDE_5	272
2930942930	73	4	70	1	65	6.2e-30	97.1	pfam06855	YozE_SAM_like	66
2930942931	199	12	196	1	185	3.6e-61	199.8	pfam09911	DUF2140	187
2930942932	306	51	288	1	179	9.6e-24	78.6	pfam13472	Lipase_GDSL_2	179
2930942933	283	3	280	1	279	1.9e-79	260.7	pfam02645	DegV	280
2930942934	213	9	206	1	223	1.4e-39	129.9	pfam03006	HlyIII	224
2930942935	420	40	86	4	47	3.4e-13	43.9	pfam14690	zf-ISL3	47
2930942935	420	92	143	1	50	3.2e-11	36.4	pfam13542	HTH_Tnp_ISL3	52
2930942935	420	157	404	1	240	1.1e-63	208.9	pfam01610	DDE_Tnp_ISL3	240
2930942936	163	1	162	1	161	3.5e-55	179.9	pfam00186	DHFR_1	161
2930942937	316	4	316	2	268	1.8e-119	391.6	pfam00303	Thymidylat_synt	268
2930942938	630	19	187	2	137	7.3e-26	85.2	pfam00005	ABC_tran	137
2930942938	630	226	305	1	70	1.1e-13	44.9	pfam12848	ABC_tran_Xtn	85
2930942938	630	335	470	2	137	5.7e-24	79	pfam00005	ABC_tran	137
2930942938	630	561	627	1	69	1.2e-20	67.4	pfam16326	ABC_tran_CTD	69
2930942939	397	27	147	1	126	9.7e-40	129.8	pfam01743	PolyA_pol	126
2930942939	397	174	236	1	60	1.6e-17	56.9	pfam12627	PolyA_pol_RNAbd	64
2930942939	397	249	395	7	148	9.9e-40	129.8	pfam13735	tRNA_NucTran2_2	149
2930942940	297	13	220	1	207	8.7e-63	205.2	pfam02588	YitT_membrane	207
2930942940	297	225	279	1	55	5.8e-21	67.9	pfam10035	DUF2179	55
2930942941	419	36	100	2	65	1.6e-05	19.4	pfam13432	TPR_16	68
2930942941	419	138	199	1	58	3.1e-05	18.5	pfam13432	TPR_16	68
2930942941	419	310	374	3	63	1.5e-06	22.7	pfam13432	TPR_16	68
2930942942	91	2	91	2	90	2.2e-38	124.3	pfam00216	Bac_DNA_binding	90
2930942943	435	5	120	2	114	9.1e-29	93.7	pfam01926	MMR_HSR1	114
2930942943	435	176	294	2	114	1.4e-27	89.9	pfam01926	MMR_HSR1	114
2930942943	435	352	432	1	78	7.2e-35	113	pfam14714	KH_dom-like	80
2930942944	434	24	94	2	61	3.5e-10	34	pfam00575	S1	75
2930942944	434	116	185	2	75	4.4e-14	46.5	pfam00575	S1	75
2930942944	434	202	274	2	75	3.6e-27	88.4	pfam00575	S1	75
2930942944	434	287	360	3	75	1.4e-22	73.7	pfam00575	S1	75
2930942945	226	8	222	1	210	2.3e-77	253.3	pfam02224	Cytidylate_kin	211
2930942946	204	161	204	2	43	1.7e-10	34.8	pfam01476	LysM	44
2930942947	473	19	183	3	171	2.9e-17	56.8	pfam00270	DEAD	176
2930942947	473	215	324	2	110	1.9e-21	70.4	pfam00271	Helicase_C	111
2930942947	473	379	438	19	62	1.9e-07	25.5	pfam16124	RecQ_Zn_bind	66
2930942948	344	245	336	1	87	3.0e-14	47.2	pfam14493	HTH_40	88
2930942949	193	11	180	1	172	1.4e-19	64.6	pfam12822	ECF_trnsprt	173
2930942950	240	2	48	1	48	4.0e-16	52.4	pfam01479	S4	48
2930942950	240	61	196	2	161	2.3e-26	86.7	pfam00849	PseudoU_synth_2	161
2930942951	200	5	166	1	160	7.0e-55	178.8	pfam04079	SMC_ScpB	160
2930942952	262	27	247	1	240	7.7e-40	131.1	pfam02616	SMC_ScpA	241
2930942954	298	8	91	2	82	2.8e-16	53.5	pfam02899	Phage_int_SAM_1	84
2930942954	298	112	285	2	171	1.0e-50	165.7	pfam00589	Phage_integrase	172
2930942955	293	5	64	1	59	1.7e-14	47.5	pfam13509	S1_2	61
2930942956	585	1	345	1	344	0.0e+00	511.1	pfam00224	PK	348
2930942956	585	357	470	1	116	8.1e-37	119.9	pfam02887	PK_C	117
2930942956	585	503	575	3	73	4.5e-21	68.3	pfam00391	PEP-utilizers	73
2930942957	242	7	242	2	260	5.9e-38	124.6	pfam00923	TAL_FSA	287
2930942958	1121	4	160	5	155	2.8e-22	73.6	pfam02811	PHP	167
2930942958	1121	280	707	1	425	0.0e+00	550.4	pfam07733	DNA_pol3_alpha	426
2930942958	1121	780	869	1	90	4.4e-25	81.7	pfam14579	HHH_6	90
2930942958	1121	950	1025	7	75	3.1e-08	27.4	pfam01336	tRNA_anti-codon	76
2930942959	870	17	68	1	52	1.9e-09	31.4	pfam02861	Clp_N	53
2930942959	870	95	147	1	53	1.3e-04	15.9	pfam02861	Clp_N	53
2930942959	870	204	342	2	127	3.3e-16	53.8	pfam00004	AAA	132
2930942959	870	598	764	1	170	1.5e-58	191.5	pfam07724	AAA_2	171
2930942959	870	770	850	1	80	1.7e-23	76.4	pfam10431	ClpB_D2-small	81
2930942960	413	127	408	36	205	8.9e-13	42.2	pfam01546	Peptidase_M20	207
2930942960	413	211	315	2	105	9.2e-12	38.7	pfam07687	M20_dimer	109
2930942961	268	5	252	1	242	1.1e-77	254.8	pfam01784	NIF3	245
2930942962	235	23	229	1	203	3.6e-68	222.9	pfam04816	TrmK	205
2930942963	1096	40	368	8	331	4.8e-59	193.7	pfam03176	MMPL	333
2930942963	1096	723	1095	3	301	5.0e-34	111.5	pfam03176	MMPL	333
2930942964	168	1	83	4	83	2.2e-19	63.5	pfam02082	Rrf2	83
2930942965	374	14	96	3	75	5.7e-15	49.1	pfam03979	Sigma70_r1_1	82
2930942965	374	103	136	1	34	2.5e-18	59.7	pfam00140	Sigma70_r1_2	34
2930942965	374	141	211	1	70	2.1e-24	79	pfam04542	Sigma70_r2	71
2930942965	374	220	297	1	77	3.4e-34	110.7	pfam04539	Sigma70_r3	78
2930942965	374	309	362	1	50	6.4e-22	70.7	pfam04545	Sigma70_r4	50
2930942966	612	4	101	2	96	2.8e-38	123.6	pfam01807	zf-CHC2	98
2930942966	612	127	254	2	127	2.5e-38	124.9	pfam08275	Toprim_N	128
2930942966	612	264	350	2	86	6.1e-19	62.2	pfam13155	Toprim_2	87
2930942966	612	370	425	2	55	1.1e-13	45	pfam10410	DnaB_bind	56
2930942967	691	5	555	1	533	0.0e+00	669.6	pfam02092	tRNA_synt_2f	534
2930942968	307	7	284	1	277	0.0e+00	480.9	pfam02091	tRNA-synt_2e	278
2930942969	260	4	82	7	75	3.7e-17	56	pfam11967	RecO_N	80
2930942969	260	86	242	3	156	1.5e-42	138.9	pfam02565	RecO_C	157
2930942970	301	10	125	2	114	4.5e-26	85.1	pfam01926	MMR_HSR1	114
2930942970	301	208	285	1	78	2.5e-26	85.2	pfam07650	KH_2	78
2930942971	133	23	125	2	102	2.6e-35	114.2	pfam01219	DAGK_prokar	102
2930942972	162	12	158	6	126	2.3e-45	147.4	pfam02130	UPF0054	127
2930942973	328	113	317	2	205	4.2e-96	314.1	pfam02562	PhoH	205
2930942974	148	4	146	2	143	1.8e-54	177.5	pfam09424	YqeY	143
2930942975	126	22	113	1	88	1.0e-31	102.5	pfam01638	HxlR	91
2930942976	342	33	107	2	63	1.3e-08	28.5	pfam08240	ADH_N	109
2930942976	342	198	339	2	134	1.2e-23	78.5	pfam13602	ADH_zinc_N_2	134
2930942977	62	3	61	3	54	8.1e-22	70.6	pfam01165	Ribosomal_S21	55
2930942978	275	6	261	1	255	1.5e-94	310.3	pfam03618	Kinase-PPPase	255
2930942979	309	22	240	2	209	1.1e-36	120.1	pfam01261	AP_endonuc_2	210
2930942980	407	22	401	7	365	9.8e-106	347.6	pfam04464	Glyphos_transf	367
2930942981	269	17	228	4	209	5.1e-22	72.1	pfam01061	ABC2_membrane	210
2930942982	359	59	355	76	364	2.7e-51	168.4	pfam04464	Glyphos_transf	367
2930942983	291	16	224	2	206	1.8e-58	191.1	pfam02588	YitT_membrane	207
