gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2930961489	91	3	83	1	81	5.9e-38	122.6	pfam00203	Ribosomal_S19	81
2930961490	118	12	113	2	101	3.7e-36	117.6	pfam00237	Ribosomal_L22	102
2930961491	219	37	110	2	77	2.5e-22	72.5	pfam07650	KH_2	78
2930961491	219	119	201	1	83	3.3e-38	124.1	pfam00189	Ribosomal_S3_C	83
2930961492	144	4	132	1	131	8.9e-50	162	pfam00252	Ribosomal_L16	132
2930961493	64	4	60	1	56	4.6e-24	78.2	pfam00831	Ribosomal_L29	57
2930961494	88	13	80	1	67	2.2e-31	101.8	pfam00366	Ribosomal_S17	68
2930961495	122	1	122	2	122	3.0e-54	176.2	pfam00238	Ribosomal_L14	122
2930961496	103	5	36	2	31	3.0e-10	33.8	pfam00467	KOW	32
2930961496	103	38	101	1	65	5.2e-33	107.3	pfam17136	ribosomal_L24	65
2930961497	180	25	81	1	57	7.7e-28	90.6	pfam00281	Ribosomal_L5	57
2930961497	180	85	178	2	94	1.3e-40	131.5	pfam00673	Ribosomal_L5_C	94
2930961498	132	5	132	1	127	2.6e-55	179.7	pfam00410	Ribosomal_S8	127
2930961499	178	11	82	1	73	4.9e-18	59.6	pfam00347	Ribosomal_L6	76
2930961499	178	90	165	1	75	1.5e-21	70.8	pfam00347	Ribosomal_L6	76
2930961500	118	5	118	2	116	2.9e-52	169.9	pfam00861	Ribosomal_L18p	116
2930961501	167	12	76	1	65	3.7e-32	104.1	pfam00333	Ribosomal_S5	65
2930961501	167	87	158	2	72	3.2e-29	94.2	pfam03719	Ribosomal_S5_C	72
2930961502	60	4	54	1	52	1.9e-18	60.1	pfam00327	Ribosomal_L30	52
2930961503	144	27	143	2	120	1.4e-39	129.5	pfam00828	Ribosomal_L27A	121
2930961504	432	64	410	1	307	1.2e-103	340.5	pfam00344	SecY	307
2930961505	219	8	195	1	150	5.8e-57	186	pfam00406	ADK	151
2930961505	219	130	166	1	36	3.2e-15	49.9	pfam05191	ADK_lid	36
2930961506	72	7	70	1	64	4.3e-32	103.7	pfam01176	eIF-1a	64
2930961507	39	1	38	1	38	1.9e-24	79.6	pfam00444	Ribosomal_L36	38
2930961508	121	3	108	1	128	5.1e-32	104.9	pfam00416	Ribosomal_S13	128
2930961509	129	19	128	1	110	2.6e-53	173.1	pfam00411	Ribosomal_S11	110
2930961510	316	24	223	1	69	9.3e-27	86.3	pfam01193	RNA_pol_L	69
2930961510	316	51	173	6	109	4.8e-26	85.3	pfam01000	RNA_pol_A_bac	112
2930961510	316	241	307	2	66	8.2e-30	96.4	pfam03118	RNA_pol_A_CTD	67
2930961511	127	16	126	1	94	1.0e-39	129.3	pfam01196	Ribosomal_L17	94
2930961512	279	23	169	1	137	1.7e-35	116.5	pfam00005	ABC_tran	137
2930961513	488	23	174	1	137	1.2e-30	100.7	pfam00005	ABC_tran	137
2930961513	488	301	486	3	171	8.0e-36	117.6	pfam02361	CbiQ	218
2930961514	73	1	44	178	218	8.7e-12	39	pfam02361	CbiQ	218
2930961515	265	7	107	4	108	1.2e-12	42.2	pfam01416	PseudoU_synth_1	108
2930961515	265	146	250	2	107	3.3e-29	95.5	pfam01416	PseudoU_synth_1	108
2930961516	147	15	139	1	125	3.0e-56	183	pfam00572	Ribosomal_L13	125
2930961517	130	10	130	1	120	1.7e-46	151.6	pfam00380	Ribosomal_S9	120
2930961518	217	1	101	123	230	1.4e-10	34.8	pfam01238	PMI_typeI	373
2930961519	90	5	90	2	92	9.7e-16	51.8	pfam01238	PMI_typeI	373
2930961520	450	25	439	62	490	9.5e-59	193	pfam02386	TrkH	502
2930961521	220	5	120	1	116	3.7e-30	98.5	pfam02254	TrkA_N	116
2930961521	220	149	219	1	68	9.7e-13	41.8	pfam02080	TrkA_C	70
2930961522	335	19	246	1	226	8.3e-110	359.8	pfam03590	AsnA	227
2930961523	164	27	154	2	110	1.4e-17	57.5	pfam13520	AA_permease_2	425
2930961524	309	1	298	121	403	1.5e-40	133.2	pfam13520	AA_permease_2	425
2930961525	339	41	155	13	131	4.6e-08	27	pfam03099	BPL_LplA_LipB	131
2930961525	339	249	333	2	85	6.0e-25	81.1	pfam10437	Lip_prot_lig_C	85
2930961526	351	90	237	1	150	5.1e-46	150.5	pfam03816	LytR_cpsA_psr	152
2930961527	263	5	147	2	151	4.2e-25	82.5	pfam02706	Wzz	152
2930961527	263	133	202	29	81	8.5e-12	38.8	pfam13807	GNVR	82
2930961528	256	55	234	14	174	1.2e-14	48.3	pfam10609	ParA	246
2930961530	222	28	217	1	152	1.2e-63	207.4	pfam02397	Bac_transf	153
2930961531	254	61	228	1	168	5.7e-58	189.5	pfam03808	Glyco_tran_WecB	168
2930961532	261	17	170	2	169	4.0e-18	59.9	pfam13439	Glyco_transf_4	170
2930961532	261	174	259	4	82	4.1e-15	49.7	pfam00534	Glycos_transf_1	172
2930961533	391	2	372	10	370	1.8e-113	373.1	pfam00872	Transposase_mut	381
2930961534	122	2	101	73	171	4.4e-23	75.6	pfam00534	Glycos_transf_1	172
2930961535	375	187	345	2	134	1.8e-28	93.2	pfam00534	Glycos_transf_1	172
2930961538	329	3	46	1	44	1.3e-17	57.3	pfam13936	HTH_38	44
2930961538	329	175	283	6	117	1.2e-14	48.5	pfam00665	rve	119
2930961539	463	8	266	4	265	2.3e-21	70.3	pfam01943	Polysacc_synt	274
2930961539	463	322	455	4	118	3.3e-16	53.6	pfam14667	Polysacc_synt_C	142
2930961540	327	16	278	1	285	1.2e-19	65.2	pfam04230	PS_pyruv_trans	286
2930961541	327	55	202	1	150	7.3e-47	153.2	pfam03816	LytR_cpsA_psr	152
2930961542	381	34	375	4	346	7.8e-120	393.7	pfam02350	Epimerase_2	347
2930961543	336	5	309	1	331	1.3e-77	255.3	pfam16363	GDP_Man_Dehyd	332
2930961544	315	5	303	36	103	9.2e-12	38.7	pfam00389	2-Hacid_dh	134
2930961544	315	101	277	2	177	8.7e-44	142.9	pfam02826	2-Hacid_dh_C	178
2930961545	483	11	457	1	418	0.0e+00	534.8	pfam01654	Cyt_bd_oxida_I	418
2930961546	336	4	325	1	303	2.7e-101	332.8	pfam02322	Cyt_bd_oxida_II	303
2930961547	577	16	285	3	266	2.7e-27	90	pfam00664	ABC_membrane	274
2930961547	577	351	501	1	137	1.5e-28	94	pfam00005	ABC_tran	137
2930961548	579	63	290	66	254	4.9e-10	33.4	pfam00664	ABC_membrane	274
2930961548	579	358	506	1	136	3.7e-34	112.1	pfam00005	ABC_tran	137
2930961549	325	32	280	10	254	3.4e-54	177.5	pfam00348	polyprenyl_synt	257
2930961550	154	18	148	1	108	7.1e-11	35.8	pfam01040	UbiA	252
2930961552	191	23	165	20	127	4.2e-09	30	pfam00156	Pribosyltran	159
2930961553	383	117	286	2	166	5.6e-28	91.5	pfam02222	ATP-grasp	171
2930961554	750	10	273	1	314	2.7e-82	270.7	pfam00580	UvrD-helicase	315
2930961554	750	278	623	3	346	1.8e-78	258.2	pfam13361	UvrD_C	349
2930961555	676	12	322	3	318	2.3e-117	385.5	pfam01653	DNA_ligase_aden	318
2930961555	676	325	403	1	78	3.7e-33	107.3	pfam03120	DNA_ligase_OB	79
2930961555	676	411	437	1	27	1.5e-10	34.9	pfam03119	DNA_ligase_ZBD	27
2930961555	676	448	505	4	54	1.7e-06	22.6	pfam14520	HHH_5	57
2930961555	676	513	576	1	64	5.2e-23	74.9	pfam12826	HHH_2	64
2930961555	676	597	671	6	75	1.6e-13	44.9	pfam00533	BRCT	79
2930961556	381	60	372	1	315	2.2e-123	405.3	pfam07537	CamS	316
2930961557	103	21	92	1	62	6.6e-22	71.6	pfam02686	Glu-tRNAGln	62
2930961558	489	24	466	1	450	0.0e+00	513	pfam01425	Amidase	451
2930961559	473	5	286	2	273	8.7e-108	353.7	pfam02934	GatB_N	273
2930961559	473	325	471	1	148	5.4e-52	169.5	pfam02637	GatB_Yqey	148
2930961560	339	4	130	2	125	5.7e-35	113.6	pfam00781	DAGK_cat	126
2930961561	455	6	63	5	62	3.4e-15	49.8	pfam01938	TRAM	62
2930961561	455	92	455	31	355	2.7e-24	79.7	pfam05958	tRNA_U5-meth_tr	357
2930961562	143	1	143	1	142	6.8e-55	178.7	pfam10662	PduV-EutP	143
2930961563	235	1	230	11	224	5.8e-43	141.1	pfam00230	MIP	227
2930961564	362	187	266	1	81	1.9e-20	66.9	pfam12833	HTH_18	81
2930961564	362	285	359	2	73	1.2e-13	45.4	pfam14478	DUF4430	74
2930961565	92	5	80	1	74	5.6e-31	100.4	pfam00936	BMC	74
2930961566	238	48	127	2	65	1.0e-12	41.9	pfam00936	BMC	74
2930961566	238	153	229	1	66	1.0e-14	48.3	pfam00936	BMC	74
2930961567	558	2	555	1	551	0.0e+00	991.7	pfam02286	Dehydratase_LU	552
2930961568	239	82	196	2	108	9.2e-34	109.6	pfam02288	Dehydratase_MU	109
2930961569	175	40	172	2	133	1.3e-61	200.4	pfam02287	Dehydratase_SU	133
2930961570	616	276	603	1	328	0.0e+00	539.5	pfam08841	DDR	328
2930961571	117	7	114	1	109	9.7e-35	112.7	pfam02288	Dehydratase_MU	109
2930961572	162	3	77	1	74	3.5e-24	78.6	pfam00936	BMC	74
2930961573	96	4	79	1	74	1.3e-30	99.1	pfam00936	BMC	74
2930961574	208	23	102	2	82	3.2e-27	88.5	pfam06130	PTAC	82
2930961574	208	130	197	1	81	1.2e-19	64.3	pfam06130	PTAC	82
2930961575	173	8	160	2	152	7.8e-44	143.4	pfam15953	PDU_like	153
2930961576	88	1	84	3	83	3.9e-32	104.7	pfam03319	EutN_CcmL	83
2930961577	191	3	168	1	163	2.1e-54	178	pfam01923	Cob_adeno_trans	164
2930961578	159	25	152	1	118	2.9e-26	85.8	pfam03928	Haem_degrading	119
2930961579	477	15	441	28	427	1.6e-29	96.6	pfam00171	Aldedh	462
2930961580	373	7	364	2	364	1.3e-100	330.6	pfam00465	Fe-ADH	364
2930961581	395	4	386	1	390	0.0e+00	466.9	pfam00871	Acetate_kinase	390
2930961582	114	43	110	1	67	1.6e-15	50.9	pfam00936	BMC	74
2930961583	354	9	335	5	331	8.1e-57	186.8	pfam00724	Oxidored_FMN	341
2930961584	261	6	261	2	231	1.3e-65	215.5	pfam13350	Y_phosphatase3	232
2930961585	118	27	73	9	51	5.4e-12	39.6	pfam01381	HTH_3	55
2930961586	79	8	62	1	55	3.1e-14	46.8	pfam01381	HTH_3	55
2930961587	229	7	220	3	228	3.4e-19	63.3	pfam01791	DeoC	235
2930961588	395	4	383	1	243	1.7e-36	119.7	pfam01676	Metalloenzyme	245
2930961589	235	14	235	2	218	4.8e-39	127.9	pfam01048	PNP_UDP_1	234
2930961590	319	6	63	21	54	3.2e-08	27.3	pfam12802	MarR_2	62
2930961590	319	59	313	2	255	1.1e-70	231.6	pfam04198	Sugar-bind	255
2930961591	432	4	66	1	63	2.3e-25	82.2	pfam02885	Glycos_trans_3N	63
2930961591	432	76	306	4	253	1.7e-45	149.5	pfam00591	Glycos_transf_3	253
2930961591	432	345	418	1	74	2.6e-26	85.1	pfam07831	PYNP_C	75
2930961592	505	6	260	2	260	1.4e-54	179	pfam04262	Glu_cys_ligase	372
2930961593	131	1	130	1	134	1.5e-47	155.3	pfam05025	RbsD_FucU	134
2930961594	449	23	401	24	353	2.5e-21	69.9	pfam07690	MFS_1	353
2930961595	392	4	383	43	408	5.7e-55	180.7	pfam13520	AA_permease_2	425
2930961597	452	1	450	1	439	0.0e+00	537.6	pfam02447	GntP_permease	440
2930961598	138	1	75	123	197	5.9e-19	62.5	pfam02782	FGGY_C	198
2930961600	329	3	247	1	245	2.7e-71	233.9	pfam00370	FGGY_N	245
2930961601	304	22	95	6	71	4.0e-16	52.7	pfam01418	HTH_6	77
2930961601	304	147	277	1	132	1.7e-23	76.8	pfam01380	SIS	132
2930961602	253	59	235	10	153	4.1e-12	40.6	pfam01183	Glyco_hydro_25	178
2930961603	120	37	115	1	79	1.6e-35	115.4	pfam16110	DUF4828	79
2930961604	334	2	120	1	113	3.9e-21	70.1	pfam01408	GFO_IDH_MocA	120
2930961605	441	18	183	1	168	4.2e-38	124.8	pfam00270	DEAD	176
2930961605	441	217	325	5	111	1.3e-26	87.1	pfam00271	Helicase_C	111
2930961608	150	11	150	3	141	9.6e-27	88.1	pfam00582	Usp	141
2930961609	451	1	449	1	440	0.0e+00	499	pfam02447	GntP_permease	440
2930961610	154	49	127	1	68	2.6e-16	53.4	pfam05598	DUF772	73
2930961611	358	53	303	8	214	4.3e-20	66.2	pfam01609	DDE_Tnp_1	214
2930961612	313	5	173	1	125	6.7e-29	94.8	pfam00535	Glycos_transf_2	170
2930961613	376	24	366	5	346	3.0e-118	388.5	pfam02350	Epimerase_2	347
2930961614	283	8	137	15	69	1.3e-09	32.5	pfam08378	NERD	108
2930961615	303	24	277	3	256	2.4e-63	208.1	pfam03631	Virul_fac_BrkB	258
2930961616	149	6	143	1	133	2.8e-19	63.7	pfam00258	Flavodoxin_1	143
2930961617	269	86	214	2	117	9.2e-28	91.1	pfam02631	RecX	122
2930961618	392	60	371	17	276	6.5e-42	137.8	pfam00144	Beta-lactamase	330
2930961619	81	10	68	7	60	2.0e-16	53.7	pfam13376	OmdA	60
2930961620	185	63	128	2	68	1.5e-18	60.7	pfam04167	DUF402	68
2930961621	380	20	357	3	325	1.1e-81	268.4	pfam01594	AI-2E_transport	327
2930961622	138	5	125	1	141	1.1e-23	78	pfam01467	CTP_transf_like	143
2930961624	674	292	668	8	366	4.3e-118	388.3	pfam04464	Glyphos_transf	367
2930961626	525	11	277	3	193	2.7e-51	167.8	pfam00009	GTP_EFTU	194
2930961626	525	313	380	2	74	2.3e-12	41.1	pfam03144	GTP_EFTU_D2	74
2930961626	525	388	513	1	130	9.8e-45	145.5	pfam16658	RF3_C	131
2930961628	376	1	230	70	292	1.8e-55	182.1	pfam07992	Pyr_redox_2	292
2930961628	376	251	358	10	103	2.2e-12	41.2	pfam02852	Pyr_redox_dim	110
2930961630	477	9	409	1	399	0.0e+00	516.2	pfam03577	Peptidase_C69	402
2930961631	868	4	65	16	68	3.2e-12	39.9	pfam00690	Cation_ATPase_N	69
2930961631	868	80	311	1	221	1.6e-68	224.2	pfam00122	E1-E2_ATPase	221
2930961631	868	316	612	1	210	1.0e-26	88.4	pfam00702	Hydrolase	210
2930961631	868	682	855	3	181	1.6e-34	113.1	pfam00689	Cation_ATPase_C	182
2930961632	363	138	201	7	63	2.3e-06	22.5	pfam06458	MucBP	63
2930961633	745	143	277	2	125	1.3e-13	45.4	pfam00004	AAA	132
2930961633	745	353	388	1	35	9.6e-09	28.8	pfam02151	UVR	36
2930961633	745	468	633	1	171	1.9e-53	175	pfam07724	AAA_2	171
2930961633	745	639	719	1	72	6.1e-23	74.7	pfam10431	ClpB_D2-small	81
2930961635	88	2	83	2	81	3.3e-31	101.3	pfam00381	PTS-HPr	82
2930961636	578	6	128	1	116	4.4e-32	104.6	pfam05524	PEP-utilisers_N	116
2930961636	578	154	227	4	73	7.5e-22	70.8	pfam00391	PEP-utilizers	73
2930961636	578	252	543	4	292	1.9e-111	365.7	pfam02896	PEP-utilizers_C	294
2930961637	392	14	184	2	169	1.2e-31	103.9	pfam13439	Glyco_transf_4	170
2930961637	392	189	357	4	159	2.3e-29	96.1	pfam00534	Glycos_transf_1	172
2930961638	340	21	142	70	169	2.3e-10	34.7	pfam13439	Glyco_transf_4	170
2930961638	340	150	315	3	166	1.6e-16	54.3	pfam00534	Glycos_transf_1	172
2930961639	292	7	291	4	260	5.9e-35	115.1	pfam03706	LPG_synthase_TM	301
2930961641	78	9	75	1	67	1.8e-30	98.8	pfam08796	DUF1797	67
2930961642	545	253	538	1	290	2.6e-30	99.8	pfam00884	Sulfatase	309
2930961660	399	10	54	1	44	5.3e-11	36.1	pfam14657	Integrase_AP2	46
2930961660	399	61	116	1	55	1.3e-10	35.4	pfam14659	Phage_int_SAM_3	58
2930961660	399	174	364	25	169	3.5e-26	85.9	pfam00589	Phage_integrase	172
2930961662	293	65	169	2	65	5.4e-12	40	pfam02452	PemK_toxin	110
2930961666	211	98	193	14	82	8.9e-07	23	pfam13643	DUF4145	88
2930961667	136	12	99	13	88	3.8e-12	40.2	pfam06114	DUF955	123
2930961668	126	4	72	2	59	7.0e-09	29.9	pfam13560	HTH_31	64
2930961669	75	5	58	1	54	1.0e-15	51.5	pfam01381	HTH_3	55
2930961679	295	22	157	1	149	2.7e-32	105.9	pfam09588	YqaJ	150
2930961680	317	47	257	2	193	1.2e-47	155.9	pfam03837	RecT	199
2930961681	313	11	104	1	96	8.2e-26	84.7	pfam14297	DUF4373	96
2930961682	233	14	98	1	88	7.3e-30	97.4	pfam09669	Phage_pRha	88
2930961682	233	109	220	2	114	2.0e-28	92.7	pfam10552	ORF6C	114
2930961683	139	7	132	2	124	6.0e-33	108	pfam05866	RusA	124
2930961685	267	7	226	1	215	2.1e-24	80.5	pfam02086	MethyltransfD12	260
2930961688	98	12	82	2	75	3.1e-24	79	pfam12961	DUF3850	76
2930961698	71	5	57	1	53	1.6e-16	54	pfam05532	CsbD	53
2930961700	250	1	62	2	57	3.6e-23	75.3	pfam10668	Phage_terminase	60
2930961701	445	27	430	2	388	3.7e-104	342.8	pfam04466	Terminase_3	389
2930961702	453	48	401	1	357	3.9e-79	259.9	pfam06381	DUF1073	357
2930961703	275	159	262	2	110	5.4e-21	69.4	pfam04233	Phage_Mu_F	112
2930961704	89	47	89	2	44	1.3e-10	35.2	pfam01476	LysM	44
2930961705	367	12	169	3	167	3.2e-46	151.3	pfam09979	DUF2213	167
2930961707	292	56	292	1	251	6.9e-53	173.5	pfam09950	DUF2184	251
2930961709	108	12	99	5	89	4.0e-09	30.5	pfam13262	DUF4054	107
2930961713	345	54	341	167	474	1.4e-18	61.1	pfam11863	DUF3383	477
2930961717	1907	258	470	5	198	1.4e-38	126.6	pfam10145	PhageMin_Tail	198
2930961717	1907	1542	1646	2	89	2.1e-18	60.3	pfam01551	Peptidase_M23	96
2930961723	255	78	204	2	123	2.0e-20	66.9	pfam04865	Baseplate_J	255
2930961728	55	23	45	22	40	1.6e-07	25.2	pfam09693	Phage_XkdX	40
2930961732	143	7	133	1	119	2.7e-22	73.7	pfam01183	Glyco_hydro_25	178
2930961735	377	166	288	2	121	2.9e-22	72.8	pfam06114	DUF955	123
2930961736	68	1	65	1	65	2.1e-16	53.6	pfam13061	DUF3923	65
2930961738	391	2	372	10	370	1.7e-113	373.1	pfam00872	Transposase_mut	381
2930961739	429	139	406	2	272	9.9e-94	307.4	pfam02353	CMAS	273
2930961740	399	10	54	1	44	5.0e-11	36.1	pfam14657	Integrase_AP2	46
2930961740	399	61	116	1	55	1.2e-10	35.4	pfam14659	Phage_int_SAM_3	58
2930961740	399	174	364	25	169	3.3e-26	85.9	pfam00589	Phage_integrase	172
2930961742	293	65	169	2	65	5.1e-12	40	pfam02452	PemK_toxin	110
2930961746	211	98	193	14	82	8.5e-07	23	pfam13643	DUF4145	88
2930961747	136	12	99	13	88	3.6e-12	40.2	pfam06114	DUF955	123
2930961748	126	4	72	2	59	6.7e-09	29.9	pfam13560	HTH_31	64
2930961749	75	5	58	1	54	9.7e-16	51.5	pfam01381	HTH_3	55
2930961759	295	22	157	1	149	2.6e-32	105.9	pfam09588	YqaJ	150
2930961760	152	47	151	2	91	8.9e-26	84.4	pfam03837	RecT	199
2930961761	169	2	109	103	193	1.6e-18	60.7	pfam03837	RecT	199
2930961762	286	1	77	19	96	1.3e-18	61.5	pfam14297	DUF4373	96
2930961763	233	14	98	1	88	6.9e-30	97.4	pfam09669	Phage_pRha	88
2930961763	233	109	220	2	114	1.9e-28	92.7	pfam10552	ORF6C	114
2930961764	139	7	132	2	124	5.7e-33	108	pfam05866	RusA	124
2930961766	256	25	215	33	215	3.5e-12	40.4	pfam02086	MethyltransfD12	260
2930961769	98	12	82	2	75	3.0e-24	79	pfam12961	DUF3850	76
2930961779	71	5	57	1	53	1.5e-16	54	pfam05532	CsbD	53
2930961781	250	1	62	2	57	3.5e-23	75.3	pfam10668	Phage_terminase	60
2930961782	262	27	262	2	198	1.2e-62	206.1	pfam04466	Terminase_3	389
2930961783	83	1	68	330	388	8.3e-12	38.7	pfam04466	Terminase_3	389
2930961788	110	1	102	42	140	3.5e-24	79.6	pfam09979	DUF2213	167
2930961793	194	1	184	16	201	2.5e-29	96.3	pfam09950	DUF2184	251
2930961802	109	1	105	362	474	2.9e-11	36.8	pfam11863	DUF3383	477
2930961807	1907	258	470	5	198	1.4e-38	126.6	pfam10145	PhageMin_Tail	198
2930961807	1907	1542	1646	2	89	2.0e-18	60.3	pfam01551	Peptidase_M23	96
2930961813	392	78	344	2	251	2.5e-23	76.4	pfam04865	Baseplate_J	255
2930961817	55	23	45	22	40	1.6e-07	25.2	pfam09693	Phage_XkdX	40
2930961822	350	7	183	1	177	8.0e-32	104.7	pfam01183	Glyco_hydro_25	178
2930961824	377	166	288	2	121	2.9e-22	72.8	pfam06114	DUF955	123
2930961825	68	1	65	1	65	2.1e-16	53.6	pfam13061	DUF3923	65
2930961827	391	2	372	10	370	1.7e-113	373.1	pfam00872	Transposase_mut	381
2930961828	393	103	370	2	272	7.6e-94	307.8	pfam02353	CMAS	273
2930961829	155	5	145	4	141	2.0e-16	54.6	pfam00582	Usp	141
2930961830	189	41	188	2	155	1.7e-12	41.3	pfam00413	Peptidase_M10	158
2930961831	107	5	106	2	103	6.9e-38	123.4	pfam01906	YbjQ_1	104
2930961835	395	4	102	2	99	2.3e-46	150.4	pfam00438	S-AdoMet_synt_N	99
2930961835	395	124	242	1	118	2.7e-48	157	pfam02772	S-AdoMet_synt_M	118
2930961835	395	244	383	1	137	4.0e-71	231.3	pfam02773	S-AdoMet_synt_C	138
2930961836	491	15	406	1	350	1.8e-60	198.5	pfam07690	MFS_1	353
2930961837	108	7	104	2	94	4.9e-31	101.2	pfam06124	DUF960	94
2930961838	215	3	207	3	187	2.7e-52	171.4	pfam01712	dNK	204
2930961839	256	6	249	1	253	2.3e-47	155.7	pfam08282	Hydrolase_3	255
2930961840	223	10	194	2	172	5.0e-23	75.9	pfam13419	HAD_2	178
2930961841	904	122	375	4	228	2.9e-52	171.4	pfam03636	Glyco_hydro_65N	228
2930961841	904	427	842	1	386	4.3e-122	401.5	pfam03632	Glyco_hydro_65m	387
2930961841	904	846	894	1	50	2.2e-10	34.2	pfam03633	Glyco_hydro_65C	51
2930961842	320	4	319	1	134	2.5e-32	105.2	pfam00389	2-Hacid_dh	134
2930961842	320	109	287	2	178	5.0e-63	205.5	pfam02826	2-Hacid_dh_C	178
2930961844	229	125	219	5	92	1.8e-19	63.8	pfam02517	Abi	92
2930961845	158	37	95	1	59	1.5e-17	57.2	pfam01047	MarR	59
2930961846	172	6	158	54	124	2.6e-13	44.6	pfam04892	VanZ	125
2930961847	107	3	90	59	103	4.1e-07	24.5	pfam01906	YbjQ_1	104
2930961849	836	516	750	2	136	2.9e-09	31.4	pfam00005	ABC_tran	137
2930961851	329	3	46	1	44	1.3e-17	57.3	pfam13936	HTH_38	44
2930961851	329	175	283	6	117	1.2e-14	48.5	pfam00665	rve	119
2930961856	469	8	406	1	401	0.0e+00	479.4	pfam03577	Peptidase_C69	402
2930961857	232	40	127	2	86	3.7e-22	72.1	pfam00027	cNMP_binding	88
2930961857	232	160	229	2	68	2.7e-20	66.1	pfam13545	HTH_Crp_2	68
2930961858	627	45	164	2	123	2.0e-48	157.3	pfam13537	GATase_7	124
2930961858	627	238	607	2	355	1.2e-84	278.8	pfam00733	Asn_synthase	355
2930961860	237	8	227	1	223	1.3e-64	212	pfam01177	Asp_Glu_race	224
2930961861	113	3	107	3	108	4.3e-28	91.6	pfam07457	DUF1516	108
2930961862	177	3	168	6	194	1.2e-16	54.9	pfam01872	RibD_C	200
2930961863	419	61	188	3	119	2.4e-12	41.3	pfam01510	Amidase_2	121
2930961864	73	4	66	15	51	1.5e-06	22.1	pfam09953	DUF2187	59
2930961866	563	1	84	3	85	2.4e-20	66.8	pfam03485	Arg_tRNA_synt_N	85
2930961866	563	93	436	2	347	2.4e-92	303.4	pfam00750	tRNA-synt_1d	349
2930961866	563	450	563	1	119	7.3e-34	110.4	pfam05746	DALR_1	119
2930961867	155	1	70	1	67	3.2e-21	68.8	pfam01316	Arg_repressor	70
2930961867	155	80	147	1	66	8.7e-22	70.7	pfam02863	Arg_repressor_C	68
2930961868	698	72	253	6	177	1.0e-60	198.1	pfam00912	Transgly	178
2930961868	698	348	617	4	274	4.6e-40	131.5	pfam00905	Transpeptidase	306
2930961869	114	5	109	6	105	7.8e-25	81.4	pfam06133	Com_YlbF	105
2930961870	404	1	198	1	203	1.3e-19	65.3	pfam00149	Metallophos	204
2930961871	874	1	208	1	205	2.4e-25	83.2	pfam13514	AAA_27	207
2930961872	324	109	181	28	82	3.4e-10	33.2	pfam07514	TraI_2	327
2930961873	305	142	235	7	93	2.8e-18	60.6	pfam00639	Rotamase	96
2930961875	152	21	119	3	97	8.4e-23	74.9	pfam01230	HIT	98
2930961876	244	18	162	1	136	1.4e-33	110.1	pfam00005	ABC_tran	137
2930961877	408	2	385	2	381	3.4e-120	395.2	pfam05975	EcsB	383
2930961878	263	25	225	43	233	3.4e-19	63.5	pfam01636	APH	240
2930961879	215	38	207	1	167	2.9e-47	154.2	pfam02390	Methyltransf_4	173
2930961880	364	15	246	34	182	6.8e-35	114.7	pfam06054	CoiA	377
2930961881	601	114	183	1	70	1.8e-20	66.9	pfam08439	Peptidase_M3_N	70
2930961881	601	203	585	2	457	2.0e-73	242	pfam01432	Peptidase_M3	458
2930961882	287	2	282	2	278	4.0e-73	240	pfam02645	DegV	280
2930961883	212	5	177	1	185	3.1e-57	187.1	pfam13743	Thioredoxin_5	186
2930961884	219	44	164	1	116	6.2e-40	130	pfam04607	RelA_SpoT	117
2930961885	267	9	227	77	265	2.0e-29	96.5	pfam01513	NAD_kinase	292
2930961886	299	87	239	1	160	1.2e-29	97.3	pfam00849	PseudoU_synth_2	161
2930961889	499	308	475	14	168	9.8e-33	107	pfam00534	Glycos_transf_1	172
2930961890	505	315	480	8	168	7.8e-30	97.5	pfam00534	Glycos_transf_1	172
2930961892	508	312	477	13	168	1.1e-33	110.1	pfam00534	Glycos_transf_1	172
2930961897	503	312	478	13	165	1.8e-30	99.6	pfam00534	Glycos_transf_1	172
2930961898	504	3	202	35	189	6.7e-09	29.3	pfam16993	Asp1	522
2930961898	504	313	484	15	170	3.1e-28	92.3	pfam00534	Glycos_transf_1	172
2930961899	513	311	480	11	171	6.6e-36	117.3	pfam00534	Glycos_transf_1	172
2930961900	307	2	45	2	43	1.3e-15	50.8	pfam13936	HTH_38	44
2930961900	307	152	263	6	117	1.2e-13	45.2	pfam00665	rve	119
2930961905	111	2	111	4	105	1.4e-26	87.1	pfam03932	CutC	202
2930961906	297	24	296	2	253	1.4e-59	195.7	pfam01594	AI-2E_transport	327
2930961907	99	1	70	259	325	2.9e-16	53.3	pfam01594	AI-2E_transport	327
2930961908	284	97	182	1	97	1.7e-11	38.6	pfam13649	Methyltransf_25	97
2930961910	170	2	147	3	142	1.2e-26	87.4	pfam00588	SpoU_methylase	142
2930961911	781	415	610	5	243	7.7e-59	192.8	pfam01580	FtsK_SpoIIIE	243
2930961911	781	709	771	2	61	2.1e-32	104.7	pfam09397	Ftsk_gamma	63
2930961912	40	2	34	1	33	3.6e-21	68.3	pfam13253	DUF4044	33
2930961913	117	9	116	6	105	1.5e-14	48	pfam11877	DUF3397	112
2930961914	143	1	71	1	71	2.3e-24	79.1	pfam02381	MraZ	72
2930961914	143	72	142	1	71	2.0e-27	88.9	pfam02381	MraZ	72
