gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2930950675	202	91.01	31	190	13	184	3.1e-26	85.7	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930950676	326	93.9	1	325	15	337	5.1e-118	387.3	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2930950677	392	95.96	1	392	12	391	3.2e-92	302.9	COG2807	Cyanate permease	395
2930950678	98	65.25	3	96	12	88	1.7e-14	47.7	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2930950679	650	14.58	545	647	52	129	0.0e+00	8.7	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930950679	650	99.44	1	539	3	534	0.0e+00	604.6	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930950680	212	98.1	1	210	4	210	6.2e-87	284.4	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex	211
2930950681	94	95.83	1	94	3	94	6.1e-35	113	COG0234	Co-chaperonin GroES (HSP10)	96
2930950682	541	98.55	1	536	2	543	0.0e+00	600.8	COG0459	Chaperonin GroEL (HSP60 family)	524
2930950683	611	96.95	15	474	8	484	2.4e-32	105.5	COG0531	Amino acid transporter	466
2930950684	268	96.96	28	266	6	228	4.5e-57	186.2	COG1346	Putative effector of murein hydrolase	230
2930950685	146	83.59	16	142	6	112	8.5e-27	86.8	COG1380	Putative effector of murein hydrolase LrgA, UPF0299 family	128
2930950686	364	95.4	1	317	8	318	3.0e-79	259.9	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2930950687	219	94.06	2	199	3	192	1.7e-59	194	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family	203
2930950688	439	92.52	6	437	29	436	0.0e+00	434	COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)	441
2930950689	224	91.07	4	224	19	222	2.0e-41	135.4	COG1040	Predicted amidophosphoribosyltransferases	225
2930950690	186	94.55	2	112	2	105	4.4e-36	117	COG1544	Ribosome-associated translation inhibitor RaiA	110
2930950691	787	94.17	1	787	2	792	0.0e+00	1196.5	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)	822
2930950692	332	99.58	88	326	1	238	2.6e-111	364.2	COG1186	Protein chain release factor B	239
2930950694	235	98.71	2	235	2	230	2.4e-89	292.2	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930950695	447	70.81	30	447	109	387	2.6e-67	221.4	COG0642	Signal transduction histidine kinase	336
2930950696	307	97.23	1	307	5	320	9.1e-79	258.6	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930950697	293	92.31	1	278	20	319	9.5e-65	212.4	COG0226	ABC-type phosphate transport system, periplasmic component	318
2930950698	258	81.85	1	258	6	262	3.6e-82	269.4	COG0573	ABC-type phosphate transport system, permease component	310
2930950699	47	13.69	1	47	269	311	1.4e-08	27.8	COG0573	ABC-type phosphate transport system, permease component	310
2930950700	294	96.26	1	291	11	293	2.0e-88	289.9	COG0581	ABC-type phosphate transport system, permease component	292
2930950701	274	98.43	23	274	5	254	1.8e-115	378.2	COG1117	ABC-type phosphate transport system, ATPase component	253
2930950702	252	98.43	1	252	5	254	6.5e-122	399.3	COG1117	ABC-type phosphate transport system, ATPase component	253
2930950703	226	90.2	1	226	10	230	2.6e-45	148.4	COG0704	Phosphate uptake regulator	240
2930950704	109	89.86	2	71	2	63	3.1e-20	65.1	COG1983	Phage shock protein PspC (stress-responsive transcriptional regulator)	70
2930950705	123	91.67	1	123	4	113	1.1e-28	92.9	COG1950	Uncharacterized membrane protein YvlD, DUF360 family	120
2930950706	311	99.35	3	310	2	307	2.8e-121	398.1	COG1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism	308
2930950707	287	93.4	5	276	9	277	3.4e-84	275.6	COG0682	Prolipoprotein diacylglyceryltransferase	287
2930950708	337	99.7	2	336	2	329	2.9e-125	411.4	COG0240	Glycerol-3-phosphate dehydrogenase	329
2930950709	301	98.97	1	290	1	287	6.7e-122	399.7	COG1210	UTP-glucose-1-phosphate uridylyltransferase	291
2930950710	313	99.02	1	307	2	305	8.8e-116	379.8	COG0492	Thioredoxin reductase	305
2930950712	213	95.36	1	199	3	187	9.9e-46	149.8	COG1896	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases	193
2930950714	668	98.94	6	668	3	658	0.0e+00	1109.4	COG0556	Excinuclease UvrABC helicase subunit UvrB	663
2930950715	951	99.68	2	940	3	940	0.0e+00	1489	COG0178	Excinuclease UvrABC ATPase subunit	935
2930950716	181	87.1	2	181	21	182	7.1e-23	74.4	COG3247	Uncharacterized membrane protein HdeD, DUF308 family	185
2930950717	294	99.3	5	287	2	285	4.9e-121	397	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	286
2930950718	336	97.51	3	322	4	316	7.9e-94	307.8	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	323
2930950719	312	99.03	1	311	2	306	5.6e-117	384	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division	308
2930950720	198	97.5	1	198	2	196	7.9e-87	283.9	COG0740	ATP-dependent protease ClpP, protease subunit	200
2930950721	135	37.1	5	121	124	215	1.1e-19	64.8	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2930950722	306	96	2	305	7	318	1.8e-76	250.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930950723	237	78.3	1	226	11	194	1.6e-08	27.8	COG4758	Predicted membrane protein	235
2930950725	203	89.95	1	198	8	177	2.8e-18	59.8	COG4684	Uncharacterized membrane protein	189
2930950727	342	92.81	12	342	21	317	1.0e-64	212	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family	321
2930950728	336	98.51	2	336	1	330	1.4e-123	406.1	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2930950729	400	98.49	1	400	4	395	0.0e+00	530.8	COG0126	3-phosphoglycerate kinase	395
2930950730	252	96.43	1	251	4	246	1.3e-81	267.2	COG0149	Triosephosphate isomerase	251
2930950731	439	99.76	1	428	1	424	0.0e+00	688.1	COG0148	Enolase	423
2930950733	518	96.18	1	437	12	439	1.5e-91	300.8	COG0038	H+/Cl- antiporter ClcA	443
2930950734	78	79.57	1	78	2	75	1.7e-21	69.5	COG1314	Preprotein translocase subunit SecG	86
2930950735	252	98.77	1	245	3	242	2.8e-50	164.9	COG1647	Esterase/lipase	243
2930950736	797	98.73	3	719	8	709	0.0e+00	749.5	COG0557	Exoribonuclease R	706
2930950737	157	95.42	5	157	5	150	6.7e-65	211	COG0691	tmRNA-binding protein	153
2930950738	245	99.17	3	243	2	241	4.1e-112	366.7	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2930950739	306	96	2	305	7	318	1.8e-76	250.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930950740	189	93.83	1	154	7	158	3.7e-10	33.4	COG4894	Uncharacterized protein YxjI	159
2930950741	239	98.65	4	225	3	221	9.3e-91	296.9	COG0692	Uracil DNA glycosylase	223
2930950742	285	87.16	1	285	39	323	9.8e-112	366.9	COG0280	Phosphotransacetylase	327
2930950743	157	97.99	2	152	3	148	2.8e-48	157.1	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	149
2930950744	172	76.47	1	146	15	157	2.9e-16	53.7	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2930950745	340	98.12	14	335	1	314	1.8e-96	316.3	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2930950746	178	70.08	1	176	19	196	3.7e-36	118.9	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	243
2930950747	254	99.23	1	251	1	257	2.0e-86	283.1	COG0708	Exonuclease III	261
2930950748	304	98.64	13	301	3	292	3.0e-100	328.4	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase	291
2930950749	710	92.2	3	442	10	411	4.3e-91	298.8	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2930950750	220	92.89	7	216	7	202	9.4e-37	120.1	COG4330	Uncharacterized membrane protein	211
2930950751	283	95.55	3	246	10	245	1.2e-86	283.6	COG1624	Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain	247
2930950752	322	76.43	1	322	8	315	2.4e-67	221.3	COG4856	Uncharacterized protein, YbbR domain	403
2930950753	451	96.86	1	450	12	474	0.0e+00	471.2	COG1109	Phosphomannomutase	464
2930950754	605	100	1	605	1	615	0.0e+00	681.6	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
2930950756	240	99.17	7	240	1	238	9.5e-64	208.7	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	238
2930950758	633	83.04	6	620	123	729	0.0e+00	651	COG2217	Cation transport ATPase	713
2930950759	183	74.52	10	180	21	137	5.1e-12	39.6	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)	156
2930950760	75	98.63	1	71	1	72	5.2e-16	52.5	COG2608	Copper chaperone CopZ	71
2930950761	361	98.01	4	248	3	248	4.8e-91	298.1	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	249
2930950763	245	52.27	3	244	50	233	5.0e-09	29.3	COG5386	Heme-binding NEAT domain	352
2930950764	396	46.31	15	204	56	218	5.6e-12	22.1	COG5386	Heme-binding NEAT domain	352
2930950764	396	53.69	137	374	41	229	5.6e-12	16	COG5386	Heme-binding NEAT domain	352
2930950765	256	52.84	22	230	64	249	4.0e-13	42.7	COG5386	Heme-binding NEAT domain	352
2930950766	297	83.02	28	296	52	320	1.0e-38	126.9	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
2930950767	322	97.01	2	316	8	332	7.5e-66	215.9	COG0609	ABC-type Fe3+-siderophore transport system, permease component	334
2930950768	252	94.57	1	251	4	247	2.0e-78	256.7	COG1120	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	258
2930950769	311	61.21	1	310	6	308	1.6e-90	297.6	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2930950770	720	97.85	2	690	9	692	0.0e+00	853.9	COG0855	Polyphosphate kinase	696
2930950771	512	89.9	16	493	17	461	2.8e-40	131.6	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2930950772	273	97.27	1	254	7	255	7.8e-48	157.1	COG3475	Phosphorylcholine metabolism protein LicD	256
2930950774	147	84.21	11	144	15	126	6.4e-22	71.5	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930950776	149	93.71	6	138	8	141	1.1e-16	54.8	COG1764	Organic hydroperoxide reductase OsmC/OhrA	143
2930950779	123	95.87	1	121	4	119	1.3e-24	80.2	COG3759	Uncharacterized membrane protein	121
2930950781	461	99.35	1	458	2	460	0.0e+00	616.5	COG0114	Fumarate hydratase class II	462
2930950782	451	95.45	3	449	16	414	2.2e-67	221.3	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930950783	339	98.5	3	338	2	330	7.5e-100	328	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930950784	248	98.43	1	247	3	252	3.5e-87	285.5	COG5426	Uncharacterized membrane protein	254
2930950785	331	93.38	173	320	4	144	7.6e-55	51.3	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930950785	331	96.69	14	171	4	149	7.6e-55	133.6	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930950786	349	90.08	1	340	22	339	6.3e-52	170.5	COG3049	Penicillin V acylase or related amidase, Ntn superfamily	353
2930950787	410	99.51	1	410	2	406	0.0e+00	466	COG2235	Arginine deiminase	409
2930950792	244	99.14	1	240	1	230	1.1e-78	257.3	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930950793	489	88.58	67	482	41	389	1.8e-72	238.5	COG0642	Signal transduction histidine kinase	336
2930950794	382	98.73	4	382	5	392	3.2e-65	214.1	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	393
2930950795	288	98.96	1	288	3	287	1.1e-93	307.2	COG4975	Glucose uptake protein GlcU	288
2930950796	448	98.68	1	448	4	450	0.0e+00	444.6	COG0166	Glucose-6-phosphate isomerase	446
2930950797	1005	15.97	678	1000	710	846	2.7e-42	54.8	COG4485	Uncharacterized membrane protein YfhO	858
2930950797	1005	79.72	1	803	12	695	2.7e-42	79.6	COG4485	Uncharacterized membrane protein YfhO	858
2930950798	160	94.41	6	160	6	157	1.0e-41	136	COG3476	Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor homolog)	161
2930950799	188	93.43	1	186	9	193	7.9e-48	156.3	COG3548	Uncharacterized membrane protein	197
2930950800	378	90.75	47	363	14	317	1.5e-24	80.5	COG0582	Integrase	309
2930950803	305	93.14	3	289	4	261	2.2e-26	86.2	COG0338	Site-specific DNA-adenine methylase	274
2930950804	588	20.6	2	88	25	72	1.0e-10	19.2	COG3910	Predicted ATPase	233
2930950804	588	21.03	272	349	146	194	1.0e-10	13.7	COG3910	Predicted ATPase	233
2930950809	113	80.77	5	112	2	106	6.2e-20	65.7	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930950810	95	88.41	14	92	4	64	1.2e-15	50.5	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain	68
2930950812	82	36.75	1	79	22	64	4.8e-04	13.9	COG1393	Arsenate reductase and related proteins, glutaredoxin family	117
2930950814	168	67.69	5	159	18	105	4.9e-04	14.8	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930950815	103	74.77	3	102	17	96	2.3e-05	17.8	COG4707	Prophage pi2 protein 07	107
2930950816	52	17.11	5	46	96	121	1.4e-03	12.4	COG3305	Uncharacterized membrane protein, DUF2068 family	152
2930950820	353	75.09	3	299	63	270	3.1e-31	102.3	COG3723	Recombinational DNA repair protein RecT	276
2930950823	236	89.09	8	116	8	105	2.3e-28	89.2	COG3561	Phage anti-repressor protein	110
2930950824	147	96.21	1	137	3	129	3.8e-27	88.7	COG4570	Holliday junction resolvase RusA (prophage-encoded endonuclease)	132
2930950843	190	8.6	148	188	195	218	5.9e-44	5.4	COG5484	Uncharacterized protein YjcR	279
2930950843	190	54.84	2	151	3	155	5.9e-44	139.1	COG5484	Uncharacterized protein YjcR	279
2930950845	445	36.14	9	173	14	163	7.4e-111	165.4	COG1783	Phage terminase large subunit	414
2930950845	445	62.89	170	441	147	407	7.4e-111	198.2	COG1783	Phage terminase large subunit	414
2930950846	453	86.06	16	449	30	418	1.1e-103	340.8	COG3567	Uncharacterized protein	452
2930950847	275	34.62	62	274	110	262	1.1e-38	127	COG2369	Uncharacterized conserved protein, contains phage Mu gpF-like domain	432
2930950848	95	62.59	2	95	42	133	1.8e-11	38	COG1388	LysM repeat	124
2930950849	367	89.45	1	358	1	339	2.9e-74	244	COG3566	Uncharacterized protein	379
2930950851	292	89.52	2	292	36	334	1.8e-53	175.1	COG4834	Uncharacterized protein	334
2930950861	1901	34.49	1190	1647	181	289	2.3e-14	47.8	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	277
2930950862	215	42.86	25	215	68	130	1.7e-06	21.6	COG1388	LysM repeat	124
2930950866	132	63.79	14	128	12	85	5.5e-07	22.6	COG3628	Phage baseplate assembly protein W	116
2930950867	392	90.42	31	381	27	347	3.3e-28	92	COG3299	Uncharacterized phage protein gp47/JayE	353
2930950873	67	30.43	17	67	19	53	1.2e-04	16.1	COG4467	Regulator of replication initiation timing	114
2930950875	350	68.15	4	231	72	255	2.0e-10	33.2	COG3757	Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family	269
2930950876	85	96.34	2	81	2	80	4.0e-23	75	COG2261	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family	82
2930950879	139	93.13	1	135	2	123	6.2e-32	103.9	COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family	131
2930950880	134	96.95	1	133	3	129	4.3e-29	94.7	COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family	131
2930950884	367	89.86	5	366	36	416	4.4e-29	93.9	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	424
2930950885	220	86.77	1	219	18	240	2.7e-25	79.5	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2930950886	374	96.17	191	374	6	181	4.1e-41	134.2	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2930950887	68	21.5	1	68	121	183	1.2e-01	5.3	COG0842	ABC-type multidrug transport system, permease component	286
2930950888	400	92.2	3	388	29	406	9.1e-63	206.2	COG3464	Transposase	402
2930950889	309	97.54	1	308	7	323	2.2e-73	240.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930950891	577	97.47	1	571	13	589	0.0e+00	471.6	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2930950892	171	22.8	17	168	2	136	1.5e-21	70.2	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2930950893	443	74.83	1	439	149	591	0.0e+00	517.2	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2930950894	339	82.67	2	335	44	377	5.4e-53	174.2	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2930950895	234	88.4	2	227	2	222	2.3e-88	289.1	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ	250
2930950896	449	92.56	1	448	29	476	2.0e-75	248	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2930950897	194	94.03	1	192	4	192	2.3e-72	236.5	COG1435	Thymidine kinase	201
2930950898	361	98.9	1	360	4	362	0.0e+00	535.2	COG0216	Protein chain release factor A	363
2930950899	283	97.21	4	282	5	283	5.2e-72	235.8	COG2890	Methylase of polypeptide chain release factors	280
2930950900	338	93.4	1	208	13	210	9.8e-74	240.1	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2930950901	257	61.45	1	257	7	261	9.7e-129	423.4	COG0112	Glycine/serine hydroxymethyltransferase	413
2930950902	153	35.66	1	151	266	413	2.2e-50	165.3	COG0112	Glycine/serine hydroxymethyltransferase	413
2930950903	209	99.52	1	209	2	210	8.4e-97	316.5	COG0035	Uracil phosphoribosyltransferase	210
2930950904	239	88.1	4	238	29	250	3.2e-53	174.2	COG0356	FoF1-type ATP synthase, membrane subunit a	246
2930950905	70	85	1	70	10	77	2.4e-23	75.7	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	79
2930950906	171	93.79	9	168	9	159	6.9e-43	139.6	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2930950907	180	97.75	2	179	4	177	1.4e-48	158.7	COG0712	FoF1-type ATP synthase, delta subunit	178
2930950908	513	99.21	1	502	1	500	0.0e+00	755.1	COG0056	FoF1-type ATP synthase, alpha subunit	504
2930950909	299	99.31	6	298	2	287	4.3e-94	309	COG0224	FoF1-type ATP synthase, gamma subunit	287
2930950910	471	99.36	1	467	2	466	0.0e+00	786.7	COG0055	FoF1-type ATP synthase, beta subunit	468
2930950911	139	96.3	4	139	4	133	5.7e-40	129.8	COG0355	FoF1-type ATP synthase, epsilon subunit	135
2930950912	76	98.7	1	76	1	76	9.7e-18	57.7	COG4836	Uncharacterized membrane protein YwzB	77
2930950913	435	99.52	1	421	1	419	0.0e+00	594	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2930950914	335	97.36	1	335	6	337	0.0e+00	446.5	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2930950915	99	86.96	1	87	8	87	1.1e-36	118.2	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2930950917	401	96.07	3	397	9	375	4.4e-106	348.2	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2930950918	100	71.76	3	100	15	108	1.3e-26	86.4	COG0509	Glycine cleavage system H protein (lipoate-binding)	131
2930950919	281	62.13	15	245	9	195	3.9e-23	75.7	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2930950921	380	99.37	5	351	2	317	2.0e-94	309.7	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2930950922	518	94.1	260	514	9	263	1.4e-20	66.9	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2930950923	294	66.15	3	126	2	87	6.3e-12	38.8	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930950924	159	98.11	1	146	2	157	5.4e-32	105.2	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930950926	425	96.11	1	425	12	431	0.0e+00	548.7	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2930950927	151	95.14	4	147	2	138	2.8e-29	95.4	COG5506	Uncharacterized protein YueI	144
2930950928	199	96.17	1	198	6	206	6.3e-41	133.9	COG4493	Uncharacterized protein YktB, UPF0637 family	209
2930950929	111	24.57	19	107	93	164	5.4e-02	1.9	COG0842	ABC-type multidrug transport system, permease component	286
2930950930	201	100	1	201	1	210	2.9e-64	210.2	COG0522	Ribosomal protein S4 or related protein	205
2930950931	155	85.89	5	154	20	159	3.4e-58	189.2	COG1956	GAF domain-containing protein, putative methionine-R-sulfoxide reductase	163
2930950932	576	99.47	1	569	1	567	8.3e-120	394.4	COG4477	Septation ring formation regulator EzrA	570
2930950933	381	97.41	1	381	2	377	0.0e+00	452.3	COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	386
2930950934	405	98.7	2	384	2	380	0.0e+00	454.2	COG0301	Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis	383
2930950935	169	98.73	1	153	3	158	2.1e-42	137.8	COG2077	Peroxiredoxin	158
2930950937	888	99.77	8	886	2	882	0.0e+00	1229.7	COG0525	Valyl-tRNA synthetase	877
2930950938	440	98.83	2	440	3	426	0.0e+00	458.4	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2930950939	220	78.57	24	206	49	224	3.5e-43	141.1	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	224
2930950940	334	97.36	2	334	6	337	0.0e+00	450.1	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2930950941	283	94.41	2	283	2	271	1.7e-69	227.6	COG1792	Cell shape-determining protein MreC	284
2930950942	175	94.01	5	175	7	163	2.2e-18	60.3	COG2891	Cell shape-determining protein MreD	167
2930950943	223	71.18	6	197	46	208	9.3e-19	61.6	COG0850	Septum formation inhibitor MinC	219
2930950944	268	99.26	1	267	1	270	1.5e-115	378.5	COG2894	Septum formation inhibitor-activating ATPase MinD	272
2930950946	213	91.67	1	213	17	225	2.5e-67	220.4	COG0765	ABC-type amino acid transport system, permease component	222
2930950947	211	87.6	1	211	2	213	9.5e-82	267.3	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2930950948	280	96.11	1	279	3	274	7.3e-59	192.8	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	275
2930950949	431	96.34	5	430	15	435	2.2e-49	161.7	COG0612	Predicted Zn-dependent peptidase	438
2930950950	429	94.74	2	429	16	429	1.8e-76	251	COG0612	Predicted Zn-dependent peptidase	438
2930950951	301	93.81	6	295	3	275	4.0e-40	130.7	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains	284
2930950952	195	92.78	1	193	13	192	9.3e-50	163	COG0558	Phosphatidylglycerophosphate synthase	192
2930950953	416	97.67	1	253	3	253	1.3e-77	254	COG1058	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	255
2930950953	416	98.77	253	414	2	162	4.8e-52	168.7	COG1546	Nicotinamide mononucleotide (NMN) deamidase PncC	162
2930950954	377	97.94	1	281	6	290	1.1e-126	415	COG0468	RecA/RadA recombinase	279
2930950955	307	97.23	1	307	5	320	5.0e-78	256.1	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930950957	519	99.55	298	519	2	223	1.4e-58	191.9	COG1418	HD superfamily phosphodieaserase, includes HD domain of RNase Y	222
2930950958	264	98.5	1	264	1	262	2.6e-101	331.9	COG1692	Calcineurin-like phosphoesterase	266
2930950959	892	99.65	1	888	3	853	0.0e+00	1020.6	COG0249	DNA mismatch repair ATPase MutS	843
2930950960	672	99.69	1	659	2	644	0.0e+00	618.3	COG0323	DNA mismatch repair ATPase MutL	638
2930950961	202	99.5	1	201	1	200	4.7e-57	186.2	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	201
2930950962	338	99.1	4	337	2	330	0.0e+00	491.7	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit	332
2930950963	344	97.99	3	344	3	344	0.0e+00	485	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	348
2930950964	381	98.66	9	381	2	368	0.0e+00	546.7	COG0343	Queuine/archaeosine tRNA-ribosyltransferase	372
2930950965	141	89.69	8	104	7	93	1.0e-28	92.8	COG1862	Preprotein translocase subunit YajC	97
2930950966	370	97.86	9	362	1	366	2.7e-96	316.4	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2930950967	321	96.4	1	319	6	326	1.4e-86	283.9	COG0618	nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs	332
2930950968	288	54.23	1	283	29	310	3.6e-87	286.6	COG0513	Superfamily II DNA and RNA helicase	513
2930950969	164	31.73	1	164	322	486	9.1e-34	110.5	COG0513	Superfamily II DNA and RNA helicase	513
2930950970	879	99.32	1	879	5	880	0.0e+00	1050.5	COG0013	Alanyl-tRNA synthetase	879
2930950971	90	95.45	1	88	2	85	1.1e-43	141.2	COG4472	Uncharacterized protein, UPF0297 family	88
2930950972	145	96.45	1	142	3	138	2.7e-43	140.9	COG0816	RNase H-fold protein, predicted Holliday junction resolvase in Firmicutes and mycoplasms, involved in anti-termination at Rho-dependent terminators	141
2930950973	103	88.57	1	95	9	101	2.6e-28	92.2	COG3906	Uncharacterized protein YrzB, UPF0473 family	105
2930950974	89	68.57	6	89	7	78	3.9e-10	33.4	COG3027	Cell division protein ZapA, inhibits GTPase activity of FtsZ	105
2930950975	178	96.7	1	177	3	178	2.5e-14	46.9	COG1286	Uncharacterized membrane protein, required for colicin V production	182
2930950976	787	100	3	786	1	758	0.0e+00	849.6	COG1193	dsDNA-specific endonuclease/ATPase MutS2	753
2930950977	105	34.43	1	105	26	130	2.0e-23	77.1	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	304
2930950979	276	98.13	1	268	4	266	3.9e-90	295.2	COG0796	Glutamate racemase	269
2930950980	199	97.95	2	197	2	192	3.8e-72	235.5	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	194
2930950981	172	97.09	1	164	2	168	5.0e-37	120.5	COG0622	Predicted phosphodiesterase	172
2930950982	162	59.36	6	142	74	184	2.5e-10	33.9	COG3620	Predicted transcriptional regulator with C-terminal CBS domains	187
2930950984	98	65.25	6	95	16	92	1.9e-11	37.9	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2930950986	293	87.13	9	286	18	315	7.1e-48	156.8	COG0668	Small-conductance mechanosensitive channel	316
2930950987	134	92.81	1	134	5	133	4.7e-39	127.3	COG4768	Uncharacterized protein YoxC, contains an MCP-like domain	139
2930950989	365	96.15	1	364	12	386	1.7e-102	336.9	COG0006	Xaa-Pro aminopeptidase	384
2930950990	333	99.1	6	333	1	331	5.4e-103	338.3	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
