gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2931376625	286	98.31	6	286	4	293	6.6e-48	157.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2931376626	329	94.71	2	315	4	343	1.3e-42	141	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2931376627	861	96.39	2	861	31	857	0.0e+00	1033.4	COG4485	Uncharacterized membrane protein YfhO	858
2931376628	327	99.49	1	186	1	196	7.6e-48	156.8	COG1988	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family	190
2931376629	369	27.97	273	369	101	199	0.0e+00	48	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	342
2931376629	369	76.27	6	279	4	273	0.0e+00	420.4	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	342
2931376631	250	98.88	1	248	3	267	7.8e-64	209.9	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2931376634	176	98.31	1	176	1	174	1.2e-87	286.2	COG3557	Uncharacterized domain/protein associated with RNAses G and E	177
2931376635	580	99.32	2	580	3	590	0.0e+00	611.8	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2931376636	353	97.6	1	324	7	331	7.3e-101	331.6	COG4129	Uncharacterized membrane protein YgaE, UPF0421/DUF939 family	332
2931376637	429	98.84	1	429	4	430	0.0e+00	612.8	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2931376638	157	98.09	1	156	3	156	3.1e-67	219.3	COG1225	Peroxiredoxin	157
2931376639	145	97.93	1	145	3	144	1.1e-50	165.4	COG0735	Fe2+ or Zn2+ uptake regulation protein	145
2931376640	117	24.68	1	98	12	88	2.0e-03	11.7	COG0501	Zn-dependent protease with chaperone function	302
2931376662	258	93.7	1	253	18	270	0.0e+00	448.1	COG4326	Sporulation-control protein spo0M	270
2931376663	65	5.01	3	60	643	691	1.3e-03	10.6	COG3383	Predicted molibdopterin-dependent oxidoreductase YjgC	978
2931376664	53	35.17	1	53	66	116	4.9e-14	46.5	COG5577	Spore coat protein CotF	145
2931376665	231	99.55	3	229	1	223	4.5e-76	249.1	COG3340	Peptidase E	224
2931376666	590	99.54	130	560	2	433	0.0e+00	752	COG0422	Thiamine biosynthesis protein ThiC	432
2931376668	483	96.41	1	483	14	496	0.0e+00	783.8	COG0753	Catalase	496
2931376669	255	94.82	2	249	10	247	3.5e-92	302.3	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2931376670	329	96.42	1	325	9	331	1.0e-67	222.8	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2931376671	276	98.84	18	275	2	256	9.6e-90	294.6	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2931376672	376	97.67	6	350	1	335	2.9e-92	303.4	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	336
2931376674	89	93.44	29	89	5	61	2.4e-29	94.7	COG0199	Ribosomal protein S14	61
2931376676	67	97.1	1	67	1	67	9.5e-31	99.6	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain	68
2931376678	207	97.82	1	207	3	226	7.9e-62	201.3	COG3382	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)	229
2931376679	386	99.71	5	342	1	340	2.5e-125	412.1	COG1600	Epoxyqueuosine reductase  QueG (queuosine biosynthesis)	337
2931376681	157	98.05	2	157	2	152	1.1e-65	214.3	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	155
2931376682	213	43.94	93	170	32	89	7.4e-08	8.4	COG0789	DNA-binding transcriptional regulator, MerR family	124
2931376682	213	54.55	7	103	4	75	7.4e-08	16.4	COG0789	DNA-binding transcriptional regulator, MerR family	124
2931376683	237	28.08	3	55	75	115	1.9e-41	10.1	COG1664	Cytoskeletal protein CcmA, bactofilin family	146
2931376683	237	97.95	51	223	3	145	1.9e-41	128.7	COG1664	Cytoskeletal protein CcmA, bactofilin family	146
2931376684	252	95.89	70	238	6	145	7.0e-36	116.8	COG1664	Cytoskeletal protein CcmA, bactofilin family	146
2931376686	631	99.69	1	631	1	648	0.0e+00	855.7	COG2766	Predicted Ser/Thr protein kinase	649
2931376687	392	43.16	6	194	2	184	0.0e+00	201.4	COG2718	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family	423
2931376687	392	45.99	190	388	228	422	0.0e+00	299.2	COG2718	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family	423
2931376688	154	90.23	12	146	9	128	4.0e-22	72.5	COG1846	DNA-binding transcriptional regulator, MarR family	126
2931376689	210	19.03	1	82	18	84	3.6e-53	32.4	COG1566	Multidrug resistance efflux pump	352
2931376689	210	37.22	73	210	207	337	3.6e-53	146.3	COG1566	Multidrug resistance efflux pump	352
2931376690	532	38.64	260	504	10	157	2.1e-39	18.6	COG0477	MFS family permease	338
2931376690	532	75.98	11	293	4	294	2.1e-39	113.8	COG0477	MFS family permease	338
2931376691	176	96.71	1	174	4	209	5.4e-33	97.5	COG0655	Multimeric flavodoxin WrbA	207
2931376692	124	38.95	1	124	19	122	5.5e-07	23.8	COG3087	Cell division protein FtsN	264
2931376693	253	17.39	12	219	746	913	4.4e-02	5.6	COG0474	Magnesium-transporting ATPase (P-type)	917
2931376694	121	96	1	121	2	121	1.8e-46	151.4	COG1725	DNA-binding transcriptional regulator YhcF, GntR family	125
2931376695	232	74.18	1	230	5	231	3.7e-69	227.6	COG1131	ABC-type multidrug transport system, ATPase component	293
2931376696	306	99.67	2	298	1	305	5.7e-93	305.7	COG1131	ABC-type multidrug transport system, ATPase component	293
2931376697	313	98.6	1	312	4	285	1.1e-40	134	COG1277	ABC-type transport system involved in multi-copper enzyme maturation, permease component	278
2931376698	67	98.51	1	66	1	66	4.1e-33	107.4	COG1278	Cold shock protein, CspA family	67
2931376699	276	100	1	261	1	270	2.9e-78	256.7	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen	268
2931376700	359	96.72	172	355	6	182	6.5e-57	186.2	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2931376701	441	94.76	1	435	23	456	0.0e+00	678.4	COG1823	L-cystine uptake protein TcyP, sodium:dicarboxylate symporter family	458
2931376702	539	70.24	1	494	1	406	0.0e+00	470.4	COG5444	Predicted ribonuclease, toxin component of the YeeF-YezG toxin-antitoxin module	565
2931376707	234	58.81	9	234	134	330	2.1e-30	100.4	COG0582	Integrase	309
2931376708	45	11.94	1	45	333	377	3.3e-08	27.1	COG2946	DNA relaxase NicK	377
2931376713	124	71.55	20	121	22	104	8.5e-05	16.5	COG4679	Phage-related protein	116
2931376714	100	85.71	5	93	13	90	3.0e-06	21.3	COG5606	Predicted DNA-binding protein, XRE-type HTH domain	91
2931376723	329	58.63	84	326	103	248	6.1e-48	158.3	COG0791	Cell wall-associated hydrolase, NlpC family	197
2931376727	390	14.67	261	376	196	249	4.3e-14	6.4	COG0457	Tetratricopeptide (TPR) repeat	291
2931376727	390	97.01	4	329	3	359	4.3e-14	47.5	COG0457	Tetratricopeptide (TPR) repeat	291
2931376729	148	39.13	13	118	95	157	8.6e-03	9	COG3030	Protein affecting phage T7 exclusion by the F plasmid, UPF0716 family	158
2931376730	191	7.83	24	180	276	367	2.7e-01	3.3	COG5183	E3 ubiquitin-protein ligase DOA10	1175
2931376732	225	91.03	48	194	14	145	1.2e-49	162	COG5577	Spore coat protein CotF	145
2931376733	1196	81.96	321	517	34	192	2.6e-39	127.8	COG1525	Endonuclease YncB, thermonuclease family	192
2931376733	1196	95.64	535	1072	15	519	0.0e+00	440.7	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	517
2931376733	1196	100	112	314	1	204	1.6e-76	247.7	COG4085	DNA/RNA endonuclease YhcR, contains UshA esterase domain	204
2931376734	198	94.76	1	198	2	200	5.6e-61	199.6	COG3764	Sortase (surface protein transpeptidase)	210
2931376735	302	98.63	8	291	4	291	1.7e-85	281	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2931376737	140	99.39	4	118	1	162	9.4e-31	101.2	COG0517	CBS domain	117
2931376738	220	98.19	1	220	2	218	4.6e-56	184.2	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2931376739	513	68.78	3	208	7	136	2.3e-08	26.4	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2931376739	513	97.84	227	512	3	274	1.4e-53	174.9	COG0388	Predicted amidohydrolase	274
2931376740	445	98.21	5	445	3	441	0.0e+00	513	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2931376741	192	99.45	4	184	1	180	9.9e-79	257	COG1954	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)	181
2931376742	274	97.14	1	236	6	243	1.9e-91	299.4	COG0580	Glycerol uptake facilitator and related aquaporins (Major Intrinsic Protein Family)	241
2931376743	496	98.6	1	496	5	498	0.0e+00	803.3	COG0554	Glycerol kinase	499
2931376744	555	99.63	11	551	1	535	0.0e+00	632.5	COG0578	Glycerol-3-phosphate dehydrogenase	532
2931376745	581	97.07	29	577	10	473	0.0e+00	467	COG1109	Phosphomannomutase	464
2931376746	379	85.6	2	371	55	375	1.4e-71	235.7	COG4585	Signal transduction histidine kinase	365
2931376747	215	99.05	1	211	1	209	4.0e-71	233	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2931376748	174	91.85	1	173	1	169	4.7e-44	144.4	COG0431	NAD(P)H-dependent FMN reductase	184
2931376751	488	41.5	82	149	86	146	1.4e-79	60.4	COG1388	LysM repeat	124
2931376751	488	48.3	3	88	76	146	1.4e-79	50.4	COG1388	LysM repeat	124
2931376751	488	62.59	286	372	51	142	1.4e-79	55.7	COG1388	LysM repeat	124
2931376751	488	66.67	217	304	48	145	1.4e-79	59.4	COG1388	LysM repeat	124
2931376751	488	69.39	142	236	44	145	1.4e-79	54.9	COG1388	LysM repeat	124
2931376752	146	96.67	1	146	1	145	1.4e-44	145.9	COG1959	DNA-binding transcriptional regulator, IscR family	150
2931376754	468	96.77	1	467	11	490	0.0e+00	617	COG2719	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown)	495
2931376755	458	95.88	1	458	18	483	0.0e+00	538.4	COG1785	Alkaline phosphatase	482
2931376756	334	38.1	139	216	81	136	2.3e-52	62.4	COG1388	LysM repeat	124
2931376756	334	40.14	8	83	85	143	2.3e-52	50.1	COG1388	LysM repeat	124
2931376756	334	47.62	70	144	75	144	2.3e-52	70.1	COG1388	LysM repeat	124
2931376757	291	97.34	1	290	1	293	8.2e-57	187.2	COG0583	DNA-binding transcriptional regulator, LysR family	297
2931376758	366	94.19	1	366	18	390	4.6e-128	421.5	COG0372	Citrate synthase	390
2931376759	289	99.25	41	287	2	267	9.8e-70	229.2	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2931376760	465	95.73	17	465	7	477	5.2e-107	352.4	COG0531	Amino acid transporter	466
2931376761	451	97.75	2	451	5	438	0.0e+00	515.5	COG0733	Na+-dependent transporter, SNF family	439
2931376762	469	98.68	11	467	2	451	0.0e+00	454	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2931376763	142	84.57	4	139	14	150	2.0e-09	32.3	COG0454	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	156
2931376766	163	86.56	2	163	19	179	1.3e-41	136.5	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2931376767	331	98.12	1	316	1	314	4.3e-102	335.4	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2931376768	199	74.71	1	198	42	236	3.7e-41	135.3	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2931376769	444	98.4	1	435	4	434	0.0e+00	481.2	COG1253	Hemolysin or related protein, contains CBS domains	429
2931376770	181	74.24	50	174	1	98	3.7e-22	73	COG0789	DNA-binding transcriptional regulator, MerR family	124
2931376771	149	33.33	10	149	6	137	1.1e-29	97.9	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2931376772	244	61.87	1	244	148	392	5.9e-55	181.1	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2931376773	461	98.4	1	437	2	432	0.0e+00	482.2	COG1253	Hemolysin or related protein, contains CBS domains	429
2931376774	118	92.86	1	118	5	121	1.3e-31	103.5	COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	126
2931376775	131	98.41	1	120	2	125	1.1e-33	110.1	COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	126
2931376776	243	94.1	1	240	12	266	9.4e-71	232.7	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2931376778	371	98.54	20	369	3	339	1.1e-68	226.1	COG0668	Small-conductance mechanosensitive channel	316
2931376779	247	95.72	1	247	3	248	1.2e-74	244.8	COG0846	NAD-dependent protein deacetylase, SIR2 family	250
2931376780	282	74.25	43	281	60	258	7.8e-45	147.3	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	267
2931376781	282	98.6	1	279	2	282	1.2e-77	255.8	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2931376782	453	92.02	1	453	15	464	6.8e-123	404.7	COG1757	Na+/H+ antiporter NhaC	485
2931376783	166	96.23	1	166	4	156	2.3e-33	110.4	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2931376784	585	99.32	2	576	3	590	0.0e+00	565.5	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2931376785	673	99.16	1	668	5	591	0.0e+00	566.4	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2931376786	206	100	1	206	1	211	4.3e-21	69.9	COG2910	Putative NADH-flavin reductase	211
2931376788	450	91.98	1	166	9	157	9.8e-29	93.8	COG3666	Transposase	161
2931376793	377	100	1	377	1	376	0.0e+00	514	COG4399	Uncharacterized membrane protein YheB, UPF0754 family	376
2931376794	117	99.15	1	117	1	117	1.8e-43	141.8	COG3679	Cell fate regulator YlbF, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)	118
2931376796	150	17.37	4	62	132	160	1.6e-33	2.8	COG4335	3-methyladenine DNA glycosylase AlkC	167
2931376796	150	40.12	76	145	1	67	1.6e-33	105.5	COG4335	3-methyladenine DNA glycosylase AlkC	167
2931376797	288	98.53	2	274	3	270	4.8e-61	201	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2931376798	501	29.05	27	173	8	129	6.5e-83	28	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2931376798	501	69.76	165	498	36	328	6.5e-83	244.8	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2931376799	405	97.25	1	398	5	393	4.2e-77	253.7	COG0475	Kef-type K+ transport system, membrane component KefB	397
2931376800	165	98.77	1	164	2	162	4.1e-64	209.5	COG0490	K+/H+ antiporter YhaU, regulatory subunit KhtT	162
2931376802	255	97.74	1	253	7	265	2.9e-66	217.7	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2931376804	298	99	1	298	3	299	0.0e+00	465.3	COG4152	ABC-type uncharacterized transport system, ATPase component	300
2931376805	419	99.76	1	419	1	419	5.6e-109	359.2	COG1668	ABC-type Na+ efflux pump, permease component	407
2931376806	408	97.77	5	408	2	396	1.1e-59	196.9	COG0420	DNA repair exonuclease SbcCD nuclease subunit	390
2931376807	960	99.8	1	960	1	982	0.0e+00	1209	COG4717	Uncharacterized protein YhaN	984
2931376808	314	99.65	13	305	2	289	8.0e-130	426.2	COG3481	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily	287
2931376809	70	19.67	6	70	14	61	7.9e-04	13.1	COG4509	Uncharacterized protein	244
2931376810	294	90.46	1	280	27	320	5.5e-40	131.8	COG0760	Parvulin-like peptidyl-prolyl isomerase	320
2931376813	203	90.23	16	177	10	129	1.9e-19	64.1	COG1846	DNA-binding transcriptional regulator, MarR family	126
2931376814	118	98.29	1	118	2	116	1.6e-37	123	COG4980	Gas vesicle protein	115
2931376816	172	16.83	35	168	323	407	1.2e-02	8.2	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2931376817	359	99.19	1	359	3	369	0.0e+00	486.8	COG1932	Phosphoserine aminotransferase	365
2931376818	145	99.29	5	143	1	140	9.9e-51	165.5	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2931376819	247	76.14	1	246	3	235	3.8e-77	253.9	COG1131	ABC-type multidrug transport system, ATPase component	293
2931376820	408	99.74	2	407	1	378	0.0e+00	461.2	COG4473	Predicted ABC-type exoprotein transport system, permease component	379
2931376822	396	98.73	6	396	4	391	0.0e+00	452.3	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2931376823	463	28.5	174	322	116	223	1.2e-06	2.3	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2931376823	463	36.94	3	157	176	315	1.2e-06	22.1	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2931376825	166	89.62	64	166	3	97	7.4e-27	87.5	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	105
2931376826	714	96.07	1	697	22	706	0.0e+00	679.4	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2931376827	353	98.87	1	347	4	352	0.0e+00	440.7	COG0407	Uroporphyrinogen-III decarboxylase	352
2931376828	310	98.75	1	310	3	319	4.0e-100	329.2	COG0276	Protoheme ferro-lyase (ferrochelatase)	320
2931376829	470	99.33	6	466	1	445	0.0e+00	515	COG1232	Protoporphyrinogen oxidase	444
2931376830	191	77.03	1	186	13	173	8.2e-24	79.7	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2931376831	775	99.29	1	775	1	840	0.0e+00	687.2	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2931376832	325	100	1	324	1	326	2.6e-119	392.1	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	323
2931376833	258	100	1	258	1	258	6.2e-124	406.7	COG4377	Uncharacterized membrane protein YhfC	258
2931376834	72	30	5	67	16	57	1.3e-03	12.9	COG3190	Flagellar biogenesis protein FliO	137
2931376835	346	96.9	4	346	3	346	1.6e-113	373.2	COG1363	Putative aminopeptidase FrvX	355
2931376836	135	94.29	1	135	8	139	1.1e-43	142.8	COG4405	Uncharacterized protein YhfF	140
2931376837	429	98.33	1	426	3	413	0.0e+00	508.4	COG1301	Na+/H+-dicarboxylate symporter	415
2931376838	244	99.01	1	244	2	301	4.9e-53	172.6	COG1234	Ribonuclease BN, tRNA processing enzyme	292
2931376839	331	99.2	1	245	3	251	2.4e-89	293	COG0095	Lipoate-protein ligase A	248
2931376840	214	72.83	1	206	1	201	2.9e-30	98.8	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2931376841	513	95.95	1	512	12	556	0.0e+00	497.2	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2931376843	426	91.03	61	419	23	306	3.9e-51	168	COG0501	Zn-dependent protease with chaperone function	302
2931376844	381	78.13	19	381	35	477	9.4e-72	236.9	COG1404	Serine protease, subtilisin family	508
2931376845	149	85.19	4	143	19	156	2.4e-12	41.7	COG0454	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	156
2931376846	330	99.4	5	330	2	330	4.2e-76	250.6	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2931376847	323	99.35	1	323	3	310	0.0e+00	435.6	COG4594	ABC-type Fe3+-citrate transport system, periplasmic component	310
2931376848	193	96.17	1	190	2	202	1.4e-51	169.2	COG0406	Broad specificity phosphatase PhoE	208
2931376849	364	98.98	1	363	3	392	1.5e-94	311.3	COG0183	Acetyl-CoA acetyltransferase	392
2931376850	479	96.83	1	478	11	560	6.3e-85	279.6	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2931376851	186	94.59	1	182	6	180	1.3e-52	172.3	COG1268	Biotin transporter BioY	184
2931376852	432	74.82	5	432	79	396	6.6e-50	164.7	COG0840	Methyl-accepting chemotaxis protein	408
2931376853	173	86.11	25	173	4	158	6.5e-30	98.5	COG0723	Rieske Fe-S protein	177
2931376854	218	32.47	3	217	139	264	2.4e-10	34.6	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2931376855	83	6.57	5	75	130	171	2.2e-09	30.6	COG1148	Heterodisulfide reductase, subunit A (polyferredoxin)	622
2931376856	285	98.88	37	282	2	266	8.3e-70	229.5	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2931376857	77	39.56	1	77	108	179	1.1e-06	22.7	COG5582	Uncharacterized protein YpiB, UPF0302 family	182
2931376858	192	100	1	192	1	190	5.5e-98	320.4	COG4903	Competence transcription factor ComK	190
2931376859	299	98.88	47	297	2	266	4.1e-63	207.6	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2931376861	489	97.4	1	489	2	488	1.4e-100	331.5	COG0591	Na+/proline symporter	493
2931376864	207	87.5	1	199	27	222	9.3e-58	189.5	COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	223
2931376865	168	89.2	1	166	9	165	4.2e-28	92.7	COG0681	Signal peptidase I	166
2931376866	499	90.84	3	379	1	357	6.1e-80	263.4	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2931376867	175	90.23	26	161	11	130	5.2e-20	65.4	COG1846	DNA-binding transcriptional regulator, MarR family	126
2931376870	450	91.98	1	166	9	157	9.8e-29	93.8	COG3666	Transposase	161
2931376871	406	97.16	1	397	12	422	1.4e-95	314.5	COG0738	Fucose permease	422
2931376872	350	98.86	1	348	3	349	1.6e-63	209.5	COG0673	Predicted dehydrogenase	342
2931376873	282	98.16	17	282	3	269	9.0e-35	114.9	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2931376874	441	96.53	66	438	13	374	8.2e-109	358.2	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	374
2931376875	329	98.8	2	329	1	330	1.5e-98	324.3	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2931376876	384	98.58	2	371	5	351	4.6e-119	391.6	COG3180	Uncharacterized membrane protein AbrB, regulator of aidB expression	352
2931376877	401	45.43	203	398	18	191	5.9e-26	33.1	COG0477	MFS family permease	338
2931376877	401	63.45	9	263	8	250	5.9e-26	56.3	COG0477	MFS family permease	338
2931376878	575	99.47	2	575	3	563	0.0e+00	606.7	COG4533	DNA-binding transcriptional regulator SgrR  of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain	564
2931376879	450	91.98	1	166	9	157	9.8e-29	93.8	COG3666	Transposase	161
2931376881	128	80.9	1	128	26	169	3.1e-34	112.4	COG1633	Rubrerythrin	176
2931376882	1166	99.64	1	1164	2	1105	0.0e+00	1505.1	COG3857	ATP-dependent helicase/DNAse subunit B	1108
2931376883	1232	99.57	3	1232	4	1150	0.0e+00	1034.5	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	1139
2931376884	391	91.83	1	391	1	371	3.0e-64	212	COG0420	DNA repair exonuclease SbcCD nuclease subunit	390
2931376885	1130	99.16	1	1128	1	941	0.0e+00	583.4	COG0419	DNA repair exonuclease SbcCD ATPase subunit	908
2931376886	100	47.74	3	100	73	146	2.9e-03	11	COG1403	5-methylcytosine-specific restriction endonuclease McrA	146
2931376890	205	15.96	2	192	62	197	8.4e-01	1.2	COG3264	Small-conductance mechanosensitive channel	835
2931376896	301	96.7	18	301	6	269	3.7e-94	309.4	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2931376897	118	6.48	86	116	173	191	1.5e-01	2.3	COG0842	ABC-type multidrug transport system, permease component	286
2931376897	118	24.23	5	79	148	218	1.5e-01	5.3	COG0842	ABC-type multidrug transport system, permease component	286
2931376898	894	91.89	320	802	36	556	1.8e-63	209.8	COG1404	Serine protease, subtilisin family	508
2931376900	614	99.64	1	609	1	546	0.0e+00	579.1	COG0367	Asparagine synthetase B (glutamine-hydrolyzing)	542
2931376901	265	94.81	1	265	3	276	1.2e-59	196	COG1562	Phytoene/squalene synthetase	288
2931376902	455	95.87	2	455	14	454	3.6e-112	369.3	COG0534	Na+-driven multidrug efflux pump	455
2931376903	290	80.3	158	290	20	125	7.3e-24	77.3	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2931376904	337	99.4	3	336	1	332	6.3e-121	397.9	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2931376905	342	98.86	2	335	3	349	1.9e-79	261.9	COG0673	Predicted dehydrogenase	342
2931376906	169	96.51	1	169	5	170	1.4e-54	178.9	COG2318	Uncharacterized damage-inducible protein DinB (forms a four-helix bundle)	172
2931376907	203	98.02	1	200	2	199	1.4e-65	214.9	COG1279	Arginine exporter protein ArgO	202
2931376908	482	99.12	10	482	3	454	0.0e+00	443	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2931376909	212	78.09	3	211	32	227	8.0e-28	91.3	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2931376910	268	96.27	2	268	8	291	5.9e-49	161.5	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2931376911	148	79.01	2	139	19	146	6.7e-09	30.6	COG0454	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	156
2931376912	149	74.84	4	147	35	150	1.8e-06	22	COG2153	Predicted N-acyltransferase, GNAT family	155
2931376913	612	95.22	307	600	12	290	1.1e-73	241.3	COG0685	5,10-methylenetetrahydrofolate reductase	291
2931376913	612	97.44	1	282	8	311	1.3e-100	330.6	COG0646	Methionine synthase I (cobalamin-dependent), methyltransferase domain	311
2931376914	163	99.39	1	163	1	164	3.0e-68	223.3	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	165
2931376915	282	98.61	1	282	4	286	2.7e-121	398.4	COG2996	Predicted RNA-binding protein, contains S1 domains,  virulence factor B family	287
2931376918	283	99.29	1	283	1	280	4.9e-89	292.4	COG1307	Fatty acid-binding protein DegV (function unknown)	282
2931376919	280	95.89	1	280	10	289	2.2e-82	270.6	COG1284	Uncharacterized membrane-anchored protein YitT, contains DUF161 and DUF2179 domains	289
2931376923	270	98.9	3	270	2	270	5.5e-74	243.6	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2931376924	255	92.21	1	255	24	307	5.5e-24	79.2	COG1073	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family	299
2931376925	102	90.27	1	102	11	112	1.3e-40	132	COG2151	Metal-sulfur cluster biosynthetic enzyme	111
2931376926	56	83.93	1	48	9	55	5.9e-13	42.7	COG0401	Uncharacterized membrane protein YqaE, homolog of Blt101, UPF0057 family	56
2931376927	476	95.52	15	476	18	465	3.3e-53	175.1	COG0277	FAD/FMN-containing dehydrogenase	459
2931376928	118	28.98	3	110	8	118	8.5e-08	26.2	COG0477	MFS family permease	338
2931376930	345	99.14	1	345	4	349	0.0e+00	444.6	COG0002	N-acetyl-gamma-glutamylphosphate reductase	349
