gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2930947823	317	9	305	55	324	3.0e-75	246.8	pfam04261	Dyp_perox	327
2930947824	388	30	378	25	362	8.0e-31	101.1	pfam00155	Aminotran_1_2	363
2930947825	285	3	278	2	274	4.2e-120	393.7	pfam12541	DUF3737	275
2930947827	339	10	180	1	136	2.6e-26	86.1	pfam00535	Glycos_transf_2	170
2930947828	449	40	208	2	175	2.2e-22	73.8	pfam01183	Glyco_hydro_25	178
2930947830	390	32	367	13	323	1.3e-64	212	pfam01594	AI-2E_transport	327
2930947831	491	318	485	3	121	5.8e-19	62	pfam02687	FtsX	121
2930947832	61	19	60	2	41	5.7e-12	40	pfam00005	ABC_tran	137
2930947833	159	2	106	56	136	9.5e-16	52.3	pfam00005	ABC_tran	137
2930947834	545	29	370	1	334	3.3e-89	293.4	pfam00128	Alpha-amylase	337
2930947834	545	451	539	1	91	1.5e-10	35	pfam11941	DUF3459	91
2930947835	138	18	78	2	61	1.6e-12	40.9	pfam12802	MarR_2	62
2930947836	250	43	228	2	172	4.3e-30	98.6	pfam04973	NMN_transporter	176
2930947837	305	11	301	2	291	6.4e-62	203.1	pfam01544	CorA	292
2930947838	586	4	174	3	169	7.9e-48	156	pfam02776	TPP_enzyme_N	172
2930947838	586	194	322	2	136	6.1e-34	110.4	pfam00205	TPP_enzyme_M	137
2930947838	586	382	533	1	151	7.1e-28	91	pfam02775	TPP_enzyme_C	153
2930947841	412	111	185	1	65	1.1e-10	35.3	pfam00672	HAMP	69
2930947841	412	190	257	3	62	1.4e-17	57.2	pfam00512	HisKA	64
2930947841	412	298	410	2	109	1.4e-25	83.7	pfam02518	HATPase_c	111
2930947842	233	5	116	1	112	1.4e-28	93.1	pfam00072	Response_reg	112
2930947842	233	150	225	1	77	5.0e-27	87.6	pfam00486	Trans_reg_C	77
2930947844	213	7	193	1	184	3.8e-46	151	pfam13460	NAD_binding_10	184
2930947845	403	2	321	3	289	2.7e-49	161.6	pfam07992	Pyr_redox_2	292
2930947846	172	77	161	1	80	5.0e-32	103.6	pfam01035	DNA_binding_1	81
2930947847	188	10	56	3	45	1.3e-11	37.8	pfam00440	TetR_N	47
2930947848	471	1	451	9	459	4.1e-121	398.3	pfam00171	Aldedh	462
2930947849	252	10	61	2	51	3.3e-09	30.2	pfam09339	HTH_IclR	52
2930947849	252	124	250	3	122	8.4e-30	97	pfam01614	IclR	129
2930947851	281	32	279	32	257	6.8e-26	84.8	pfam04962	KduI	261
2930947852	271	33	269	4	233	4.0e-58	190.4	pfam13561	adh_short_C2	234
2930947853	335	3	313	1	305	2.8e-101	332.5	pfam03812	KdgT	305
2930947854	320	1	306	5	301	1.7e-55	182.1	pfam00294	PfkB	302
2930947855	217	6	200	4	190	1.5e-41	135.6	pfam01081	Aldolase	196
2930947856	249	14	248	4	232	9.9e-60	195.6	pfam13561	adh_short_C2	234
2930947857	459	64	430	1	357	1.5e-120	396.1	pfam01566	Nramp	358
2930947858	284	5	282	1	277	2.2e-76	250.5	pfam02645	DegV	280
2930947859	469	1	305	2	292	2.8e-65	214.1	pfam07992	Pyr_redox_2	292
2930947859	469	325	434	10	103	3.0e-12	40.5	pfam02852	Pyr_redox_dim	110
2930947860	108	1	102	5	103	5.9e-29	93.8	pfam00085	Thioredoxin	104
2930947861	87	5	85	3	75	9.8e-25	80.5	pfam02583	Trns_repr_metal	77
2930947862	130	5	116	2	91	1.8e-22	73.2	pfam02537	CRCB	92
2930947863	118	3	111	2	91	3.0e-23	75.6	pfam02537	CRCB	92
2930947865	284	54	263	1	207	8.5e-23	74.9	pfam07859	Abhydrolase_3	211
2930947866	157	3	151	1	150	8.7e-56	181.6	pfam02664	LuxS	154
2930947868	437	27	362	9	324	7.5e-23	74.7	pfam02378	PTS_EIIC	324
2930947869	297	31	271	4	254	4.3e-64	209.9	pfam06028	DUF915	255
2930947870	285	3	62	1	60	3.4e-25	81.5	pfam00126	HTH_1	60
2930947870	285	86	285	2	202	1.2e-37	122.9	pfam03466	LysR_substrate	209
2930947871	254	1	245	21	236	6.9e-45	147.2	pfam01925	TauE	236
2930947872	125	19	120	1	101	4.7e-33	107.1	pfam07843	DUF1634	102
2930947873	252	14	250	5	234	7.6e-62	202.6	pfam13561	adh_short_C2	234
2930947874	411	16	300	1	288	1.9e-41	135.8	pfam07690	MFS_1	353
2930947876	145	3	106	23	115	3.6e-30	98.4	pfam04607	RelA_SpoT	117
2930947877	66	2	60	4	55	1.3e-23	76.8	pfam11151	DUF2929	56
2930947878	388	7	382	4	379	2.2e-77	254	pfam00999	Na_H_Exchanger	381
2930947880	906	23	880	1	839	0.0e+00	771	pfam09586	YfhO	839
2930947881	230	7	116	1	111	7.6e-24	77.8	pfam00072	Response_reg	112
2930947881	230	149	224	1	76	5.4e-21	68.2	pfam00486	Trans_reg_C	77
2930947882	446	210	277	2	63	1.8e-16	53.7	pfam00512	HisKA	64
2930947882	446	322	434	2	110	9.9e-22	71.4	pfam02518	HATPase_c	111
2930947883	321	3	48	1	46	9.0e-20	64	pfam00356	LacI	46
2930947883	321	59	258	10	189	7.8e-07	22.4	pfam00532	Peripla_BP_1	279
2930947884	457	28	416	5	352	4.8e-20	65.4	pfam07690	MFS_1	353
2930947885	756	13	266	2	228	4.6e-57	186.9	pfam03636	Glyco_hydro_65N	228
2930947885	756	323	696	1	387	0.0e+00	477.4	pfam03632	Glyco_hydro_65m	387
2930947885	756	700	750	1	51	1.9e-16	53.5	pfam03633	Glyco_hydro_65C	51
2930947887	89	35	88	2	54	9.6e-27	86.3	pfam00253	Ribosomal_S14	54
2930947888	343	17	340	3	300	8.1e-70	229.1	pfam01263	Aldose_epim	301
2930947889	274	34	269	10	254	1.5e-34	113.2	pfam06028	DUF915	255
2930947890	272	7	264	1	255	2.5e-54	178.4	pfam08282	Hydrolase_3	255
2930947891	127	34	93	1	58	1.8e-11	37.5	pfam01047	MarR	59
2930947893	142	6	113	5	64	8.6e-18	57.9	pfam03960	ArsC	64
2930947894	307	2	45	2	43	2.2e-14	46.7	pfam13936	HTH_38	44
2930947894	307	152	263	6	117	3.0e-12	40.5	pfam00665	rve	119
2930947895	258	151	252	1	97	4.5e-30	97.5	pfam00877	NLPC_P60	105
2930947898	248	7	246	1	236	2.1e-38	125.9	pfam01925	TauE	236
2930947899	62	6	58	2	47	3.3e-09	30.2	pfam00106	adh_short	195
2930947900	148	1	144	90	233	6.5e-23	75.2	pfam13561	adh_short_C2	234
2930947901	254	14	252	1	234	5.7e-66	216.1	pfam13561	adh_short_C2	234
2930947902	285	7	184	1	175	3.7e-19	63	pfam13460	NAD_binding_10	184
2930947903	146	1	81	1	83	3.8e-19	62.6	pfam02082	Rrf2	83
2930947904	768	56	130	62	98	3.5e-07	23.9	pfam00535	Glycos_transf_2	170
2930947904	768	388	763	7	366	3.2e-113	372.1	pfam04464	Glyphos_transf	367
2930947906	120	16	106	1	89	1.7e-37	120.9	pfam01638	HxlR	91
2930947907	401	11	328	2	330	3.0e-38	125.3	pfam07690	MFS_1	353
2930947908	317	15	309	2	286	2.0e-55	181.6	pfam00248	Aldo_ket_red	292
2930947909	252	27	176	1	136	6.8e-35	114.3	pfam00005	ABC_tran	137
2930947910	603	58	180	4	119	4.0e-13	43.1	pfam02687	FtsX	121
2930947911	123	11	74	2	64	1.9e-14	46.8	pfam00392	GntR	64
2930947912	134	1	111	1	110	4.4e-29	94.7	pfam01521	Fe-S_biosyn	111
2930947913	443	169	299	4	121	2.3e-13	44.2	pfam05737	Collagen_bind	131
2930947914	602	84	296	2	221	1.5e-55	181.6	pfam00122	E1-E2_ATPase	221
2930947914	602	301	504	1	210	1.3e-35	117.3	pfam00702	Hydrolase	210
2930947915	227	72	190	1	119	3.3e-17	56.8	pfam09335	SNARE_assoc	120
2930947916	511	57	175	4	117	1.0e-22	74.1	pfam07732	Cu-oxidase_3	119
2930947916	511	337	468	2	134	8.0e-28	90.6	pfam07731	Cu-oxidase_2	137
2930947917	112	28	74	1	46	1.7e-14	47.2	pfam01022	HTH_5	47
2930947918	201	12	200	1	190	1.4e-57	188.4	pfam03596	Cad	192
2930947919	343	15	324	4	303	2.0e-66	217.5	pfam03601	Cons_hypoth698	304
2930947920	295	4	62	3	60	3.6e-18	59	pfam00126	HTH_1	60
2930947920	295	84	293	8	205	1.4e-35	116.2	pfam03466	LysR_substrate	209
2930947921	396	12	268	1	262	5.3e-50	163.9	pfam07690	MFS_1	353
2930947922	286	15	154	18	116	1.4e-08	28.5	pfam02311	AraC_binding	136
2930947922	286	199	278	1	81	1.2e-24	80.2	pfam12833	HTH_18	81
2930947923	543	17	184	1	137	6.9e-25	81.8	pfam00005	ABC_tran	137
2930947923	543	223	309	2	85	1.3e-22	73.4	pfam12848	ABC_tran_Xtn	85
2930947923	543	335	469	1	137	4.8e-16	53.2	pfam00005	ABC_tran	137
2930947924	309	2	142	2	138	4.4e-43	140.6	pfam04657	DMT_YdcZ	139
2930947924	309	164	305	2	139	1.9e-40	132.1	pfam04657	DMT_YdcZ	139
2930947925	313	2	302	2	304	1.0e-49	163.4	pfam01156	IU_nuc_hydro	304
2930947927	573	89	551	2	477	1.3e-116	383.7	pfam05935	Arylsulfotrans	477
2930947928	237	66	215	7	131	1.3e-24	80.5	pfam03483	B3_4	174
2930947929	239	132	226	154	240	3.0e-23	76.5	pfam06161	DUF975	244
2930947930	124	11	74	2	64	1.1e-17	57.2	pfam00392	GntR	64
2930947931	297	18	156	2	136	1.6e-22	74.2	pfam00005	ABC_tran	137
2930947933	346	3	133	1	134	4.6e-45	146.3	pfam05651	Diacid_rec	134
2930947933	346	283	340	1	56	6.3e-18	58.1	pfam13556	HTH_30	59
2930947934	434	5	434	6	438	9.7e-26	84	pfam02447	GntP_permease	440
2930947935	378	3	376	1	365	0.0e+00	461.9	pfam02595	Gly_kinase	366
2930947936	480	59	138	1	72	1.3e-15	51.1	pfam03703	bPH_2	80
2930947936	480	243	325	1	75	8.5e-12	38.9	pfam03703	bPH_2	80
2930947936	480	394	473	8	80	9.1e-10	32.4	pfam03703	bPH_2	80
2930947937	159	71	147	1	80	4.4e-18	59	pfam03703	bPH_2	80
2930947939	146	4	135	1	106	3.3e-22	72.6	pfam05014	Nuc_deoxyrib_tr	131
2930947940	467	21	452	2	418	4.6e-50	164.3	pfam02133	Transp_cyt_pur	440
2930947942	494	72	158	4	87	1.2e-14	48.4	pfam05043	Mga	87
2930947943	457	55	450	2	391	0.0e+00	466	pfam10009	DUF2252	392
2930947944	122	28	86	4	62	2.4e-10	33.9	pfam12802	MarR_2	62
2930947946	455	59	426	1	353	6.1e-120	394.1	pfam01566	Nramp	358
2930947948	419	27	322	4	292	9.5e-80	261.6	pfam00579	tRNA-synt_1b	293
2930947948	419	360	395	13	39	2.2e-07	24.2	pfam01479	S4	48
2930947953	172	33	159	2	115	1.2e-18	61.1	pfam00293	NUDIX	131
2930947954	212	88	191	1	105	9.2e-32	102.7	pfam04239	DUF421	107
2930947955	148	2	145	1	143	5.6e-50	162.7	pfam11694	DUF3290	144
2930947956	294	8	61	1	55	2.8e-08	27.4	pfam01381	HTH_3	55
2930947957	420	18	247	7	225	4.4e-10	32.6	pfam07690	MFS_1	353
2930947958	444	4	315	1	292	2.1e-56	184.9	pfam07992	Pyr_redox_2	292
2930947958	444	335	442	1	104	3.2e-19	62.9	pfam02852	Pyr_redox_dim	110
2930947959	74	1	74	39	78	8.9e-07	22.6	pfam03083	MtN3_slv	87
2930947961	393	5	383	2	380	8.4e-77	252.1	pfam00999	Na_H_Exchanger	381
2930947965	268	1	223	1	209	1.3e-28	93.8	pfam00294	PfkB	302
2930947966	55	2	40	264	301	3.5e-07	23.4	pfam00294	PfkB	302
2930947967	207	1	201	2	224	5.6e-19	62.2	pfam00215	OMPdecase	225
2930947968	180	28	152	2	130	2.8e-20	66.1	pfam01380	SIS	132
2930947969	328	10	56	1	46	9.5e-21	67.1	pfam00356	LacI	46
2930947969	328	70	315	1	258	3.3e-17	56.5	pfam13407	Peripla_BP_4	258
2930947972	768	214	567	1	143	2.8e-11	37.6	pfam13245	AAA_19	146
2930947973	338	2	290	7	291	1.4e-60	198.7	pfam00579	tRNA-synt_1b	293
2930947974	306	18	306	6	282	7.4e-59	193.1	pfam02541	Ppx-GppA	285
2930947975	420	10	374	2	368	1.1e-104	344	pfam00368	HMG-CoA_red	368
2930947977	232	20	188	1	177	6.9e-39	127.2	pfam02146	SIR2	177
2930947979	281	17	265	10	217	2.0e-58	191.7	pfam01904	DUF72	218
2930947980	677	7	373	1	390	1.6e-113	373	pfam09334	tRNA-synt_1g	391
2930947980	677	395	556	5	149	2.6e-10	34.1	pfam08264	Anticodon_1	152
2930947980	677	581	675	1	95	2.9e-27	88.4	pfam01588	tRNA_bind	96
2930947981	258	4	254	1	255	1.0e-76	251.3	pfam01026	TatD_DNase	255
2930947982	190	6	84	1	92	4.1e-09	30.3	pfam01751	Toprim	103
2930947982	190	94	178	1	83	1.0e-29	96.5	pfam13331	DUF4093	83
2930947983	296	22	286	4	233	1.0e-65	215.1	pfam00398	RrnaAD	265
2930947985	284	87	145	2	65	3.4e-12	40.1	pfam00288	GHMP_kinases_N	66
2930947985	284	198	276	1	80	1.3e-12	41.7	pfam08544	GHMP_kinases_C	85
2930947986	192	27	184	4	151	2.3e-19	63.5	pfam03167	UDG	155
2930947987	762	157	217	1	65	1.8e-16	53.9	pfam13802	Gal_mutarotas_2	66
2930947987	762	238	674	1	435	3.6e-122	402.3	pfam01055	Glyco_hydro_31	435
2930947988	466	23	444	2	426	8.6e-95	311.4	pfam13347	MFS_2	427
2930947989	386	87	373	12	292	6.2e-32	104.8	pfam00480	ROK	294
2930947990	491	2	477	2	452	0.0e+00	440.3	pfam00232	Glyco_hydro_1	453
2930947991	304	8	291	3	289	3.2e-47	155	pfam00480	ROK	294
2930947994	310	87	227	2	107	4.6e-14	45.9	pfam12146	Hydrolase_4	239
2930947995	311	48	305	1	254	1.4e-37	123.1	pfam01297	ZnuA	256
2930947996	232	22	163	2	137	5.1e-28	92	pfam00005	ABC_tran	137
2930947997	265	3	259	1	255	1.7e-55	182	pfam00950	ABC-3	258
2930948000	279	4	73	1	70	1.3e-31	102	pfam09182	PuR_N	70
2930948000	279	105	268	5	149	7.8e-22	71.1	pfam00156	Pribosyltran	159
2930948001	459	5	224	2	221	5.7e-23	75.4	pfam00483	NTP_transferase	248
2930948001	459	266	301	1	35	2.7e-10	33.3	pfam00132	Hexapep	36
2930948001	459	320	352	6	35	3.1e-05	17.3	pfam00132	Hexapep	36
2930948001	459	394	429	2	35	2.3e-06	20.9	pfam00132	Hexapep	36
2930948002	326	10	126	1	116	1.4e-54	176.7	pfam13793	Pribosyltran_N	116
2930948002	326	199	318	75	185	2.2e-22	73.7	pfam14572	Pribosyl_synth	185
2930948003	119	33	119	2	85	5.1e-17	55.9	pfam13038	DUF3899	85
2930948004	138	1	68	1	67	6.9e-14	45.4	pfam13411	MerR_1	69
2930948005	242	5	67	2	64	5.2e-18	58.2	pfam00392	GntR	64
2930948005	242	94	232	5	137	1.7e-30	99.4	pfam07702	UTRA	141
2930948006	819	5	397	3	378	0.0e+00	587.8	pfam09364	XFP_N	379
2930948006	819	417	594	2	175	5.8e-77	251	pfam03894	XFP	176
2930948006	819	605	814	1	200	3.6e-64	209.6	pfam09363	XFP_C	200
2930948007	271	6	263	1	255	2.1e-68	224.4	pfam08282	Hydrolase_3	255
2930948008	452	61	189	1	121	7.5e-16	52.2	pfam01966	HD	122
2930948009	279	60	177	19	131	1.2e-13	44.8	pfam03099	BPL_LplA_LipB	131
2930948010	146	12	142	1	128	6.7e-33	107.1	pfam09148	DUF1934	128
2930948011	222	14	81	2	72	3.5e-14	46.7	pfam05066	HARE-HTH	72
2930948012	535	3	267	1	265	7.6e-130	425.5	pfam06418	CTP_synth_N	266
2930948012	535	301	528	2	189	4.4e-56	183.3	pfam00117	GATase	190
2930948016	140	29	86	1	56	2.8e-09	30.5	pfam12802	MarR_2	62
2930948017	558	5	178	2	171	1.8e-46	151.5	pfam02776	TPP_enzyme_N	172
2930948017	558	195	330	3	137	3.5e-25	82	pfam00205	TPP_enzyme_M	137
2930948017	558	392	538	1	153	2.1e-43	141.4	pfam02775	TPP_enzyme_C	153
2930948018	237	7	225	1	218	9.6e-69	224.7	pfam03306	AAL_decarboxy	219
2930948020	428	6	408	2	417	2.3e-77	254	pfam00275	EPSP_synthase	417
2930948021	83	1	79	1	67	4.6e-31	100.6	pfam01197	Ribosomal_L31	67
2930948022	237	93	213	3	124	3.3e-22	72.3	pfam04203	Sortase	125
2930948023	191	24	190	40	212	3.0e-15	50.4	pfam13731	WxL	212
2930948024	207	19	204	34	210	1.0e-18	61.8	pfam13731	WxL	212
2930948025	210	22	209	44	212	1.1e-15	51.9	pfam13731	WxL	212
2930948029	228	37	227	95	212	3.8e-15	50.1	pfam13731	WxL	212
2930948030	224	25	223	2	212	2.0e-37	122.9	pfam13731	WxL	212
2930948031	347	32	153	1	120	1.0e-39	129	pfam06030	DUF916	120
2930948031	347	162	300	1	136	1.7e-48	157.8	pfam11797	DUF3324	138
2930948034	156	4	148	1	142	1.3e-38	126.3	pfam01451	LMWPc	142
2930948035	191	3	184	2	180	9.4e-69	224.1	pfam04011	LemA	180
2930948036	298	77	298	3	195	1.7e-35	116.2	pfam01435	Peptidase_M48	196
2930948038	461	25	99	2	87	1.2e-09	32.1	pfam01225	Mur_ligase	88
2930948038	461	109	294	1	192	2.9e-52	171.1	pfam08245	Mur_ligase_M	192
2930948038	461	314	401	3	78	2.5e-11	37.4	pfam02875	Mur_ligase_C	91
2930948039	523	25	191	1	175	1.4e-55	181.5	pfam00270	DEAD	176
2930948039	523	225	334	2	111	6.2e-34	110.4	pfam00271	Helicase_C	111
2930948041	122	4	113	2	91	2.4e-23	76.1	pfam01648	ACPS	114
2930948042	373	13	233	1	219	5.7e-67	219.2	pfam01168	Ala_racemase_N	219
2930948042	373	247	371	1	123	1.1e-43	141.8	pfam00842	Ala_racemase_C	123
2930948044	126	7	114	1	109	6.7e-33	107.1	pfam02452	PemK_toxin	110
2930948045	213	4	61	7	52	2.0e-07	25.1	pfam00571	CBS	57
2930948047	462	77	192	3	114	2.3e-12	40.9	pfam12229	PG_binding_4	114
2930948047	462	202	318	2	110	1.9e-13	44.4	pfam12229	PG_binding_4	114
2930948047	462	336	461	2	146	1.6e-24	80.6	pfam03734	YkuD	146
2930948048	318	7	145	2	141	7.3e-51	165.7	pfam00056	Ldh_1_N	141
2930948048	318	148	316	1	165	2.8e-41	134.9	pfam02866	Ldh_1_C	167
2930948049	307	2	45	2	43	2.2e-14	46.7	pfam13936	HTH_38	44
2930948049	307	152	263	6	117	3.0e-12	40.5	pfam00665	rve	119
2930948050	185	3	185	1	160	3.6e-61	199.6	pfam01195	Pept_tRNA_hydro	160
2930948051	1180	496	591	1	89	1.3e-31	102.9	pfam02559	CarD_CdnL_TRCF	89
2930948051	1180	621	784	2	171	7.6e-17	55.3	pfam00270	DEAD	176
2930948051	1180	815	926	12	110	1.0e-16	55	pfam00271	Helicase_C	111
2930948051	1180	1020	1110	1	87	6.3e-27	87.6	pfam03461	TRCF	95
2930948052	526	9	299	2	273	1.2e-36	120.1	pfam01943	Polysacc_synt	274
2930948052	526	349	498	1	140	1.2e-23	77.4	pfam14667	Polysacc_synt_C	142
2930948053	90	1	47	1	47	5.5e-12	39	pfam01479	S4	48
2930948054	136	50	128	1	78	1.2e-19	63.6	pfam04977	DivIC	80
2930948055	181	2	74	3	75	9.4e-22	70.9	pfam00575	S1	75
2930948056	450	22	203	3	182	3.2e-59	193.4	pfam01171	ATP_bind_3	182
2930948056	450	375	445	1	59	4.0e-07	23.1	pfam11734	TilS_C	74
2930948058	133	2	113	54	158	1.7e-21	70	pfam00156	Pribosyltran	159
2930948059	699	12	128	2	107	8.1e-14	45.6	pfam06480	FtsH_ext	109
2930948059	699	224	357	1	131	1.2e-46	152	pfam00004	AAA	132
2930948059	699	417	626	3	210	1.8e-83	273	pfam01434	Peptidase_M41	211
2930948060	295	3	281	1	267	2.1e-94	309.5	pfam01430	HSP33	267
2930948061	340	18	328	2	301	3.2e-94	309.1	pfam01207	Dus	310
2930948070	493	91	468	2	387	1.5e-79	261.3	pfam00854	PTR2	395
2930948071	258	2	213	29	203	4.3e-13	43.9	pfam00149	Metallophos	204
2930948074	267	2	98	1	97	1.4e-19	64.2	pfam03807	F420_oxidored	97
2930948074	267	161	264	1	100	7.8e-32	103.3	pfam14748	P5CR_dimer	103
2930948075	380	52	375	1	342	1.3e-20	67.6	pfam01979	Amidohydro_1	344
2930948076	233	5	68	2	64	2.0e-22	72.4	pfam00392	GntR	64
2930948076	233	89	228	2	141	4.8e-42	136.8	pfam07702	UTRA	141
2930948077	168	15	138	31	117	4.1e-18	59.4	pfam00583	Acetyltransf_1	117
2930948078	246	63	227	1	166	5.1e-58	189.4	pfam03808	Glyco_tran_WecB	168
2930948079	488	156	373	3	207	1.5e-12	41.2	pfam04095	NAPRTase	241
2930948080	276	23	266	2	242	2.4e-69	226.8	pfam02540	NAD_synthase	242
2930948082	731	16	201	5	178	8.7e-67	217.7	pfam09371	Tex_N	179
2930948082	731	327	454	1	126	3.3e-53	173.2	pfam16921	Tex_YqgF	126
2930948082	731	494	558	1	65	1.4e-27	89.4	pfam12836	HHH_3	65
2930948082	731	653	726	3	75	3.6e-21	69	pfam00575	S1	75
2930948083	159	6	149	2	153	5.8e-24	78.4	pfam10263	SprT-like	156
2930948084	293	74	140	2	46	2.1e-10	34.4	pfam00288	GHMP_kinases_N	66
2930948084	293	195	271	2	75	8.3e-11	35.8	pfam08544	GHMP_kinases_C	85
2930948086	75	4	75	233	291	2.5e-11	37.5	pfam04909	Amidohydro_2	291
2930948089	145	29	88	2	62	2.3e-13	43.6	pfam12802	MarR_2	62
2930948090	468	19	180	1	159	1.3e-32	106.3	pfam01554	MatE	161
2930948090	468	241	405	1	146	3.2e-21	69.3	pfam01554	MatE	161
2930948091	203	4	177	2	175	2.0e-39	129.2	pfam13419	HAD_2	178
2930948092	139	3	116	2	105	7.3e-30	97.3	pfam03610	EIIA-man	116
2930948093	167	5	154	1	147	2.6e-46	151.2	pfam03830	PTSIIB_sorb	148
2930948094	261	1	232	7	233	3.1e-53	174.2	pfam03609	EII-Sor	233
2930948095	226	9	217	6	194	8.3e-73	238.4	pfam03613	EIID-AGA	265
2930948096	66	2	65	205	265	4.8e-18	58.9	pfam03613	EIID-AGA	265
2930948097	347	13	333	5	324	2.3e-42	138.9	pfam01594	AI-2E_transport	327
2930948098	376	212	372	2	161	1.1e-37	122.9	pfam00990	GGDEF	161
2930948099	215	2	212	15	238	2.6e-23	76.4	pfam00563	EAL	238
2930948100	189	13	57	7	44	3.5e-07	23.7	pfam00440	TetR_N	47
2930948101	931	14	216	3	192	4.1e-10	32.7	pfam12051	DUF3533	377
2930948102	304	40	298	1	255	1.2e-47	156.1	pfam01297	ZnuA	256
2930948103	306	152	261	6	116	2.0e-18	60.4	pfam00665	rve	119
2930948104	371	115	261	1	149	2.1e-47	154.8	pfam03816	LytR_cpsA_psr	152
2930948105	315	7	165	6	151	7.9e-21	67.5	pfam03547	Mem_trans	387
2930948105	315	203	315	34	116	1.7e-07	24.7	pfam01758	SBF	195
2930948106	343	2	139	3	136	4.7e-26	85.3	pfam00892	EamA	137
2930948106	343	146	304	3	136	1.3e-14	48.2	pfam00892	EamA	137
2930948107	223	4	222	1	185	2.7e-34	112.2	pfam00300	His_Phos_1	194
2930948108	410	82	398	4	320	2.2e-33	109.5	pfam00144	Beta-lactamase	330
2930948109	444	4	441	1	438	0.0e+00	665.8	pfam03051	Peptidase_C1_2	438
2930948111	228	51	220	2	173	1.0e-63	207.7	pfam06026	Rib_5-P_isom_A	173
2930948113	179	61	177	31	128	3.5e-15	49.5	pfam00692	dUTPase	129
2930948114	426	26	191	6	193	1.1e-19	64.4	pfam13481	AAA_25	194
2930948114	426	317	398	55	121	1.2e-12	41.4	pfam13541	ChlI	121
2930948116	496	5	330	2	314	2.6e-113	371.7	pfam00749	tRNA-synt_1c	314
2930948117	470	14	319	2	299	0.0e+00	431.3	pfam01406	tRNA-synt_1e	301
2930948117	470	356	419	2	56	9.1e-10	32.6	pfam09190	DALR_2	63
2930948118	135	12	113	2	104	1.0e-15	51.9	pfam00636	Ribonuclease_3	105
2930948119	255	13	88	1	75	5.2e-20	65.3	pfam08032	SpoU_sub_bind	76
2930948119	255	104	244	2	142	6.6e-41	133.5	pfam00588	SpoU_methylase	142
2930948120	181	6	169	1	165	6.0e-52	169.6	pfam05991	NYN_YacP	166
2930948121	189	25	94	1	68	3.3e-10	33.3	pfam04542	Sigma70_r2	71
2930948122	58	4	57	2	54	6.2e-19	61.4	pfam00584	SecE	54
2930948123	182	7	114	1	95	6.5e-30	97.2	pfam02357	NusG	95
2930948123	182	130	163	1	27	4.7e-08	26.5	pfam00467	KOW	32
2930948124	141	9	66	1	58	3.2e-32	103.8	pfam03946	Ribosomal_L11_N	58
2930948124	141	71	139	1	70	4.2e-28	91.4	pfam00298	Ribosomal_L11	70
2930948125	232	30	221	2	205	5.8e-53	173.3	pfam00687	Ribosomal_L1	205
2930948127	168	4	102	4	99	2.4e-31	101.5	pfam00466	Ribosomal_L10	100
2930948128	122	4	53	2	46	4.7e-19	61.6	pfam16320	Ribosomal_L12_N	48
2930948128	122	56	122	1	67	3.2e-29	94.8	pfam00542	Ribosomal_L12	67
2930948129	870	15	294	8	301	5.7e-09	29.5	pfam03706	LPG_synthase_TM	301
2930948129	870	527	823	1	298	9.8e-94	307.3	pfam09924	DUF2156	298
2930948130	192	49	178	1	126	7.3e-38	123.3	pfam03641	Lysine_decarbox	132
2930948131	304	5	186	1	178	1.1e-46	152.6	pfam02737	3HCDH_N	180
2930948131	304	188	286	1	97	2.3e-20	66.7	pfam00725	3HCDH	97
2930948132	331	9	282	2	275	2.0e-81	267.2	pfam00268	Ribonuc_red_sm	278
2930948133	721	11	91	1	82	6.3e-29	93.6	pfam08343	RNR_N	82
2930948133	721	92	166	4	82	8.9e-10	32.2	pfam00317	Ribonuc_red_lgN	83
2930948133	721	170	701	1	523	0.0e+00	456.6	pfam02867	Ribonuc_red_lgC	524
2930948134	75	3	60	1	54	1.3e-17	57.5	pfam00462	Glutaredoxin	60
2930948135	203	27	196	2	168	7.0e-52	169	pfam05175	MTS	169
2930948136	183	8	155	3	138	2.9e-37	121.2	pfam14437	MafB19-deam	138
2930948138	576	20	179	1	162	4.2e-48	156.9	pfam13177	DNA_pol3_delta2	163
2930948138	576	232	369	9	129	5.0e-09	29.9	pfam12169	DNA_pol3_gamma3	143
2930948139	105	11	101	1	91	3.7e-31	100.9	pfam02575	YbaB_DNA_bd	91
2930948140	199	39	78	2	40	1.2e-18	60.2	pfam02132	RecR	40
2930948140	199	80	172	2	89	2.1e-24	79.6	pfam13662	Toprim_4	89
2930948141	83	1	73	1	70	1.4e-25	83	pfam10704	DUF2508	71
2930948142	214	8	201	1	183	4.7e-49	160.2	pfam02223	Thymidylate_kin	185
2930948143	109	1	109	1	109	1.3e-45	147.8	pfam06153	CdAMP_rec	109
2930948144	337	13	173	2	160	5.5e-57	185.8	pfam13177	DNA_pol3_delta2	163
2930948145	112	1	106	1	102	4.8e-33	107.6	pfam06156	DUF972	102
2930948146	293	14	215	1	212	1.2e-32	107.2	pfam00590	TP_methylase	212
2930948147	246	3	245	3	244	2.3e-64	210.7	pfam01643	Acyl-ACP_TE	245
2930948148	240	28	224	25	148	5.1e-27	88.9	pfam00814	Peptidase_M22	271
