gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2930948084	293	98.34	1	292	4	299	2.9e-71	233.4	COG0083	Homoserine kinase	299
2930948086	75	24.34	1	75	228	301	2.3e-09	30.7	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2930948088	168	71.43	1	168	48	197	6.3e-23	74.8	COG2364	Uncharacterized membrane protein YczE	210
2930948089	145	87.22	7	140	8	123	8.0e-17	54.8	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930948090	468	96.09	1	445	11	452	1.6e-95	313.6	COG0534	Na+-driven multidrug efflux pump	455
2930948091	203	96.85	1	203	4	218	4.6e-38	124.8	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2930948092	139	90.91	1	137	1	130	2.4e-38	124.6	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA	143
2930948093	167	98.74	3	163	1	157	2.6e-47	154.3	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	159
2930948094	261	89.81	1	260	10	247	1.5e-66	217.6	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC	265
2930948095	226	71.96	5	219	5	199	2.3e-70	230.1	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID	269
2930948096	66	21.4	2	65	214	271	1.1e-17	57.6	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID	269
2930948097	347	90.83	3	345	17	343	1.8e-54	178.4	COG0628	Predicted PurR-regulated permease PerM	355
2930948098	376	93.44	193	376	12	182	2.2e-44	144.7	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2930948099	215	86.77	1	215	18	240	1.7e-28	92.4	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2930948100	189	45.93	1	179	12	107	1.1e-12	42.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2930948101	931	72.46	1	618	3	615	0.0e+00	283.8	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930948101	931	72.7	304	911	185	799	0.0e+00	196	COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	780
2930948102	304	98.03	5	300	2	300	3.4e-48	157.5	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	303
2930948103	306	96	2	305	7	318	7.9e-77	251.9	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930948104	371	96.11	40	362	7	327	3.2e-85	279.7	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2930948105	315	97.76	3	314	5	310	6.9e-48	156.6	COG0679	Predicted permease	311
2930948106	343	96.01	1	312	8	296	9.0e-39	126.2	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2930948107	223	98.7	1	223	1	227	8.0e-82	267.8	COG0588	Phosphoglycerate mutase (BPG-dependent)	230
2930948108	410	84.65	38	398	32	373	1.2e-38	126.8	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2930948109	444	99.55	2	444	2	443	0.0e+00	672.3	COG3579	Aminopeptidase C	444
2930948110	56	3.36	8	48	16	41	1.5e-03	9.5	COG4993	Glucose dehydrogenase	773
2930948111	228	96.93	1	226	1	221	3.0e-86	281.7	COG0120	Ribose 5-phosphate isomerase	227
2930948113	179	27.52	2	53	6	46	4.8e-36	15.5	COG0756	dUTPase	148
2930948113	179	67.79	52	179	46	146	4.8e-36	100.1	COG0756	dUTPase	148
2930948114	426	91.89	1	426	35	453	0.0e+00	588.3	COG1066	Predicted ATP-dependent serine protease	456
2930948115	394	98.88	1	366	3	354	2.4e-126	415	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2930948116	496	97.92	1	493	9	478	0.0e+00	490.1	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2930948117	470	99.78	1	469	1	464	0.0e+00	590.5	COG0215	Cysteinyl-tRNA synthetase	464
2930948118	135	94.7	1	130	7	131	2.5e-48	156.6	COG1939	23S rRNA maturation mini-RNase III	132
2930948119	255	92.02	1	252	17	258	5.0e-80	262	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2930948120	181	98.84	1	172	1	171	3.9e-55	179.6	COG3688	Predicted RNA-binding protein containing a PIN domain	173
2930948121	189	91.4	5	189	10	179	7.9e-13	41.8	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2930948122	58	72.6	1	56	20	72	1.5e-16	53.4	COG0690	Preprotein translocase subunit SecE	73
2930948123	182	98.36	5	181	2	181	4.2e-62	202.5	COG0250	Transcription antitermination factor NusG	178
2930948124	141	99.29	2	141	1	140	6.7e-65	210.9	COG0080	Ribosomal protein L11	141
2930948125	232	99.13	1	228	2	229	4.0e-88	288.3	COG0081	Ribosomal protein L1	228
2930948127	168	90.91	2	167	3	162	1.4e-55	181	COG0244	Ribosomal protein L10	175
2930948128	122	100	1	122	1	125	5.2e-43	140	COG0222	Ribosomal protein L7/L12	124
2930948129	870	91.67	3	309	15	311	2.9e-35	115.7	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	322
2930948129	870	95.56	300	847	17	533	1.7e-128	422.1	COG2898	Lysylphosphatidylglycerol synthetase, C-terminal domain, DUF2156 family	538
2930948130	192	89.27	1	191	15	197	5.1e-52	169.8	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2930948131	304	87.23	1	303	1	287	2.9e-76	250.2	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2930948132	331	92.4	1	318	22	337	2.0e-90	296.7	COG0208	Ribonucleotide reductase beta subunit, ferritin-like domain	348
2930948133	721	98.03	15	720	16	763	0.0e+00	606.4	COG0209	Ribonucleotide reductase alpha subunit	696
2930948134	75	91.25	1	74	1	73	2.8e-16	53	COG0695	Glutaredoxin	80
2930948135	203	64.9	1	200	106	301	1.6e-67	221.2	COG2813	16S rRNA G1207 methylase RsmC	300
2930948136	183	95.42	4	153	7	152	1.5e-51	167.6	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	152
2930948138	576	82.22	1	570	1	481	0.0e+00	532	COG2812	DNA polymerase III, gamma/tau subunits	515
2930948139	105	99.05	1	105	1	104	2.0e-33	108.2	COG0718	Conserved DNA-binding protein YbaB (function unknown)	105
2930948140	199	99.49	1	199	1	197	3.3e-79	258.3	COG0353	Recombinational DNA repair protein RecR	198
2930948142	214	97.12	2	211	3	204	1.3e-66	217.5	COG0125	Thymidylate kinase	208
2930948143	109	100	1	109	1	109	2.3e-45	146.9	COG3870	Uncharacterized protein YaaQ	109
2930948144	337	13.85	216	337	282	362	1.2e-44	3.8	COG2812	DNA polymerase III, gamma/tau subunits	515
2930948144	337	28.72	14	186	23	190	1.2e-44	142.3	COG2812	DNA polymerase III, gamma/tau subunits	515
2930948145	112	99.13	1	111	1	114	7.5e-32	103.7	COG4467	Regulator of replication initiation timing	114
2930948146	293	98.16	10	291	4	270	1.3e-102	335.9	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2930948147	246	92.4	4	246	10	240	1.1e-49	162.5	COG3884	Acyl-ACP thioesterase	250
2930948148	240	100	1	224	1	221	8.4e-52	169.7	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	220
2930948149	202	91.01	31	190	13	184	2.9e-26	85.7	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2930948150	326	93.9	1	325	15	337	4.9e-118	387.3	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2930948151	392	95.96	1	392	12	391	3.1e-92	302.9	COG2807	Cyanate permease	395
2930948152	98	65.25	3	96	12	88	1.6e-14	47.7	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2930948153	650	14.58	545	647	52	129	0.0e+00	8.7	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930948153	650	99.44	1	539	3	534	0.0e+00	604.6	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2930948154	212	98.1	1	210	4	210	5.5e-87	284.4	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex	211
2930948155	94	95.83	1	94	3	94	5.4e-35	113	COG0234	Co-chaperonin GroES (HSP10)	96
2930948156	541	98.55	1	536	2	543	0.0e+00	600.8	COG0459	Chaperonin GroEL (HSP60 family)	524
2930948157	611	96.95	15	474	8	484	2.1e-32	105.5	COG0531	Amino acid transporter	466
2930948158	268	96.96	28	266	6	228	3.9e-57	186.2	COG1346	Putative effector of murein hydrolase	230
2930948159	146	83.59	16	142	6	112	7.5e-27	86.8	COG1380	Putative effector of murein hydrolase LrgA, UPF0299 family	128
2930948160	364	95.4	1	317	8	318	2.6e-79	259.9	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2930948161	219	93.56	2	198	3	191	1.9e-59	193.6	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family	203
2930948162	439	92.52	6	437	29	436	0.0e+00	431.8	COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)	441
2930948163	224	91.07	3	224	19	222	1.3e-42	139.1	COG1040	Predicted amidophosphoribosyltransferases	225
2930948164	186	94.55	2	112	2	105	3.9e-36	117	COG1544	Ribosome-associated translation inhibitor RaiA	110
2930948165	787	94.17	1	787	2	792	0.0e+00	1196.5	COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)	822
2930948166	332	99.58	88	326	1	238	2.3e-111	364.2	COG1186	Protein chain release factor B	239
2930948168	235	98.71	2	235	2	230	2.6e-89	291.9	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930948169	447	70.81	30	447	109	387	2.3e-67	221.4	COG0642	Signal transduction histidine kinase	336
2930948170	293	92.31	1	278	20	319	8.3e-65	212.4	COG0226	ABC-type phosphate transport system, periplasmic component	318
2930948171	308	97.45	1	308	6	311	7.3e-96	314.2	COG0573	ABC-type phosphate transport system, permease component	310
2930948172	294	96.26	1	291	11	293	1.8e-88	289.9	COG0581	ABC-type phosphate transport system, permease component	292
2930948173	274	98.43	23	274	5	254	1.6e-115	378.2	COG1117	ABC-type phosphate transport system, ATPase component	253
2930948174	252	98.43	1	252	5	254	5.7e-122	399.3	COG1117	ABC-type phosphate transport system, ATPase component	253
2930948175	226	90.2	1	226	10	230	2.2e-45	148.4	COG0704	Phosphate uptake regulator	240
2930948176	109	89.86	2	71	2	63	2.7e-20	65.1	COG1983	Phage shock protein PspC (stress-responsive transcriptional regulator)	70
2930948177	123	91.67	1	123	4	113	9.7e-29	92.9	COG1950	Uncharacterized membrane protein YvlD, DUF360 family	120
2930948178	311	99.35	3	310	2	307	2.5e-121	398.1	COG1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism	308
2930948179	287	93.4	5	276	9	277	3.0e-84	275.6	COG0682	Prolipoprotein diacylglyceryltransferase	287
2930948180	337	99.7	2	336	2	329	2.5e-125	411.4	COG0240	Glycerol-3-phosphate dehydrogenase	329
2930948181	301	98.97	1	290	1	287	5.8e-122	399.7	COG1210	UTP-glucose-1-phosphate uridylyltransferase	291
2930948182	313	99.02	1	307	2	305	7.7e-116	379.8	COG0492	Thioredoxin reductase	305
2930948184	213	95.36	1	199	3	187	8.7e-46	149.8	COG1896	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases	193
2930948186	668	98.94	6	668	3	658	0.0e+00	1109.4	COG0556	Excinuclease UvrABC helicase subunit UvrB	663
2930948187	951	99.68	2	940	3	940	0.0e+00	1489	COG0178	Excinuclease UvrABC ATPase subunit	935
2930948188	181	87.1	2	181	21	182	6.2e-23	74.4	COG3247	Uncharacterized membrane protein HdeD, DUF308 family	185
2930948189	294	99.3	5	287	2	285	4.3e-121	397	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	286
2930948190	336	97.51	3	322	4	316	7.0e-94	307.8	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	323
2930948191	312	99.03	1	311	2	306	4.8e-117	384.1	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division	308
2930948192	198	97.5	1	198	2	196	6.9e-87	283.9	COG0740	ATP-dependent protease ClpP, protease subunit	200
2930948193	148	49.6	6	147	124	246	2.1e-25	83.3	COG3279	DNA-binding response regulator, LytR/AlgR family	244
2930948194	237	78.3	1	226	11	194	1.4e-08	27.8	COG4758	Predicted membrane protein	235
2930948196	203	89.95	1	198	8	177	2.4e-18	59.8	COG4684	Uncharacterized membrane protein	189
2930948198	342	92.81	12	342	21	317	8.9e-65	212	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family	321
2930948199	336	98.51	2	336	1	330	1.2e-123	406.1	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2930948200	400	98.49	1	400	4	395	0.0e+00	530.8	COG0126	3-phosphoglycerate kinase	395
2930948201	252	96.43	1	251	4	246	1.2e-81	267.2	COG0149	Triosephosphate isomerase	251
2930948202	439	99.76	1	428	1	424	0.0e+00	688.1	COG0148	Enolase	423
2930948204	518	95.96	1	437	13	439	1.5e-91	300.7	COG0038	H+/Cl- antiporter ClcA	443
2930948205	78	79.57	1	78	2	75	1.5e-21	69.5	COG1314	Preprotein translocase subunit SecG	86
2930948206	252	98.77	1	245	3	242	2.5e-50	164.9	COG1647	Esterase/lipase	243
2930948207	797	98.73	3	719	8	709	0.0e+00	749.5	COG0557	Exoribonuclease R	706
2930948208	157	95.42	5	157	5	150	5.9e-65	211	COG0691	tmRNA-binding protein	153
2930948209	245	99.17	3	243	2	241	3.6e-112	366.7	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2930948210	189	93.83	1	154	7	158	3.6e-10	33.3	COG4894	Uncharacterized protein YxjI	159
2930948211	239	98.65	4	225	3	221	8.2e-91	296.9	COG0692	Uracil DNA glycosylase	223
2930948212	324	98.47	3	324	2	323	9.2e-125	409.5	COG0280	Phosphotransacetylase	327
2930948213	157	97.99	2	152	3	148	2.5e-48	157	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	149
2930948214	172	76.47	1	146	15	157	2.5e-16	53.7	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2930948215	340	98.12	14	335	1	314	1.6e-96	316.3	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2930948216	178	70.08	1	176	19	196	4.4e-36	118.5	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	243
2930948217	254	99.23	1	251	1	257	1.5e-86	283.3	COG0708	Exonuclease III	261
2930948218	304	98.64	13	301	3	292	2.6e-100	328.4	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase	291
2930948219	710	92.2	3	442	10	411	3.8e-91	298.8	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2930948220	220	92.89	7	216	7	202	8.2e-37	120.1	COG4330	Uncharacterized membrane protein	211
2930948221	283	95.55	3	246	10	245	1.0e-86	283.6	COG1624	Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain	247
2930948222	322	76.43	1	322	8	315	2.1e-67	221.3	COG4856	Uncharacterized protein, YbbR domain	403
2930948223	451	96.86	1	450	12	474	0.0e+00	471.2	COG1109	Phosphomannomutase	464
2930948224	605	100	1	605	1	615	0.0e+00	681.6	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
2930948226	314	92.31	2	312	20	319	2.9e-93	305.8	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930948227	240	99.17	7	240	1	238	4.7e-65	212.8	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	238
2930948229	633	83.04	6	620	123	729	0.0e+00	652.7	COG2217	Cation transport ATPase	713
2930948230	183	74.52	10	180	21	137	4.4e-12	39.6	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)	156
2930948231	75	98.63	1	71	1	72	4.6e-16	52.5	COG2608	Copper chaperone CopZ	71
2930948232	361	98.01	4	248	3	248	4.2e-91	298.1	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	249
2930948234	202	48.3	1	201	64	233	3.8e-06	19.7	COG5386	Heme-binding NEAT domain	352
2930948235	396	46.31	14	204	56	218	9.9e-12	21.1	COG5386	Heme-binding NEAT domain	352
2930948235	396	53.69	139	374	41	229	9.9e-12	15.6	COG5386	Heme-binding NEAT domain	352
2930948236	256	52.84	22	230	64	249	3.5e-13	42.7	COG5386	Heme-binding NEAT domain	352
2930948237	297	83.02	28	296	52	320	8.9e-39	126.9	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
2930948238	322	97.01	2	316	8	332	1.2e-64	211.8	COG0609	ABC-type Fe3+-siderophore transport system, permease component	334
2930948239	252	94.57	1	251	4	247	1.8e-78	256.7	COG1120	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	258
2930948240	311	61.21	1	310	6	308	1.4e-90	297.6	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2930948241	720	97.85	2	690	9	692	0.0e+00	854.4	COG0855	Polyphosphate kinase	696
2930948242	512	89.9	16	493	17	461	2.4e-40	131.6	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2930948243	273	97.27	1	254	7	255	6.8e-48	157.1	COG3475	Phosphorylcholine metabolism protein LicD	256
2930948245	147	84.21	13	144	15	126	6.9e-22	71.2	COG1846	DNA-binding transcriptional regulator, MarR family	126
2930948247	149	93.71	6	138	8	141	9.6e-17	54.8	COG1764	Organic hydroperoxide reductase OsmC/OhrA	143
2930948250	123	95.87	1	121	4	119	7.6e-25	80.8	COG3759	Uncharacterized membrane protein	121
2930948252	461	99.35	1	458	2	460	0.0e+00	616.5	COG0114	Fumarate hydratase class II	462
2930948253	451	94.98	3	449	16	412	2.4e-67	221	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2930948254	339	98.5	3	338	2	330	6.6e-100	328	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2930948255	248	98.43	1	247	3	252	3.1e-87	285.5	COG5426	Uncharacterized membrane protein	254
2930948256	331	93.38	173	320	4	144	6.7e-55	51.3	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930948256	331	96.69	14	171	4	149	6.7e-55	133.6	COG3238	Uncharacterized membrane protein YdcZ, DUF606 family	150
2930948257	349	90.08	1	340	22	339	5.5e-52	170.5	COG3049	Penicillin V acylase or related amidase, Ntn superfamily	353
2930948258	410	99.51	1	410	2	406	0.0e+00	466.7	COG2235	Arginine deiminase	409
2930948263	244	99.14	1	240	1	230	9.9e-79	257.3	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2930948264	489	88.58	68	482	41	389	1.5e-72	238.5	COG0642	Signal transduction histidine kinase	336
2930948265	382	98.73	4	382	5	392	2.3e-65	214.4	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	393
2930948266	288	98.96	1	288	3	287	1.0e-93	307.1	COG4975	Glucose uptake protein GlcU	288
2930948267	448	98.68	1	448	4	450	0.0e+00	444.3	COG0166	Glucose-6-phosphate isomerase	446
2930948268	1005	15.97	678	1000	710	846	2.4e-42	54.8	COG4485	Uncharacterized membrane protein YfhO	858
2930948268	1005	79.72	1	803	12	695	2.4e-42	79.6	COG4485	Uncharacterized membrane protein YfhO	858
2930948269	160	94.41	6	160	6	157	6.3e-42	136.5	COG3476	Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor homolog)	161
2930948270	188	93.43	1	186	9	193	6.9e-48	156.3	COG3548	Uncharacterized membrane protein	197
2930948274	314	75	5	314	36	353	1.4e-25	82.1	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	424
2930948275	220	86.77	1	219	18	240	6.2e-26	81.5	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2930948276	109	21.73	2	101	20	102	3.9e-05	15.9	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2930948277	309	97.54	1	308	7	323	2.9e-74	243.6	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930948278	264	96.17	81	264	6	181	6.5e-41	133.4	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2930948279	68	21.5	1	68	121	183	1.0e-01	5.3	COG0842	ABC-type multidrug transport system, permease component	286
2930948281	577	97.47	1	571	13	589	0.0e+00	474.6	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2930948282	613	99.66	17	609	2	591	0.0e+00	599.5	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2930948283	339	82.67	2	335	44	377	4.7e-53	174.2	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2930948284	234	88.4	2	227	2	222	2.0e-88	289.1	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ	250
2930948285	449	92.56	1	448	29	476	5.4e-75	246.4	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2930948286	194	94.03	1	192	4	192	2.0e-72	236.5	COG1435	Thymidine kinase	201
2930948287	361	98.9	1	360	4	362	0.0e+00	535.2	COG0216	Protein chain release factor A	363
2930948288	283	97.21	4	282	5	283	4.6e-72	235.8	COG2890	Methylase of polypeptide chain release factors	280
2930948289	338	93.4	1	208	13	210	8.6e-74	240.1	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2930948290	413	98.07	1	411	7	413	0.0e+00	615.7	COG0112	Glycine/serine hydroxymethyltransferase	413
2930948291	209	99.52	1	209	2	210	7.4e-97	316.5	COG0035	Uracil phosphoribosyltransferase	210
2930948292	239	88.1	4	238	29	250	3.8e-53	173.8	COG0356	FoF1-type ATP synthase, membrane subunit a	246
2930948293	70	85	1	70	10	77	2.1e-23	75.7	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	79
2930948294	171	93.79	9	168	9	159	6.0e-43	139.6	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2930948295	180	97.75	2	179	4	177	1.2e-48	158.7	COG0712	FoF1-type ATP synthase, delta subunit	178
2930948296	513	99.21	1	502	1	500	0.0e+00	754.4	COG0056	FoF1-type ATP synthase, alpha subunit	504
2930948297	299	99.31	6	298	2	287	3.8e-94	309	COG0224	FoF1-type ATP synthase, gamma subunit	287
2930948298	471	99.36	1	467	2	466	0.0e+00	786.7	COG0055	FoF1-type ATP synthase, beta subunit	468
2930948299	139	96.3	4	139	4	133	5.0e-40	129.8	COG0355	FoF1-type ATP synthase, epsilon subunit	135
2930948300	76	98.7	1	76	1	76	8.5e-18	57.7	COG4836	Uncharacterized membrane protein YwzB	77
2930948301	435	99.52	1	421	1	419	0.0e+00	594	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2930948302	335	97.36	1	335	6	337	0.0e+00	446.5	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2930948303	99	86.96	1	87	8	87	9.3e-37	118.2	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2930948305	401	96.07	3	397	9	375	3.8e-106	348.2	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2930948306	100	71.76	3	100	15	108	1.2e-26	86.4	COG0509	Glycine cleavage system H protein (lipoate-binding)	131
2930948307	281	62.13	15	245	9	195	3.4e-23	75.7	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2930948309	380	99.37	5	351	2	317	1.9e-94	309.7	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2930948310	518	94.1	260	514	9	263	1.3e-20	66.9	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2930948311	294	66.15	3	126	2	87	5.8e-12	38.8	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2930948312	159	98.11	1	146	2	157	4.9e-32	105.2	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2930948314	425	96.11	1	425	12	431	0.0e+00	548.7	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2930948315	151	95.83	4	147	2	139	6.7e-30	97.3	COG5506	Uncharacterized protein YueI	144
2930948316	199	96.17	1	198	6	206	5.8e-41	133.9	COG4493	Uncharacterized protein YktB, UPF0637 family	209
2930948318	201	100	1	201	1	210	2.6e-64	210.2	COG0522	Ribosomal protein S4 or related protein	205
2930948319	155	85.89	5	154	20	159	3.1e-58	189.2	COG1956	GAF domain-containing protein, putative methionine-R-sulfoxide reductase	163
2930948320	576	99.47	1	569	1	567	5.8e-120	394.8	COG4477	Septation ring formation regulator EzrA	570
2930948321	381	97.41	1	381	2	377	0.0e+00	452.3	COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	386
2930948322	405	98.7	2	384	2	380	0.0e+00	454.2	COG0301	Adenylyl- and sulfurtransferase ThiI, participates in tRNA 4-thiouridine and thiamine biosynthesis	383
2930948323	169	98.73	1	153	3	158	1.9e-42	137.8	COG2077	Peroxiredoxin	158
2930948325	888	99.77	8	886	2	882	0.0e+00	1231.1	COG0525	Valyl-tRNA synthetase	877
2930948326	440	98.83	2	440	3	426	0.0e+00	458.4	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2930948327	220	78.57	24	206	49	224	3.2e-43	141.1	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	224
2930948328	334	97.36	2	334	6	337	0.0e+00	450.1	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2930948329	283	94.41	2	283	2	271	1.5e-69	227.6	COG1792	Cell shape-determining protein MreC	284
2930948330	175	94.01	5	175	7	163	2.0e-18	60.3	COG2891	Cell shape-determining protein MreD	167
2930948331	223	71.18	6	197	46	208	8.5e-19	61.6	COG0850	Septum formation inhibitor MinC	219
2930948332	268	99.26	1	267	1	270	1.4e-115	378.5	COG2894	Septum formation inhibitor-activating ATPase MinD	272
2930948334	213	91.67	1	213	17	225	2.3e-67	220.4	COG0765	ABC-type amino acid transport system, permease component	222
2930948335	211	87.6	1	211	2	213	8.6e-82	267.3	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2930948336	280	96.11	1	279	3	274	6.6e-59	192.8	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	275
2930948337	431	96.34	5	430	15	435	2.0e-49	161.7	COG0612	Predicted Zn-dependent peptidase	438
2930948338	429	94.74	2	429	16	429	1.7e-76	251	COG0612	Predicted Zn-dependent peptidase	438
2930948339	301	93.81	6	295	3	275	3.6e-40	130.7	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains	284
2930948340	195	92.78	1	193	13	192	8.5e-50	163	COG0558	Phosphatidylglycerophosphate synthase	192
2930948341	416	97.67	1	253	3	253	1.2e-77	254	COG1058	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	255
2930948341	416	98.77	253	414	2	162	4.4e-52	168.7	COG1546	Nicotinamide mononucleotide (NMN) deamidase PncC	162
2930948342	377	97.94	1	281	6	290	1.0e-126	415	COG0468	RecA/RadA recombinase	279
2930948343	307	97.23	1	307	5	320	4.4e-78	256.2	COG2826	Transposase and inactivated derivatives, IS30 family	318
2930948345	519	99.55	298	519	2	223	1.3e-58	191.9	COG1418	HD superfamily phosphodieaserase, includes HD domain of RNase Y	222
2930948346	264	98.5	1	264	1	262	2.4e-101	331.9	COG1692	Calcineurin-like phosphoesterase	266
2930948347	892	99.65	1	888	3	853	0.0e+00	1019.9	COG0249	DNA mismatch repair ATPase MutS	843
