gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930953728	299	22	296	2.3e-65	214.5	TIGR00005	pseudouridine synthase, RluA family
2930953740	170	2	159	1.4e-53	174.6	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2930953744	143	1	143	8.7e-54	175.1	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2930953745	314	1	313	2.5e-122	401.8	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2930953746	131	48	131	4.8e-13	42.7	TIGR02209	cell division protein FtsL
2930953748	323	15	322	1.6e-93	307.4	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2930953749	467	19	459	5.9e-129	424.6	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2930953750	364	1	358	7.1e-90	295.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2930953752	442	6	370	7.3e-96	315.1	TIGR01174	cell division protein FtsA
2930953753	419	2	349	0.0e+00	441.5	TIGR00065	cell division protein FtsZ
2930953757	236	3	36	6.8e-18	57.9	TIGR03544	DivIVA domain
2930953758	937	13	841	0.0e+00	942.1	TIGR00392	isoleucyl-tRNA synthetase
2930953762	230	2	228	1.5e-72	237.5	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2930953766	375	7	362	0.0e+00	462.1	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2930953769	841	20	758	0.0e+00	805.9	TIGR01448	helicase, putative, RecD/TraA family
2930953770	328	10	320	4.9e-108	354.3	TIGR01251	ribose-phosphate pyrophosphokinase
2930953772	229	19	112	3.5e-23	75.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930953776	302	6	296	2.7e-106	348.6	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2930953779	306	5	302	1.3e-109	359.8	TIGR02152	ribokinase
2930953780	674	18	674	0.0e+00	862.2	TIGR00232	transketolase, bacterial and yeast
2930953786	319	2	309	3.3e-41	134.8	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930953787	559	11	556	0.0e+00	666.6	TIGR00649	beta-CASP ribonuclease, RNase J family
2930953791	186	4	184	2.6e-39	128.1	TIGR00079	peptide deformylase
2930953792	371	24	365	6.2e-128	420.1	TIGR03181	pyruvate dehydrogenase E1 component, alpha subunit
2930953795	475	6	475	0.0e+00	498.4	TIGR01350	dihydrolipoamide dehydrogenase
2930953799	614	7	603	0.0e+00	916.5	TIGR01394	GTP-binding protein TypA/BipA
2930953802	187	1	182	9.3e-53	172.5	TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
2930953803	161	3	157	4.1e-60	196	TIGR01510	pantetheine-phosphate adenylyltransferase, bacterial
2930953805	231	100	231	1.8e-33	108.9	TIGR01259	comEA protein
2930953806	159	4	154	1.1e-81	265.8	TIGR02571	ComE operon protein 2
2930953807	707	53	684	6.2e-64	209.9	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2930953808	342	16	338	1.1e-80	265	TIGR01128	DNA polymerase III, delta subunit
2930953811	84	1	84	5.4e-20	65.5	TIGR00029	ribosomal protein S20
2930953812	89	4	89	3.0e-37	120.6	TIGR00952	ribosomal protein S15, bacterial/organelle
2930953813	610	5	550	0.0e+00	524.3	TIGR00649	beta-CASP ribonuclease, RNase J family
2930953815	396	1	396	0.0e+00	718.6	TIGR00485	translation elongation factor TU
2930953816	436	11	421	0.0e+00	446.1	TIGR00115	trigger factor
2930953817	418	3	411	0.0e+00	648.9	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2930953818	197	6	190	9.4e-73	237.6	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2930953821	605	6	571	0.0e+00	588.7	TIGR00194	excinuclease ABC, C subunit
2930953822	431	2	335	0.0e+00	464.8	TIGR02729	Obg family GTPase CgtA
2930953822	431	361	430	2.2e-25	82.1	TIGR03595	Obg family GTPase CgtA, C-terminal extension
2930953825	317	2	305	2.9e-115	378.2	TIGR02651	ribonuclease Z
2930953827	773	29	562	0.0e+00	578.9	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2930953828	172	5	172	3.8e-68	222.6	TIGR01090	adenine phosphoribosyltransferase
2930953832	296	1	296	8.4e-43	140.1	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930953842	293	4	281	1.4e-107	352.5	TIGR03709	polyphosphate:nucleotide phosphotransferase, PPK2 family
2930953843	389	5	386	0.0e+00	494.8	TIGR01835	3-hydroxy-3-methylglutaryl CoA synthase, prokaryotic clade
2930953846	209	1	207	5.7e-67	219	TIGR00498	SOS regulatory protein LexA
2930953851	213	20	142	1.6e-24	79.9	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2930953857	239	2	208	2.6e-22	73.6	TIGR01428	2-haloalkanoic acid dehalogenase, type II
2930953858	267	3	227	3.2e-109	357.2	TIGR01011	ribosomal protein S2, bacterial type
2930953859	294	2	294	2.5e-98	322.6	TIGR00116	translation elongation factor Ts
2930953860	240	6	238	8.9e-100	326.8	TIGR02075	uridylate kinase
2930953861	185	10	185	1.2e-68	224	TIGR00496	ribosome recycling factor
2930953863	262	24	254	5.5e-83	271.6	TIGR00055	undecaprenyl diphosphate synthase
2930953865	425	1	424	1.6e-93	307.5	TIGR00054	RIP metalloprotease RseP
2930953866	569	1	564	0.0e+00	718	TIGR00409	prolyl-tRNA synthetase, family II
2930953867	1445	233	1441	0.0e+00	1816.9	TIGR01405	DNA polymerase III, alpha chain, Gram-positive type
2930953870	401	4	343	0.0e+00	430.7	TIGR01953	transcription termination factor NusA
2930953873	780	194	779	0.0e+00	837.8	TIGR00487	translation initiation factor IF-2
2930953874	116	1	115	1.7e-34	112.6	TIGR00082	ribosome-binding factor A
2930953875	303	1	218	7.2e-76	248.3	TIGR00431	tRNA pseudouridine(55) synthase
2930953876	315	21	311	1.3e-76	251.5	TIGR00083	riboflavin kinase/FMN adenylyltransferase
2930953877	345	3	336	1.3e-97	321.1	TIGR00331	heat shock gene repressor HrcA
2930953879	619	5	577	0.0e+00	919.4	TIGR02350	chaperone protein DnaK
2930953880	382	5	359	0.0e+00	442	TIGR02349	chaperone protein DnaJ
2930953884	508	4	508	0.0e+00	716	TIGR01734	D-alanine--poly(phosphoribitol) ligase, subunit 1
2930953885	402	5	396	0.0e+00	556.5	TIGR04091	D-alanyl-lipoteichoic acid biosynthesis protein DltB
2930953886	77	4	75	6.5e-29	93.7	TIGR01688	D-alanine--poly(phosphoribitol) ligase, subunit 2
2930953887	429	9	393	0.0e+00	500.8	TIGR04092	D-alanyl-lipoteichoic acid biosynthesis protein DltD
2930953888	610	11	605	0.0e+00	1001.3	TIGR01393	elongation factor 4
2930953899	127	1	124	6.8e-43	139.7	TIGR00220	large conductance mechanosensitive channel protein
2930953901	316	3	305	1.5e-75	248.1	TIGR00406	ribosomal protein L11 methyltransferase
2930953902	250	1	246	1.0e-45	149.7	TIGR00046	RNA methyltransferase, RsmE family
2930953904	744	31	741	0.0e+00	813	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2930953905	147	1	146	4.8e-58	189.6	TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase
2930953906	213	34	179	1.2e-08	29.3	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2930953910	431	4	413	0.0e+00	499.1	TIGR00442	histidyl-tRNA synthetase
2930953911	600	5	594	0.0e+00	765.7	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2930953912	175	5	157	3.0e-58	190.3	TIGR00401	methionine-S-sulfoxide reductase
2930953917	309	4	288	5.3e-89	291.9	TIGR00587	apurinic endonuclease (APN1)
2930953919	62	2	59	3.9e-22	71.7	TIGR00030	ribosomal protein S21
2930953920	342	5	341	1.6e-122	402.8	TIGR02817	zinc-binding alcohol dehydrogenase family protein
2930953924	162	38	159	1.7e-39	128.2	TIGR00043	rRNA maturation RNase YbeY
2930953926	301	9	279	7.4e-107	350.4	TIGR00436	GTP-binding protein Era
2930953927	260	6	247	9.3e-68	221.9	TIGR00613	DNA repair protein RecO
2930953928	307	5	293	0.0e+00	511	TIGR00388	glycyl-tRNA synthetase, tetrameric type, alpha subunit
2930953929	691	1	689	0.0e+00	726.4	TIGR00211	glycyl-tRNA synthetase, tetrameric type, beta subunit
2930953930	612	3	420	0.0e+00	461.8	TIGR01391	DNA primase, catalytic core
2930953931	374	137	374	2.9e-127	416.9	TIGR02393	RNA polymerase sigma factor RpoD, C-terminal domain
2930953932	168	2	101	1.6e-20	67.1	TIGR00738	Rrf2 family protein
2930953933	1096	515	549	2.3e-06	21.5	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930953935	268	1	264	9.9e-65	212.4	TIGR00486	dinuclear metal center protein, YbgI/SA1388 family
2930953936	413	3	413	0.0e+00	662.1	TIGR01882	peptidase T
2930953937	870	6	860	0.0e+00	1284.5	TIGR03346	ATP-dependent chaperone ClpB
2930953938	1121	2	986	0.0e+00	986.1	TIGR00594	DNA-directed DNA polymerase III (polc)
2930953939	242	1	235	1.7e-92	303.1	TIGR02134	transaldolase
2930953940	585	2	472	0.0e+00	570.1	TIGR01064	pyruvate kinase
2930953942	298	9	298	7.2e-116	380.3	TIGR02225	tyrosine recombinase XerD
2930953945	200	4	195	7.8e-49	159.6	TIGR00281	segregation and condensation protein B
2930953946	240	66	227	1.3e-54	178.1	TIGR00093	pseudouridine synthase
2930953949	473	7	351	1.6e-95	314.3	TIGR00614	ATP-dependent DNA helicase, RecQ family
2930953951	226	4	220	4.8e-78	255.5	TIGR00017	cytidylate kinase
2930953952	434	14	377	1.2e-87	288.3	TIGR00717	ribosomal protein S1
2930953953	435	4	432	0.0e+00	581.8	TIGR03594	ribosome-associated GTPase EngA
2930953959	316	4	316	0.0e+00	529.3	TIGR03284	thymidylate synthase
2930953961	213	13	213	6.2e-61	199.2	TIGR01065	channel protein, hemolysin III family
2930953962	283	4	278	7.7e-89	291.3	TIGR00762	EDD domain protein, DegV family
2930953970	195	40	187	4.2e-36	118.1	TIGR00199	amidohydrolase, PncC family
2930953982	286	4	276	2.2e-102	335.8	TIGR03596	ribosome biogenesis GTP-binding protein YlqF
2930953985	309	85	303	1.1e-71	234.3	TIGR00732	DNA protecting protein DprA
2930953986	703	21	624	0.0e+00	806.4	TIGR01051	DNA topoisomerase I, bacterial
2930953987	311	6	302	2.0e-109	359.2	TIGR02224	tyrosine recombinase XerC
2930953988	180	8	180	1.9e-80	262.3	TIGR03692	ATP-dependent protease HslVU, peptidase subunit
2930953989	470	6	470	0.0e+00	595.8	TIGR00390	ATP-dependent protease HslVU, ATPase subunit
2930953991	207	2	197	1.5e-53	175.3	TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
2930953992	655	1	645	0.0e+00	1055.4	TIGR01058	DNA topoisomerase IV, B subunit, Gram-positive
2930953993	815	7	749	0.0e+00	1031.8	TIGR01061	DNA topoisomerase IV, A subunit, Gram-positive
2930954000	147	4	138	3.7e-61	198.8	TIGR00357	methionine-R-sulfoxide reductase
2930954001	177	5	157	3.6e-61	199.8	TIGR00401	methionine-S-sulfoxide reductase
2930954007	163	16	162	2.5e-29	95.7	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2930954020	181	19	176	2.8e-23	76.1	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2930954027	216	5	195	2.6e-58	190.6	TIGR01083	endonuclease III
2930954031	177	11	168	1.7e-35	116	TIGR04518	ECF transporter S component, folate family
2930954032	288	3	282	7.0e-98	320.9	TIGR00762	EDD domain protein, DegV family
2930954038	858	2	650	0.0e+00	529.3	TIGR01369	carbamoyl-phosphate synthase, large subunit
2930954039	358	4	355	2.7e-99	326.3	TIGR01368	carbamoyl-phosphate synthase, small subunit
2930954041	307	7	296	1.5e-98	323.5	TIGR00005	pseudouridine synthase, RluA family
2930954042	154	2	154	3.0e-40	131.6	TIGR00077	lipoprotein signal peptidase
2930954053	449	6	406	9.8e-123	403.7	TIGR00836	ammonium transporter
2930954057	117	6	39	4.6e-18	58.5	TIGR03544	DivIVA domain
2930954059	201	31	199	3.1e-68	222.7	TIGR00648	recombination protein U
2930954063	231	128	200	1.4e-24	79.9	TIGR01446	DnaD and phage-associated domain
2930954066	946	6	933	0.0e+00	770.1	TIGR01407	DnaQ family exonuclease/DinG family helicase, putative
2930954067	315	9	281	2.1e-80	263.9	TIGR00549	mevalonate kinase
2930954068	324	4	307	3.5e-99	325.4	TIGR01240	diphosphomevalonate decarboxylase
2930954069	357	2	355	0.0e+00	473.5	TIGR01220	phosphomevalonate kinase, ERG8-type, Gram-positive branch
2930954070	345	8	332	3.2e-113	371.8	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
2930954071	452	54	293	3.1e-62	203.9	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2930954072	270	5	262	3.5e-51	168	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930954073	281	1	266	1.1e-71	235.7	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
2930954080	500	5	497	0.0e+00	721.3	TIGR01311	glycerol kinase
2930954081	62	1	62	8.2e-17	54.9	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2930954100	479	13	448	4.8e-104	342.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930954106	467	9	459	1.9e-58	192.1	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930954113	263	24	254	3.0e-37	122.2	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2930954115	255	2	255	1.1e-84	278.3	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2930954116	277	3	277	1.5e-92	303.7	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2930954117	466	1	450	0.0e+00	619	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2930954119	141	1	140	5.4e-32	105.2	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2930954120	408	3	406	0.0e+00	557.1	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2930954123	82	4	80	2.5e-20	66	TIGR00517	acyl carrier protein
2930954124	327	4	327	2.2e-95	313.2	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2930954126	148	4	141	1.7e-52	170.8	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2930954127	530	12	506	0.0e+00	503.8	TIGR03766	conserved hypothetical integral membrane protein
2930954128	118	4	116	7.6e-52	168.1	TIGR01024	ribosomal protein L19, bacterial type
2930954129	254	1	238	1.2e-90	296.6	TIGR00088	tRNA (guanine-N1)-methyltransferase
2930954130	172	3	171	3.4e-47	153.7	TIGR02273	16S rRNA processing protein RimM
2930954132	91	3	80	1.9e-38	124.2	TIGR00002	ribosomal protein S16
2930954136	882	6	878	0.0e+00	475.4	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930954137	482	3	429	0.0e+00	619.6	TIGR00959	signal recognition particle protein
2930954140	482	195	470	8.3e-115	376.5	TIGR00064	signal recognition particle-docking protein FtsY
2930954141	1183	2	1173	0.0e+00	1099.6	TIGR02168	chromosome segregation protein SMC, common bacterial type
2930954142	229	9	228	2.4e-75	246.6	TIGR02191	ribonuclease III, bacterial
2930954143	83	3	79	6.0e-25	80.8	TIGR00517	acyl carrier protein
2930954144	345	1	337	4.9e-110	361.5	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2930954145	677	25	644	0.0e+00	768.6	TIGR00643	ATP-dependent DNA helicase RecG
2930954146	565	11	565	0.0e+00	667	TIGR03599	DAK2 domain fusion protein YloV
2930954148	61	1	55	4.8e-20	65.7	TIGR00009	ribosomal protein L28
2930954149	224	7	213	9.9e-53	172.4	TIGR01378	thiamine pyrophosphokinase
2930954150	217	3	213	5.2e-83	271.3	TIGR01163	ribulose-phosphate 3-epimerase
2930954151	298	38	285	3.6e-72	236.6	TIGR00157	ribosome small subunit-dependent GTPase A
2930954154	447	8	447	4.2e-120	395.5	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2930954155	314	2	313	1.4e-91	300.6	TIGR00460	methionyl-tRNA formyltransferase
2930954156	805	293	802	0.0e+00	684.6	TIGR00595	primosomal protein N'
2930954157	403	2	397	1.0e-126	416.9	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
2930954158	71	2	61	3.5e-16	52.9	TIGR00690	DNA-directed RNA polymerase, omega subunit
2930954159	204	5	185	4.3e-74	241.8	TIGR03263	guanylate kinase
2930954162	648	613	645	9.9e-05	16.8	TIGR01167	LPXTG-motif cell wall anchor domain
2930954163	566	1	556	0.0e+00	600.1	TIGR00634	DNA repair protein RecN
2930954164	151	4	149	3.9e-37	121.3	TIGR01529	arginine repressor
2930954165	271	5	238	1.1e-79	260.7	TIGR00478	TlyA family rRNA methyltransferase/putative hemolysin
2930954167	81	7	63	1.2e-23	76.7	TIGR01280	exodeoxyribonuclease VII, small subunit
2930954168	451	8	367	0.0e+00	459.5	TIGR00237	exodeoxyribonuclease VII, large subunit
2930954170	142	4	137	2.3e-40	131.7	TIGR01951	transcription antitermination factor NusB
2930954172	186	3	186	4.2e-81	264.8	TIGR00038	translation elongation factor P
2930954174	99	10	93	3.2e-35	113.9	TIGR00062	ribosomal protein L27
2930954176	102	2	101	1.9e-36	118.4	TIGR00061	ribosomal protein L21
2930954183	446	9	444	0.0e+00	574.6	TIGR00653	glutamine synthetase, type I
2930954185	307	4	288	2.6e-88	289.7	TIGR00174	tRNA dimethylallyltransferase
2930954189	323	6	322	4.5e-99	325.4	TIGR00744	ROK family protein (putative glucokinase)
2930954192	182	4	180	4.7e-42	137.7	TIGR02727	5,10-methenyltetrahydrofolate synthetase
2930954193	49	1	49	3.8e-22	72.2	TIGR01023	ribosomal protein L33, bacterial type
2930954200	157	8	157	2.2e-56	183.9	TIGR01462	transcription elongation factor GreA
2930954201	223	2	208	8.0e-91	297	TIGR00235	uridine kinase
2930954202	377	21	374	1.3e-73	241.8	TIGR00247	conserved hypothetical protein, YceG family
2930954203	802	1	802	0.0e+00	869.4	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2930954204	348	40	346	1.1e-105	347.2	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2930954209	300	57	247	8.7e-48	156.7	TIGR03592	membrane protein insertase, YidC/Oxa1 family, C-terminal domain
2930954210	134	2	131	5.3e-12	40.2	TIGR01655	conserved hypothetical protein TIGR01655
2930954217	271	5	264	6.3e-42	137.7	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930954218	62	2	56	2.5e-28	91.9	TIGR01031	ribosomal protein L32
2930954222	118	6	104	7.5e-38	122.6	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2930954223	197	22	194	2.5e-52	171	TIGR00488	putative HD superfamily hydrolase of NAD metabolism
2930954224	210	27	208	3.5e-51	167.7	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2930954225	102	2	98	2.2e-23	76.5	TIGR00253	putative RNA-binding protein, YhbY family
2930954226	380	17	380	0.0e+00	507.3	TIGR03597	ribosome biogenesis GTPase YqeH
2930954227	180	3	169	2.3e-37	121.9	TIGR01668	HAD superfamily (subfamily IIIA) phosphatase, TIGR01668
2930954232	119	1	114	3.4e-50	162.9	TIGR01032	ribosomal protein L20
2930954233	64	2	64	2.0e-21	69.9	TIGR00001	ribosomal protein L35
2930954234	187	22	185	5.5e-70	228.1	TIGR00168	translation initiation factor IF-3
2930954236	647	74	639	0.0e+00	647.8	TIGR00418	threonyl-tRNA synthetase
2930954239	166	1	147	6.7e-63	204.9	TIGR00244	transcriptional regulator NrdR
2930954240	209	4	191	1.7e-56	184.8	TIGR00152	dephospho-CoA kinase
2930954241	286	1	273	1.6e-97	319.8	TIGR00577	DNA-formamidopyrimidine glycosylase
2930954242	886	6	886	0.0e+00	1046.3	TIGR00593	DNA polymerase I
2930954243	448	16	437	3.1e-115	379.1	TIGR02967	guanine deaminase
2930954248	206	43	201	1.7e-30	100.1	TIGR01528	nicotinamide mononucleotide transporter PnuC
2930954249	443	6	435	1.3e-129	426.9	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2930954255	369	1	368	0.0e+00	499.9	TIGR00518	alanine dehydrogenase
2930954257	466	2	466	0.0e+00	568.7	TIGR01886	dipeptidase PepV
2930954258	277	2	271	6.8e-55	180.1	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2930954266	809	3	809	0.0e+00	1115	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2930954271	297	22	297	5.3e-77	253.2	TIGR03937	poly-beta-1,6 N-acetyl-D-glucosamine synthase
2930954279	836	134	814	0.0e+00	648.2	TIGR00630	excinuclease ABC, A subunit
2930954288	223	7	195	6.3e-75	245	TIGR01990	beta-phosphoglucomutase
2930954289	256	5	249	4.2e-42	138.2	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930954292	491	10	480	4.8e-76	250.1	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930954294	395	6	394	0.0e+00	611.8	TIGR01034	S-adenosylmethionine synthetase
2930954362	275	161	266	5.4e-23	75.4	TIGR01641	phage putative head morphogenesis protein, SPP1 gp7 family
2930954363	453	25	424	5.3e-121	398.1	TIGR01555	phage-related protein, HI1409 family
2930954364	445	28	437	3.4e-39	129.2	TIGR01547	phage terminase, large subunit, PBSX family
2930954374	159	4	139	3.0e-16	53.8	TIGR01637	phage transcriptional regulator, ArpU family
2930954419	344	7	341	6.6e-22	72.2	TIGR00374	conserved hypothetical protein
2930954422	575	2	565	0.0e+00	654.7	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2930954423	88	1	82	1.5e-33	108.5	TIGR01003	Phosphotransferase System HPr (HPr) Family
2930954427	868	3	854	5.4e-123	405.8	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2930954431	525	3	524	0.0e+00	673.2	TIGR00503	peptide chain release factor 3
2930954435	138	4	126	1.9e-61	199.6	TIGR01518	glycerol-3-phosphate cytidylyltransferase
2930954441	149	4	144	2.4e-33	109.5	TIGR01753	flavodoxin, short chain
2930954442	303	15	277	1.6e-35	117	TIGR00765	YihY family inner membrane protein
2930954444	376	4	369	0.0e+00	514.8	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2930954446	451	1	450	0.0e+00	524.4	TIGR00791	gluconate transporter
2930954455	515	3	507	0.0e+00	755.7	TIGR01314	gluconate kinase, FGGY type
2930954456	241	1	241	2.7e-87	287.4	TIGR00791	gluconate transporter
2930954457	203	6	202	3.8e-79	260.6	TIGR00791	gluconate transporter
2930954459	449	23	434	1.2e-92	305.1	TIGR00885	L-fucose:H+ symporter permease
2930954462	432	3	418	0.0e+00	578.7	TIGR02644	pyrimidine-nucleoside phosphorylase
2930954464	235	4	235	1.6e-90	296.5	TIGR00107	purine-nucleoside phosphorylase, family 1 (deoD)
2930954465	395	5	389	0.0e+00	526.4	TIGR01696	phosphopentomutase
2930954466	229	7	219	1.0e-81	267.2	TIGR00126	deoxyribose-phosphate aldolase
2930954473	395	1	393	0.0e+00	483	TIGR00016	acetate kinase
2930954477	191	4	180	3.5e-53	173.7	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2930954479	173	8	161	3.9e-44	144.1	TIGR04493	microcompartment protein PduM
2930954484	616	3	602	0.0e+00	997.4	TIGR04491	diol dehydratase reactivase alpha subunit
2930954488	238	12	237	6.9e-113	369.5	TIGR04501	microcompartment protein PduB
2930954491	235	6	230	1.9e-55	182	TIGR00861	MIP family channel proteins
2930954492	143	2	143	7.9e-52	169.2	TIGR02528	ethanolamine utilization protein, EutP
2930954493	455	20	447	0.0e+00	473.8	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2930954494	339	2	298	3.8e-83	272.7	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930954495	473	1	472	0.0e+00	555	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2930954496	489	11	478	0.0e+00	614.8	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2930954497	103	5	97	4.6e-29	94.5	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2930954499	676	21	668	0.0e+00	820.5	TIGR00575	DNA ligase, NAD-dependent
2930954500	750	6	747	0.0e+00	1075.6	TIGR01073	ATP-dependent DNA helicase PcrA
2930954502	191	1	191	5.4e-83	271.2	TIGR01744	xanthine phosphoribosyltransferase
2930954505	579	11	536	0.0e+00	501.7	TIGR02868	thiol reductant ABC exporter, CydC subunit
2930954506	577	12	543	0.0e+00	538.8	TIGR02857	thiol reductant ABC exporter, CydD subunit
2930954510	335	2	322	0.0e+00	455.3	TIGR01181	dTDP-glucose 4,6-dehydratase
2930954511	303	29	177	6.5e-42	137.3	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930954521	248	34	242	3.5e-70	229.5	TIGR01007	capsular exopolysaccharide family
2930954523	351	89	237	8.0e-43	140.2	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930954524	339	1	328	2.6e-92	303.3	TIGR00545	lipoyltransferase and lipoate-protein ligase
2930954525	470	23	457	0.0e+00	434.3	TIGR00909	amino acid transporter
2930954526	335	12	332	1.5e-110	363.4	TIGR00669	aspartate--ammonia ligase, AsnA-type
2930954527	157	13	150	1.1e-45	149	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2930954528	399	1	197	9.2e-65	211.8	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2930954528	399	204	392	5.5e-72	235.2	TIGR00505	GTP cyclohydrolase II
2930954529	201	1	199	9.2e-64	208.2	TIGR00187	riboflavin synthase, alpha subunit
2930954530	350	1	340	5.0e-85	279.5	TIGR00326	riboflavin biosynthesis protein RibD
2930954532	450	31	420	9.2e-99	325	TIGR00933	potassium uptake protein, TrkH family
2930954535	147	3	143	1.0e-61	200.8	TIGR01066	ribosomal protein L13, bacterial type
2930954536	265	2	244	4.3e-60	197.1	TIGR00071	tRNA pseudouridine(38-40) synthase
2930954538	290	3	280	2.2e-124	407.9	TIGR04521	energy-coupling factor transporter ATPase
2930954539	279	6	273	3.8e-116	381	TIGR04520	energy-coupling factor transporter ATPase
2930954541	127	2	127	1.6e-45	148	TIGR00059	ribosomal protein L17
2930954542	316	18	315	6.6e-125	410	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2930954543	129	10	126	2.5e-58	189.5	TIGR03632	ribosomal protein uS11, bacterial form
2930954544	121	3	114	1.3e-50	164.5	TIGR03631	ribosomal protein uS13, bacterial form
2930954545	39	1	38	1.7e-24	79.6	TIGR01022	ribosomal protein L36, bacterial type
2930954546	72	3	71	3.3e-41	133.1	TIGR00008	translation initiation factor IF-1
2930954547	219	5	217	2.4e-78	256.5	TIGR01351	adenylate kinase
2930954548	436	15	426	0.0e+00	448.5	TIGR00967	preprotein translocase, SecY subunit
2930954549	144	2	142	5.0e-56	182.5	TIGR01071	ribosomal protein L15, bacterial/organelle
2930954550	60	4	58	1.3e-19	63.6	TIGR01308	ribosomal protein L30, bacterial/organelle
2930954551	167	9	164	3.2e-68	222.4	TIGR01021	ribosomal protein S5, bacterial/organelle type
2930954552	118	7	118	2.9e-48	157	TIGR00060	ribosomal protein L18, bacterial type
