gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2930940561	82	4	80	2.4e-20	66	TIGR00517	acyl carrier protein
2930940564	408	3	406	0.0e+00	557.1	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2930940565	141	1	140	5.2e-32	105.2	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2930940567	466	1	450	0.0e+00	619	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2930940568	277	3	277	1.4e-92	303.7	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2930940569	255	2	255	1.0e-84	278.3	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2930940571	263	24	254	2.9e-37	122.2	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2930940582	477	9	466	1.3e-58	192.6	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930940587	479	13	448	3.1e-103	339.8	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930940607	62	1	62	7.9e-17	54.9	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2930940608	500	5	497	0.0e+00	721.3	TIGR01311	glycerol kinase
2930940614	341	10	339	2.5e-94	310.2	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
2930940616	270	5	262	3.3e-51	168	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930940617	452	54	293	2.9e-62	204	TIGR00446	NOL1/NOP2/sun family putative RNA methylase
2930940618	345	8	332	6.4e-113	370.7	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
2930940619	357	2	355	0.0e+00	472	TIGR01220	phosphomevalonate kinase, ERG8-type, Gram-positive branch
2930940620	324	4	307	3.4e-99	325.4	TIGR01240	diphosphomevalonate decarboxylase
2930940621	315	9	281	2.1e-80	263.9	TIGR00549	mevalonate kinase
2930940622	946	6	933	0.0e+00	767.5	TIGR01407	DnaQ family exonuclease/DinG family helicase, putative
2930940625	231	128	200	1.3e-24	79.9	TIGR01446	DnaD and phage-associated domain
2930940632	117	6	39	4.3e-18	58.5	TIGR03544	DivIVA domain
2930940636	449	6	406	1.1e-122	403.5	TIGR00836	ammonium transporter
2930940647	174	14	174	5.7e-41	133.8	TIGR00077	lipoprotein signal peptidase
2930940648	266	7	263	6.9e-89	291.7	TIGR00005	pseudouridine synthase, RluA family
2930940650	358	4	355	2.2e-99	326.4	TIGR01368	carbamoyl-phosphate synthase, small subunit
2930940651	858	2	650	0.0e+00	528	TIGR01369	carbamoyl-phosphate synthase, large subunit
2930940656	288	3	282	9.5e-98	320.4	TIGR00762	EDD domain protein, DegV family
2930940657	177	11	168	1.6e-35	116	TIGR04518	ECF transporter S component, folate family
2930940661	216	5	195	2.5e-58	190.6	TIGR01083	endonuclease III
2930940668	181	19	176	2.6e-23	76.1	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2930940679	286	4	276	2.1e-102	335.8	TIGR03596	ribosome biogenesis GTP-binding protein YlqF
2930940681	214	1	208	1.3e-71	234	TIGR00732	DNA protecting protein DprA
2930940682	703	21	624	0.0e+00	807.4	TIGR01051	DNA topoisomerase I, bacterial
2930940683	311	6	302	2.4e-109	358.9	TIGR02224	tyrosine recombinase XerC
2930940684	180	8	180	1.0e-80	263.1	TIGR03692	ATP-dependent protease HslVU, peptidase subunit
2930940685	470	6	470	0.0e+00	601.1	TIGR00390	ATP-dependent protease HslVU, ATPase subunit
2930940687	207	2	197	1.4e-53	175.3	TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
2930940688	655	1	645	0.0e+00	1055.4	TIGR01058	DNA topoisomerase IV, B subunit, Gram-positive
2930940689	815	7	749	0.0e+00	1031.8	TIGR01061	DNA topoisomerase IV, A subunit, Gram-positive
2930940693	147	4	138	3.4e-61	198.8	TIGR00357	methionine-R-sulfoxide reductase
2930940694	177	5	157	3.4e-61	199.8	TIGR00401	methionine-S-sulfoxide reductase
2930940703	163	16	162	2.3e-29	95.7	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2930940715	283	4	278	6.6e-89	291.4	TIGR00762	EDD domain protein, DegV family
2930940716	90	13	84	1.2e-09	31.6	TIGR01065	channel protein, hemolysin III family
2930940717	104	3	104	5.0e-26	85.1	TIGR01065	channel protein, hemolysin III family
2930940719	316	4	316	0.0e+00	529.3	TIGR03284	thymidylate synthase
2930940725	435	4	432	0.0e+00	582.3	TIGR03594	ribosome-associated GTPase EngA
2930940726	434	14	377	1.1e-87	288.3	TIGR00717	ribosomal protein S1
2930940727	226	4	220	4.5e-78	255.5	TIGR00017	cytidylate kinase
2930940729	473	7	351	1.5e-95	314.3	TIGR00614	ATP-dependent DNA helicase, RecQ family
2930940733	240	66	227	1.2e-54	178.1	TIGR00093	pseudouridine synthase
2930940734	200	4	195	7.3e-49	159.6	TIGR00281	segregation and condensation protein B
2930940737	298	9	298	6.7e-116	380.3	TIGR02225	tyrosine recombinase XerD
2930940739	585	2	472	0.0e+00	570	TIGR01064	pyruvate kinase
2930940740	242	1	235	1.6e-92	303.1	TIGR02134	transaldolase
2930940741	1121	2	986	0.0e+00	985.9	TIGR00594	DNA-directed DNA polymerase III (polc)
2930940743	413	3	413	0.0e+00	663.5	TIGR01882	peptidase T
2930940744	268	1	264	9.2e-65	212.4	TIGR00486	dinuclear metal center protein, YbgI/SA1388 family
2930940746	1096	515	549	2.2e-06	21.5	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930940747	168	2	101	1.5e-20	67.1	TIGR00738	Rrf2 family protein
2930940748	374	137	374	2.7e-127	416.9	TIGR02393	RNA polymerase sigma factor RpoD, C-terminal domain
2930940749	612	3	420	0.0e+00	461.8	TIGR01391	DNA primase, catalytic core
2930940750	691	1	689	0.0e+00	725.5	TIGR00211	glycyl-tRNA synthetase, tetrameric type, beta subunit
2930940751	307	5	293	0.0e+00	511	TIGR00388	glycyl-tRNA synthetase, tetrameric type, alpha subunit
2930940752	260	6	247	3.0e-67	220.2	TIGR00613	DNA repair protein RecO
2930940753	301	9	279	6.9e-107	350.4	TIGR00436	GTP-binding protein Era
2930940755	162	38	159	1.6e-39	128.2	TIGR00043	rRNA maturation RNase YbeY
2930940759	342	5	341	1.6e-122	402.7	TIGR02817	zinc-binding alcohol dehydrogenase family protein
2930940760	62	2	59	3.6e-22	71.7	TIGR00030	ribosomal protein S21
2930940762	309	4	288	9.1e-89	291	TIGR00587	apurinic endonuclease (APN1)
2930940767	175	5	157	2.8e-58	190.3	TIGR00401	methionine-S-sulfoxide reductase
2930940768	600	5	594	0.0e+00	764.4	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2930940769	431	4	413	0.0e+00	499.1	TIGR00442	histidyl-tRNA synthetase
2930940773	213	34	179	2.7e-09	31.3	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2930940774	147	1	146	4.5e-58	189.6	TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase
2930940775	744	31	741	0.0e+00	813	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2930940777	208	1	207	1.4e-32	106.6	TIGR00046	RNA methyltransferase, RsmE family
2930940778	316	3	305	1.6e-75	247.9	TIGR00406	ribosomal protein L11 methyltransferase
2930940780	127	1	124	6.3e-43	139.7	TIGR00220	large conductance mechanosensitive channel protein
2930940791	33	3	33	7.3e-07	23.1	TIGR01167	LPXTG-motif cell wall anchor domain
2930940792	610	11	605	0.0e+00	1002.2	TIGR01393	elongation factor 4
2930940793	429	9	393	0.0e+00	498.1	TIGR04092	D-alanyl-lipoteichoic acid biosynthesis protein DltD
2930940794	77	4	75	6.0e-29	93.7	TIGR01688	D-alanine--poly(phosphoribitol) ligase, subunit 2
2930940795	402	5	396	0.0e+00	554.3	TIGR04091	D-alanyl-lipoteichoic acid biosynthesis protein DltB
2930940796	508	4	508	0.0e+00	711.3	TIGR01734	D-alanine--poly(phosphoribitol) ligase, subunit 1
2930940798	382	5	359	0.0e+00	442	TIGR02349	chaperone protein DnaJ
2930940799	619	5	577	0.0e+00	919.4	TIGR02350	chaperone protein DnaK
2930940801	345	3	336	1.2e-97	321.1	TIGR00331	heat shock gene repressor HrcA
2930940802	315	21	311	5.3e-76	249.4	TIGR00083	riboflavin kinase/FMN adenylyltransferase
2930940803	303	1	218	5.6e-76	248.6	TIGR00431	tRNA pseudouridine(55) synthase
2930940804	116	1	115	1.6e-34	112.6	TIGR00082	ribosome-binding factor A
2930940805	780	194	779	0.0e+00	835.2	TIGR00487	translation initiation factor IF-2
2930940808	401	4	343	0.0e+00	430.7	TIGR01953	transcription termination factor NusA
2930940811	1445	233	1441	0.0e+00	1820.4	TIGR01405	DNA polymerase III, alpha chain, Gram-positive type
2930940812	569	1	564	0.0e+00	718	TIGR00409	prolyl-tRNA synthetase, family II
2930940813	425	1	424	1.5e-93	307.5	TIGR00054	RIP metalloprotease RseP
2930940815	262	24	254	5.1e-83	271.6	TIGR00055	undecaprenyl diphosphate synthase
2930940817	185	10	185	1.1e-68	224	TIGR00496	ribosome recycling factor
2930940818	240	6	238	9.2e-100	326.7	TIGR02075	uridylate kinase
2930940819	294	2	294	1.6e-98	323.1	TIGR00116	translation elongation factor Ts
2930940820	267	3	227	3.0e-109	357.2	TIGR01011	ribosomal protein S2, bacterial type
2930940821	239	2	208	2.4e-22	73.6	TIGR01428	2-haloalkanoic acid dehalogenase, type II
2930940825	213	20	142	1.5e-24	79.9	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2930940830	209	1	207	5.3e-67	219	TIGR00498	SOS regulatory protein LexA
2930940833	389	5	386	0.0e+00	494.8	TIGR01835	3-hydroxy-3-methylglutaryl CoA synthase, prokaryotic clade
2930940834	293	4	281	1.3e-107	352.5	TIGR03709	polyphosphate:nucleotide phosphotransferase, PPK2 family
2930940845	296	1	296	8.0e-42	136.7	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930940849	172	5	172	3.4e-68	222.6	TIGR01090	adenine phosphoribosyltransferase
2930940850	773	29	562	0.0e+00	578.9	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2930940852	317	2	305	2.6e-115	378.2	TIGR02651	ribonuclease Z
2930940855	343	1	247	1.7e-96	316.6	TIGR02729	Obg family GTPase CgtA
2930940855	343	273	342	1.4e-25	82.6	TIGR03595	Obg family GTPase CgtA, C-terminal extension
2930940856	605	6	571	0.0e+00	588.2	TIGR00194	excinuclease ABC, C subunit
2930940859	197	6	190	8.7e-73	237.6	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2930940860	418	3	411	0.0e+00	648.9	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2930940861	436	11	421	0.0e+00	446.1	TIGR00115	trigger factor
2930940862	396	1	396	0.0e+00	718.6	TIGR00485	translation elongation factor TU
2930940864	610	5	550	0.0e+00	524.9	TIGR00649	beta-CASP ribonuclease, RNase J family
2930940865	89	4	89	2.7e-37	120.6	TIGR00952	ribosomal protein S15, bacterial/organelle
2930940866	84	1	84	5.0e-20	65.5	TIGR00029	ribosomal protein S20
2930940869	342	16	338	9.9e-81	265	TIGR01128	DNA polymerase III, delta subunit
2930940870	707	50	684	1.6e-62	205.2	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2930940871	159	4	154	1.0e-81	265.8	TIGR02571	ComE operon protein 2
2930940872	231	100	231	5.7e-33	107.1	TIGR01259	comEA protein
2930940875	161	3	157	3.8e-60	196	TIGR01510	pantetheine-phosphate adenylyltransferase, bacterial
2930940876	187	1	182	8.6e-53	172.5	TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
2930940879	614	7	603	0.0e+00	919.4	TIGR01394	GTP-binding protein TypA/BipA
2930940884	475	6	475	0.0e+00	498.4	TIGR01350	dihydrolipoamide dehydrogenase
2930940887	371	24	365	5.8e-128	420.1	TIGR03181	pyruvate dehydrogenase E1 component, alpha subunit
2930940888	183	1	181	2.3e-39	128.2	TIGR00079	peptide deformylase
2930940891	559	11	556	0.0e+00	669.6	TIGR00649	beta-CASP ribonuclease, RNase J family
2930940892	319	2	309	3.1e-41	134.8	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2930940897	674	18	674	0.0e+00	858.7	TIGR00232	transketolase, bacterial and yeast
2930940898	306	5	302	1.2e-109	359.8	TIGR02152	ribokinase
2930940901	302	6	296	2.5e-106	348.6	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2930940905	229	19	112	3.3e-23	75.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930940907	328	10	320	4.6e-108	354.3	TIGR01251	ribose-phosphate pyrophosphokinase
2930940908	841	20	758	0.0e+00	798.2	TIGR01448	helicase, putative, RecD/TraA family
2930940911	375	7	362	0.0e+00	461.1	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2930940915	230	2	228	1.4e-72	237.5	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2930940919	937	13	841	0.0e+00	942.1	TIGR00392	isoleucyl-tRNA synthetase
2930940920	236	3	36	6.3e-18	57.9	TIGR03544	DivIVA domain
2930940926	329	2	328	0.0e+00	438	TIGR00065	cell division protein FtsZ
2930940927	442	6	370	3.6e-94	309.4	TIGR01174	cell division protein FtsA
2930940929	364	1	358	6.6e-90	295.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2930940930	467	19	459	5.5e-129	424.6	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2930940931	327	19	326	1.5e-93	307.3	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2930940933	131	48	131	4.4e-13	42.7	TIGR02209	cell division protein FtsL
2930940934	314	1	313	2.3e-122	401.8	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2930940935	143	1	143	8.1e-54	175.1	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2930940939	170	2	159	1.5e-53	174.4	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2930940950	299	22	296	2.1e-65	214.5	TIGR00005	pseudouridine synthase, RluA family
2930940954	123	3	122	5.3e-34	111.2	TIGR00762	EDD domain protein, DegV family
2930940955	169	2	162	2.8e-45	148.2	TIGR00762	EDD domain protein, DegV family
2930940956	601	7	596	0.0e+00	600.8	TIGR00181	oligoendopeptidase F
2930940958	215	24	211	2.0e-54	177.5	TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
2930940969	698	83	636	0.0e+00	596.9	TIGR02074	penicillin-binding protein, 1A family
2930940970	155	4	149	1.9e-40	131.9	TIGR01529	arginine repressor
2930940971	563	3	563	0.0e+00	488.3	TIGR00456	arginyl-tRNA synthetase
2930940978	574	5	569	0.0e+00	734.9	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2930940979	674	18	671	0.0e+00	831.7	TIGR00232	transketolase, bacterial and yeast
2930940983	237	1	237	3.1e-72	236.6	TIGR00035	aspartate racemase
2930940985	627	2	544	0.0e+00	498.4	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
2930940999	836	134	814	0.0e+00	646.6	TIGR00630	excinuclease ABC, A subunit
2930941008	223	7	195	1.1e-74	244.1	TIGR01990	beta-phosphoglucomutase
2930941009	256	5	249	1.3e-44	146.2	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2930941013	491	10	480	4.2e-76	250.1	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2930941014	395	6	394	0.0e+00	611.8	TIGR01034	S-adenosylmethionine synthetase
2930941028	172	2	153	7.4e-27	88	TIGR00040	phosphoesterase, MJ0936 family
2930941029	199	4	197	2.0e-58	190.4	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2930941030	276	6	256	2.2e-77	253.4	TIGR00067	glutamate racemase
2930941032	105	7	105	3.7e-34	110.6	TIGR01068	thioredoxin
2930941033	787	1	787	0.0e+00	769	TIGR01069	MutS2 family protein
2930941037	145	4	136	7.9e-41	132.8	TIGR00250	putative transcription antitermination factor YqgF
2930941039	879	8	858	0.0e+00	952.2	TIGR00344	alanine--tRNA ligase
2930941043	141	13	97	1.6e-23	76.2	TIGR00739	preprotein translocase, YajC subunit
2930941044	381	7	376	0.0e+00	550.8	TIGR00430	tRNA-guanine transglycosylase
2930941045	344	2	344	0.0e+00	450.4	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2930941046	338	27	332	0.0e+00	452.2	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2930941047	202	1	202	1.3e-46	152.1	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2930941048	672	2	305	5.8e-93	305.5	TIGR00585	DNA mismatch repair protein MutL
2930941049	892	6	888	0.0e+00	1118.1	TIGR01070	DNA mismatch repair protein MutS
2930941050	264	1	264	2.3e-88	289.6	TIGR00282	metallophosphoesterase, MG_246/BB_0505 family
2930941051	519	6	519	0.0e+00	723.2	TIGR03319	ribonuclease Y
2930941053	377	4	324	0.0e+00	564.2	TIGR02012	protein RecA
2930941054	416	1	415	0.0e+00	430.5	TIGR00200	competence/damage-inducible protein CinA N-terminal domain
2930941055	195	1	192	2.3e-53	175.1	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2930941061	213	7	105	3.8e-28	91.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2930941063	268	2	265	3.6e-117	384	TIGR01968	septum site-determining protein MinD
2930941065	175	11	168	1.0e-18	61.4	TIGR03426	rod shape-determining protein MreD
2930941066	283	1	283	4.4e-49	160.8	TIGR00219	rod shape-determining protein MreC
2930941067	334	5	333	0.0e+00	470	TIGR00904	cell shape determining protein, MreB/Mrl family
2930941068	213	30	206	6.2e-40	130.9	TIGR00608	DNA repair protein radc
2930941069	440	24	434	3.2e-129	425.4	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2930941070	888	8	868	0.0e+00	1189	TIGR00422	valyl-tRNA synthetase
2930941074	405	6	377	4.5e-117	384.9	TIGR00342	tRNA sulfurtransferase ThiI
2930941078	201	3	201	9.2e-80	260.7	TIGR01017	ribosomal protein S4, bacterial/organelle type
2930941089	380	8	351	8.7e-96	314.3	TIGR01205	D-alanine--D-alanine ligase
2930941095	99	5	79	3.7e-31	100.6	TIGR00278	putative membrane protein insertion efficiency factor
2930941096	335	1	330	0.0e+00	431.4	TIGR00904	cell shape determining protein, MreB/Mrl family
2930941097	435	1	417	0.0e+00	561.2	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2930941098	76	9	75	3.6e-19	62.7	TIGR02327	conserved hypothetical integral membrane protein
2930941100	139	7	138	8.4e-31	100.4	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2930941101	471	2	464	0.0e+00	818.2	TIGR01039	ATP synthase, F1 beta subunit
2930941102	299	2	297	1.1e-91	301.2	TIGR01146	ATP synthase, F1 gamma subunit
2930941103	513	2	502	0.0e+00	790.1	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2930941104	180	8	178	1.7e-40	132.8	TIGR01145	ATP synthase, F1 delta subunit
2930941105	171	19	165	5.8e-38	123.8	TIGR01144	ATP synthase, F0 subunit b
2930941106	70	13	69	7.1e-27	87	TIGR01260	ATP synthase, F0 subunit c
2930941107	196	1	192	6.3e-37	121.3	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2930941108	209	3	209	2.3e-92	302	TIGR01091	uracil phosphoribosyltransferase
2930941112	338	1	205	9.9e-62	201.4	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2930941113	283	26	276	1.1e-86	284	TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
2930941114	361	1	360	0.0e+00	536.2	TIGR00019	peptide chain release factor 1
2930941123	374	206	374	2.6e-36	118.5	TIGR00254	diguanylate cyclase (GGDEF) domain
2930941130	91	4	88	1.2e-13	44.9	TIGR01560	uncharacterized phage protein (possible DNA packaging)
2930941132	511	122	504	9.8e-66	216	TIGR01554	phage major capsid protein, HK97 family
2930941133	366	34	351	7.4e-70	229.4	TIGR01537	phage portal protein, HK97 family
2930941136	157	39	155	1.4e-25	83.2	TIGR01558	phage terminase, small subunit, putative, P27 family
2930941138	113	8	110	1.1e-14	48.1	TIGR01563	phage head-tail adaptor, putative, SPP1 family
2930941145	59	8	56	2.2e-08	28.1	TIGR01764	DNA binding domain, excisionase family
2930941167	410	5	410	0.0e+00	534.1	TIGR01078	arginine deiminase
2930941177	160	4	154	3.7e-20	65.9	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2930941178	461	3	456	0.0e+00	608.6	TIGR00979	fumarate hydratase, class II
2930941189	720	10	680	0.0e+00	896.9	TIGR03705	polyphosphate kinase 1
2930941190	296	1	289	1.4e-85	280.9	TIGR03706	exopolyphosphatase
2930941193	297	5	291	4.0e-114	374.4	TIGR03659	heme ABC transporter, heme-binding protein isdE
2930941202	633	68	612	0.0e+00	559	TIGR01525	heavy metal translocating P-type ATPase
2930941207	240	1	240	5.0e-69	226.2	TIGR00502	glucosamine-6-phosphate isomerase
2930941209	605	2	605	0.0e+00	683.7	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2930941210	451	4	446	0.0e+00	592.5	TIGR01455	phosphoglucosamine mutase
2930941212	286	5	258	8.8e-92	300.6	TIGR00159	TIGR00159 family protein
2930941214	710	3	554	1.1e-75	248.8	TIGR00831	Na+/H+ antiporter, bacterial form
2930941215	304	21	297	1.3e-72	238.1	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2930941216	254	1	250	2.9e-96	315.6	TIGR00633	exodeoxyribonuclease III (xth)
2930941217	180	1	174	3.8e-23	75.8	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2930941220	157	6	139	1.2e-40	132.2	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2930941221	279	1	275	1.4e-109	359.9	TIGR00651	phosphate acetyltransferase
2930941222	239	6	217	1.9e-74	243.8	TIGR00628	uracil-DNA glycosylase
2930941227	157	13	155	1.1e-58	191	TIGR00086	SsrA-binding protein
2930941228	809	4	718	0.0e+00	843.8	TIGR02063	ribonuclease R
2930941230	78	2	76	2.4e-23	75.7	TIGR00810	protein translocase, SecG subunit
2930941233	439	4	428	0.0e+00	711.3	TIGR01060	phosphopyruvate hydratase
2930941234	208	1	197	2.7e-44	145.3	TIGR00419	triosephosphate isomerase
2930941236	336	4	328	3.4e-127	417.8	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2930941243	198	1	192	8.6e-96	312.9	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2930941244	312	4	304	5.6e-121	397.1	TIGR00647	DNA-binding protein WhiA
2930941245	336	11	326	1.5e-114	376.2	TIGR01826	conserved hypothetical protein, cofD-related
2930941249	951	5	923	0.0e+00	1453.5	TIGR00630	excinuclease ABC, A subunit
2930941250	668	9	663	0.0e+00	1092.6	TIGR00631	excinuclease ABC, B subunit
2930941257	313	4	302	1.5e-114	375.5	TIGR01292	thioredoxin-disulfide reductase
2930941258	301	4	264	1.7e-109	359.1	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2930941260	287	5	272	4.9e-75	246.1	TIGR00544	prolipoprotein diacylglyceryl transferase
2930941261	311	5	304	3.5e-115	378	TIGR00679	Hpr(Ser) kinase/phosphatase
2930941264	226	3	214	5.8e-60	196.2	TIGR02135	phosphate transport system regulatory protein PhoU
2930941265	252	5	252	1.5e-121	398	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930941266	274	29	274	2.2e-115	377.9	TIGR00972	phosphate ABC transporter, ATP-binding protein
2930941267	294	7	289	3.9e-79	259.3	TIGR00974	phosphate ABC transporter, permease protein PstA
2930941269	258	20	258	2.0e-74	244	TIGR02138	phosphate ABC transporter, permease protein PstC
2930941270	299	3	274	1.5e-78	257.6	TIGR02136	phosphate binding protein
2930941274	343	1	337	0.0e+00	510.5	TIGR00020	peptide chain release factor 2
2930941276	186	2	103	6.8e-32	103.8	TIGR00741	ribosomal subunit interface protein
2930941277	224	32	224	6.4e-26	85.1	TIGR00201	comF family protein
2930941279	219	1	200	7.3e-58	189.1	TIGR00257	uncharacterized protein, YigZ family
2930941284	541	2	524	0.0e+00	824	TIGR02348	chaperonin GroL
2930941290	326	1	301	4.5e-120	394.1	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2930941291	217	48	183	6.3e-34	110.7	TIGR01575	ribosomal-protein-alanine acetyltransferase
2930941292	240	3	216	9.2e-51	166.4	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2930941294	293	14	292	1.8e-87	286.9	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2930941296	337	18	205	2.8e-60	196.8	TIGR00678	DNA polymerase III, delta' subunit
2930941298	214	1	201	1.4e-56	185	TIGR00041	dTMP kinase
2930941300	199	1	197	2.8e-79	258.8	TIGR00615	recombination protein RecR
2930941301	105	1	105	4.7e-26	84.7	TIGR00103	DNA-binding protein, YbaB/EbfC family
2930941302	576	3	358	0.0e+00	468.7	TIGR02397	DNA polymerase III, subunit gamma and tau
2930941307	75	3	74	1.5e-34	111.8	TIGR02194	Glutaredoxin-like protein NrdH
2930941308	721	10	721	0.0e+00	1110	TIGR04170	ribonucleoside-diphosphate reductase, class 1b, alpha subunit
2930941309	331	7	320	0.0e+00	484	TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit
2930941311	147	5	116	3.4e-29	95.5	TIGR00730	TIGR00730 family protein
2930941330	122	1	122	4.5e-42	137.1	TIGR00855	ribosomal protein L7/L12
2930941333	232	4	230	2.3e-100	328.3	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2930941334	141	3	141	1.1e-64	210.3	TIGR01632	50S ribosomal protein uL11, bacterial form
2930941335	182	9	181	2.2e-58	190.5	TIGR00922	transcription termination/antitermination factor NusG
2930941336	58	3	58	2.3e-16	53.2	TIGR00964	preprotein translocase, SecE subunit, bacterial
2930941337	49	1	49	1.8e-15	50.7	TIGR01023	ribosomal protein L33, bacterial type
2930941338	189	20	187	7.5e-17	55.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2930941340	255	10	250	3.4e-76	249.5	TIGR00186	rRNA methylase, putative, group 3
2930941342	470	2	469	0.0e+00	567.6	TIGR00435	cysteinyl-tRNA synthetase
2930941343	496	5	493	0.0e+00	569	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2930941345	458	1	452	0.0e+00	641.7	TIGR00416	DNA repair protein RadA
2930941346	179	60	178	3.7e-22	72.3	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2930941348	228	6	222	2.6e-87	285.4	TIGR00021	ribose 5-phosphate isomerase
2930941352	223	2	223	1.1e-80	264.2	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2930941355	371	114	262	5.9e-47	153.4	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2930941357	931	226	253	2.0e-04	15.3	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930941357	931	289	316	3.9e-04	14.4	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930941357	931	345	372	2.7e-04	14.9	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2930941357	931	4	167	5.1e-60	195.5	TIGR03061	YhgE/Pip N-terminal domain
